timeindex,ghi,pv_profile,t_air,e,tp,windspeed,wind_turbine,ac-discharge,cf_aware,
2022-11-08T09:00:00Z,3.47E-08,0,26.358307,-0.1196975,0.00033,2.567236,0.464,0.0033,1,
2022-11-08T10:00:00Z,3.47E-08,0,26.494537,-0.11827394,0.00060,3.5567067,0.437,0.0033,1,
2022-11-08T11:00:00Z,0.000819,0.022,26.137665,-0.11863692,0.00071,3.6960042,0.39,0.0033,1,
2022-11-08T12:00:00Z,0.0456,0.131,26.304108,-0.108768426,0.00034,3.0841556,0.378,0.0033,1,
2022-11-08T13:00:00Z,0.126,0.258,26.485779,-0.10107215,0.00013,2.7392747,0.466,0.0033,1,
2022-11-08T14:00:00Z,0.16,0.35,26.507233,-0.09674475,0.00039,2.4551377,0.504,0.0033,1,
2022-11-08T15:00:00Z,0.265,0.466,26.643463,-0.09855398,0.00019,2.2857342,0.452,0.0033,1,
2022-11-08T16:00:00Z,0.406,0.583,26.914886,-0.124648765,0.00004,2.9219847,0.384,0.0033,1,
2022-11-08T17:00:00Z,0.518,0.644,27.066101,-0.15488943,0.00004,3.4305255,0.336,0.0033,1,
2022-11-08T18:00:00Z,0.533,0.616,27.21988,-0.15080592,0.00003,5.2382,0.301,0.0033,1,
2022-11-08T19:00:00Z,0.571,0.517,27.15033,-0.20588797,0.00011,5.861133,0.281,0.0033,1,
2022-11-08T20:00:00Z,0.333,0.359,27.256226,-0.20433398,0.00007,5.427474,0.279,0.0033,1,
2022-11-08T21:00:00Z,0.173,0.157,27.460632,-0.17669652,0.00045,4.8430295,0.287,0.0033,1,
2022-11-08T22:00:00Z,0.077,0.008,27.552673,-0.16778654,0.00032,5.5859227,0.299,0.0033,1,
2022-11-08T23:00:00Z,0.00428,0,27.354614,-0.16024905,0.00026,5.438095,0.32,0.0033,1,
2022-11-09T00:00:00Z,3.47E-08,0,26.977997,-0.16375408,0.00046,5.6321244,0.291,0.0033,1,
2022-11-09T01:00:00Z,3.47E-08,0,26.651093,-0.17900485,0.00109,5.2761707,0.257,0.0033,1,
2022-11-09T02:00:00Z,3.47E-08,0,26.478394,-0.16780354,0.00089,4.995273,0.224,0.0033,1,
2022-11-09T03:00:00Z,3.47E-08,0,26.545074,-0.16403764,0.00019,5.4085903,0.209,0.0033,1,
2022-11-09T04:00:00Z,3.47E-08,0,26.329712,-0.16322094,0.00059,4.6750903,0.268,0.0033,1,
2022-11-09T05:00:00Z,3.47E-08,0,26.321411,-0.13940613,0.00080,4.3906655,0.257,0.0033,1,
2022-11-09T06:00:00Z,3.47E-08,0,26.477478,-0.11374805,0.00008,4.2286205,0.29,0.0033,1,
2022-11-09T07:00:00Z,3.47E-08,0,26.6091,-0.13603722,0.00010,4.2036242,0.306,0.0033,1,
2022-11-09T08:00:00Z,3.47E-08,0,26.618774,-0.13734736,0.00001,3.9026182,0.287,0.0033,1,
2022-11-09T09:00:00Z,3.47E-08,0,26.145142,-0.14215681,0.00115,3.5477695,0.246,0.0033,1,
2022-11-09T10:00:00Z,3.47E-08,0,25.855164,-0.13494262,0.00211,4.229615,0.211,0.0033,1,
2022-11-09T11:00:00Z,0.000943,0.011,25.981567,-0.13749482,0.00086,4.1781335,0.191,0.0033,1,
2022-11-09T12:00:00Z,0.0703,0.094,26.468933,-0.1452705,0.00002,4.0948553,0.194,0.0033,1,
2022-11-09T13:00:00Z,0.232,0.222,26.8031,-0.15087397,0.00002,4.017311,0.225,0.0033,1,
2022-11-09T14:00:00Z,0.413,0.324,27.0224,-0.15144114,0.00030,3.1555746,0.23,0.0033,1,
2022-11-09T15:00:00Z,0.508,0.406,26.865417,-0.1370581,0.00062,2.4068353,0.212,0.0033,1,
2022-11-09T16:00:00Z,0.58,0.416,27.083893,-0.13812435,0.00002,2.5831342,0.185,0.0033,1,
2022-11-09T17:00:00Z,0.581,0.396,27.204987,-0.16128126,0.00012,3.4422853,0.164,0.0033,1,
2022-11-09T18:00:00Z,0.55,0.354,27.209839,-0.19587202,0.00008,4.5963435,0.154,0.0033,1,
2022-11-09T19:00:00Z,0.47,0.277,27.023102,-0.16796803,0.00037,5.25565,0.153,0.0033,1,
2022-11-09T20:00:00Z,0.267,0.176,26.618774,-0.18132451,0.00022,4.9755025,0.15,0.0033,1,
2022-11-09T21:00:00Z,0.179,0.072,26.279663,-0.16929516,0.00020,3.9225762,0.145,0.0033,1,
2022-11-09T22:00:00Z,0.049,0.004,26.149536,-0.13254923,0.00173,3.1778545,0.16,0.0033,1,
2022-11-09T23:00:00Z,0.00323,0,25.744293,-0.08894071,0.00209,1.8497676,0.194,0.0033,1,
2022-11-10T00:00:00Z,3.47E-08,0,25.74649,-0.08432407,0.00063,1.3640115,0.21,0.0033,1,
2022-11-10T01:00:00Z,3.47E-08,0,26.127167,-0.09619461,0.00005,1.6986418,0.186,0.0033,1,
2022-11-10T02:00:00Z,3.47E-08,0,26.36029,-0.09214514,0.00002,1.3010155,0.131,0.0033,1,
2022-11-10T03:00:00Z,3.47E-08,0,26.00824,-0.08626374,0.00063,1.8558159,0.107,0.0033,1,
2022-11-10T04:00:00Z,3.47E-08,0,25.448883,-0.1079574,0.00102,2.2149127,0.095,0.0033,1,
2022-11-10T05:00:00Z,3.47E-08,0,25.53067,-0.1204348,0.00001,1.8973892,0.078,0.0033,1,
2022-11-10T06:00:00Z,3.47E-08,0,25.602203,-0.11208629,0.00000,1.3175777,0.077,0.0033,1,
2022-11-10T07:00:00Z,3.47E-08,0,25.624237,-0.09500927,0.00000,0.7031028,0.102,0.0033,1,
2022-11-10T08:00:00Z,3.47E-08,0,25.57138,-0.08298559,0.00000,0.3858582,0.12,0.0033,1,
2022-11-10T09:00:00Z,3.47E-08,0,25.637604,-0.08138054,0.00008,0.9573052,0.101,0.0033,1,
2022-11-10T10:00:00Z,3.47E-08,0,25.937866,-0.08777237,0.00018,1.2117804,0.065,0.0033,1,
2022-11-10T11:00:00Z,0.00105,0.025,25.953308,-0.092786014,0.00005,1.3027928,0.047,0.0033,1,
2022-11-10T12:00:00Z,0.0607,0.114,26.001068,-0.09610387,0.00000,2.2657228,0.04,0.0033,1,
2022-11-10T13:00:00Z,0.207,0.208,26.172943,-0.09315467,0.00000,2.2558217,0.057,0.0033,1,
2022-11-10T14:00:00Z,0.42,0.294,26.563171,-0.088492654,0.00001,2.0266244,0.061,0.0033,1,
2022-11-10T15:00:00Z,0.609,0.327,26.977417,-0.088152364,0.00003,2.2457993,0.054,0.0033,1,
2022-11-10T16:00:00Z,0.575,0.348,27.09784,-0.10670966,0.00037,2.784685,0.054,0.0033,1,
2022-11-10T17:00:00Z,0.553,0.344,26.580017,-0.14860536,0.00056,3.0949845,0.059,0.0033,1,
2022-11-10T18:00:00Z,0.591,0.286,25.976501,-0.18740441,0.00174,3.5581927,0.064,0.0033,1,
2022-11-10T19:00:00Z,0.482,0.211,25.993347,-0.14803255,0.00028,4.0594425,0.075,0.0033,1,
2022-11-10T20:00:00Z,0.325,0.12,26.21643,-0.13379696,0.00045,3.8509476,0.088,0.0033,1,
2022-11-10T21:00:00Z,0.182,0.044,26.575653,-0.113634616,0.00028,3.195411,0.091,0.0033,1,
2022-11-10T22:00:00Z,0.0829,0.001,26.759613,-0.10498551,0.00039,2.7353644,0.091,0.0033,1,
2022-11-10T23:00:00Z,0.0047,0,26.44159,-0.098502934,0.00040,2.8852296,0.104,0.0033,1,
2022-11-11T00:00:00Z,3.47E-08,0,25.924957,-0.095973425,0.00177,2.2488067,0.121,0.0033,1,
2022-11-11T01:00:00Z,3.47E-08,0,25.589508,-0.08989353,0.00222,2.202786,0.13,0.0033,1,
2022-11-11T02:00:00Z,3.47E-08,0,25.632751,-0.09694326,0.00151,2.6392035,0.123,0.0033,1,
2022-11-11T03:00:00Z,3.47E-08,0,25.46701,-0.10232555,0.00134,2.8742578,0.104,0.0033,1,
2022-11-11T04:00:00Z,3.47E-08,0,25.612701,-0.10483237,0.00060,3.0398755,0.079,0.0033,1,
2022-11-11T05:00:00Z,3.47E-08,0,25.781921,-0.11424147,0.00039,2.8827133,0.062,0.0033,1,
2022-11-11T06:00:00Z,3.47E-08,0,25.561462,-0.1441929,0.00115,2.9138734,0.056,0.0033,1,
2022-11-11T07:00:00Z,3.47E-08,0,25.486267,-0.12294162,0.00352,2.7335951,0.055,0.0033,1,
2022-11-11T08:00:00Z,3.47E-08,0,25.490875,-0.13972373,0.00156,2.5820723,0.057,0.0033,1,
2022-11-11T09:00:00Z,3.47E-08,0,25.389008,-0.13588977,0.00024,3.015771,0.055,0.0033,1,
2022-11-11T10:00:00Z,3.47E-08,0,25.647644,-0.14546901,0.00023,3.9091759,0.052,0.0033,1,
2022-11-11T11:00:00Z,0.00104,0.013,25.84317,-0.1426786,0.00002,3.3003964,0.046,0.0033,1,
2022-11-11T12:00:00Z,0.0709,0.09,26.000854,-0.12822182,0.00000,2.919261,0.043,0.0033,1,
2022-11-11T13:00:00Z,0.273,0.184,26.353485,-0.13293488,0.00005,3.4353154,0.062,0.0033,1,
2022-11-11T14:00:00Z,0.41,0.248,26.83899,-0.14988147,0.00002,4.0601854,0.074,0.0033,1,
2022-11-11T15:00:00Z,0.651,0.312,27.424744,-0.16158186,0.00003,4.4002194,0.069,0.0033,1,
2022-11-11T16:00:00Z,0.718,0.342,27.810242,-0.17031604,0.00010,4.538646,0.068,0.0033,1,
2022-11-11T17:00:00Z,0.659,0.366,27.920532,-0.16934621,0.00011,4.855014,0.073,0.0033,1,
2022-11-11T18:00:00Z,0.639,0.363,28.035767,-0.1685692,0.00022,5.0655694,0.079,0.0033,1,
2022-11-11T19:00:00Z,0.491,0.32,27.373169,-0.16792832,0.00043,3.8721638,0.089,0.0033,1,
2022-11-11T20:00:00Z,0.272,0.232,27.379059,-0.15948907,0.00028,4.7582216,0.101,0.0033,1,
2022-11-11T21:00:00Z,0.199,0.108,27.220795,-0.17486462,0.00096,5.4162555,0.118,0.0033,1,
2022-11-11T22:00:00Z,0.0564,0.006,26.657654,-0.18587875,0.00068,4.897647,0.13,0.0033,1,
2022-11-11T23:00:00Z,0.00241,0,26.275482,-0.18119973,0.00119,4.8464336,0.145,0.0033,1,
2022-11-12T00:00:00Z,3.47E-08,0,25.935455,-0.17400822,0.00213,4.4624667,0.146,0.0033,1,
2022-11-12T01:00:00Z,3.47E-08,0,25.977661,-0.16932352,0.00143,4.247228,0.124,0.0033,1,
2022-11-12T02:00:00Z,3.47E-08,0,26.324402,-0.16420212,0.00041,3.5288162,0.096,0.0033,1,
2022-11-12T03:00:00Z,3.47E-08,0,26.385193,-0.14524214,0.00014,3.4709454,0.075,0.0033,1,
2022-11-12T04:00:00Z,3.47E-08,0,25.970154,-0.15035221,0.00052,3.8799942,0.066,0.0033,1,
2022-11-12T05:00:00Z,3.47E-08,0,25.67035,-0.16109411,0.00091,3.5314822,0.063,0.0033,1,
2022-11-12T06:00:00Z,3.47E-08,0,25.645203,-0.15765148,0.00028,2.922218,0.06,0.0033,1,
2022-11-12T07:00:00Z,3.47E-08,0,25.628021,-0.13777272,0.00153,3.7344816,0.052,0.0033,1,
2022-11-12T08:00:00Z,3.47E-08,0,25.771637,-0.15089667,0.00067,4.089696,0.053,0.0033,1,
2022-11-12T09:00:00Z,3.47E-08,0,25.940857,-0.15686314,0.00009,4.6616707,0.052,0.0033,1,
2022-11-12T10:00:00Z,3.47E-08,0,26.02771,-0.16102038,0.00005,3.7544868,0.05,0.0033,1,
2022-11-12T11:00:00Z,0.000973,0.029,26.015503,-0.1527626,0.00013,3.602458,0.05,0.0033,1,
2022-11-12T12:00:00Z,0.0667,0.18,26.034515,-0.1439944,0.00026,4.0586534,0.051,0.0033,1,
2022-11-12T13:00:00Z,0.196,0.351,26.042847,-0.14854299,0.00054,4.1104517,0.062,0.0033,1,
2022-11-12T14:00:00Z,0.384,0.504,26.398804,-0.16511522,0.00015,4.368044,0.054,0.0033,1,
2022-11-12T15:00:00Z,0.562,0.606,26.937622,-0.17632788,0.00006,5.1522617,0.052,0.0033,1,
2022-11-12T16:00:00Z,0.603,0.659,27.444458,-0.17265838,0.00007,5.6612816,0.064,0.0033,1,
2022-11-12T17:00:00Z,0.65,0.658,26.966003,-0.16976023,0.00031,6.0526433,0.08,0.0033,1,
2022-11-12T18:00:00Z,0.555,0.606,27.226929,-0.16880174,0.00034,5.3375654,0.091,0.0033,1,
2022-11-12T19:00:00Z,0.516,0.479,27.24411,-0.16729878,0.00333,5.046072,0.101,0.0033,1,
2022-11-12T20:00:00Z,0.288,0.348,27.077545,-0.1555133,0.00148,4.51375,0.116,0.0033,1,
2022-11-12T21:00:00Z,0.158,0.162,26.749115,-0.14583765,0.00126,4.1926622,0.13,0.0033,1,
2022-11-12T22:00:00Z,0.0585,0.009,26.057007,-0.15271157,0.00242,3.83485,0.137,0.0033,1,
2022-11-12T23:00:00Z,0.00244,0,26.362244,-0.1566873,0.00082,4.1963763,0.152,0.0033,1,
2022-11-13T00:00:00Z,3.47E-08,0,26.477722,-0.14149892,0.00069,4.2085795,0.158,0.0033,1,
2022-11-13T01:00:00Z,3.47E-08,0,26.508728,-0.13359278,0.00080,4.4783444,0.144,0.0033,1,
2022-11-13T02:00:00Z,3.47E-08,0,26.360046,-0.15395363,0.00085,4.882181,0.117,0.0033,1,
2022-11-13T03:00:00Z,3.47E-08,0,26.466187,-0.16402063,0.00022,5.164018,0.097,0.0033,1,
2022-11-13T04:00:00Z,3.47E-08,0,26.432251,-0.17386076,0.00011,4.8284473,0.083,0.0033,1,
2022-11-13T05:00:00Z,3.47E-08,0,26.206177,-0.17716727,0.00019,4.851001,0.068,0.0033,1,
2022-11-13T06:00:00Z,3.47E-08,0,25.863464,-0.15763447,0.00064,4.7072067,0.056,0.0033,1,
2022-11-13T07:00:00Z,3.47E-08,0,25.949402,-0.17609535,0.00137,4.841544,0.051,0.0033,1,
2022-11-13T08:00:00Z,3.47E-08,0,25.677155,-0.19141987,0.00128,5.165188,0.059,0.0033,1,
2022-11-13T09:00:00Z,3.47E-08,0,25.923798,-0.19858304,0.00087,5.5624013,0.073,0.0033,1,
2022-11-13T10:00:00Z,3.47E-08,0,25.752136,-0.19896868,0.00082,4.380722,0.08,0.0033,1,
2022-11-13T11:00:00Z,0.000742,0.026,25.7706,-0.18696204,0.00104,4.1159697,0.082,0.0033,1,
2022-11-13T12:00:00Z,0.0699,0.167,25.849976,-0.18447222,0.00078,4.4953184,0.068,0.0033,1,
2022-11-13T13:00:00Z,0.214,0.332,26.092194,-0.18492027,0.00074,4.6379385,0.086,0.0033,1,
2022-11-13T14:00:00Z,0.432,0.461,26.34851,-0.1872456,0.00129,4.7662115,0.086,0.0033,1,
2022-11-13T15:00:00Z,0.512,0.555,26.714752,-0.18419431,0.00134,4.9033604,0.074,0.0033,1,
2022-11-13T16:00:00Z,0.623,0.588,26.961365,-0.17872126,0.00149,4.8350163,0.069,0.0033,1,
2022-11-13T17:00:00Z,0.711,0.587,27.346527,-0.18037169,0.00082,4.3268967,0.073,0.0033,1,
2022-11-13T18:00:00Z,0.657,0.534,27.954193,-0.19775498,0.00043,4.6309896,0.082,0.0033,1,
2022-11-13T19:00:00Z,0.426,0.427,28.29831,-0.15560405,0.00015,4.714937,0.106,0.0033,1,
2022-11-13T20:00:00Z,0.376,0.271,28.23819,-0.1468642,0.00015,4.402437,0.138,0.0033,1,
2022-11-13T21:00:00Z,0.228,0.111,28.0766,-0.12986659,0.00031,3.5914333,0.165,0.0033,1,
2022-11-13T22:00:00Z,0.0923,0.005,26.989624,-0.120202266,0.00035,3.7414615,0.188,0.0033,1,
2022-11-13T23:00:00Z,0.00471,0,27.068085,-0.110021845,0.00016,3.2099893,0.215,0.0033,1,
2022-11-14T00:00:00Z,3.47E-08,0,27.253784,-0.11254001,0.00005,2.7786894,0.208,0.0033,1,
2022-11-14T01:00:00Z,3.47E-08,0,27.387146,-0.1202363,0.00002,2.4539244,0.163,0.0033,1,
2022-11-14T02:00:00Z,3.47E-08,0,27.44931,-0.11984496,0.00001,3.133867,0.13,0.0033,1,
2022-11-14T03:00:00Z,3.47E-08,0,27.269714,-0.12544845,0.00005,3.326031,0.106,0.0033,1,
2022-11-14T04:00:00Z,3.47E-08,0,26.92517,-0.14063685,0.00031,3.2894044,0.085,0.0033,1,
2022-11-14T05:00:00Z,3.47E-08,0,26.700348,-0.14499259,0.00001,3.2947943,0.076,0.0033,1,
2022-11-14T06:00:00Z,3.47E-08,0,26.470917,-0.14912716,0.00001,3.4011922,0.068,0.0033,1,
2022-11-14T07:00:00Z,3.47E-08,0,26.322205,-0.11180838,0.00000,3.419592,0.069,0.0033,1,
2022-11-14T08:00:00Z,3.47E-08,0,26.189789,-0.11897154,0.00017,3.6767135,0.094,0.0033,1,
2022-11-14T09:00:00Z,3.47E-08,0,26.068207,-0.12794393,0.00027,4.0842075,0.101,0.0033,1,
2022-11-14T10:00:00Z,3.47E-08,0,26.156921,-0.14232697,0.00124,4.24162,0.071,0.0033,1,
2022-11-14T11:00:00Z,0.000711,0.017,26.152771,-0.15928489,0.00074,4.663307,0.032,0.0033,1,
2022-11-14T12:00:00Z,0.0605,0.122,26.19107,-0.18369521,0.00031,4.6349545,0.017,0.0033,1,
2022-11-14T13:00:00Z,0.265,0.268,26.414276,-0.18523788,0.00002,4.3673472,0.018,0.0033,1,
2022-11-14T14:00:00Z,0.429,0.43,26.828949,-0.18470475,0.00002,4.972016,0.016,0.0033,1,
2022-11-14T15:00:00Z,0.458,0.562,27.125854,-0.1945619,0.00006,5.135057,0.017,0.0033,1,
2022-11-14T16:00:00Z,0.73,0.627,27.542389,-0.19765857,0.00011,4.52585,0.025,0.0033,1,
2022-11-14T17:00:00Z,0.709,0.639,27.789948,-0.19078465,0.00007,4.4520645,0.037,0.0033,1,
2022-11-14T18:00:00Z,0.75,0.593,28.098755,-0.18104093,0.00006,4.9467416,0.05,0.0033,1,
2022-11-14T19:00:00Z,0.557,0.495,28.565796,-0.17895949,0.00016,4.987659,0.069,0.0033,1,
2022-11-14T20:00:00Z,0.449,0.318,28.56073,-0.16271617,0.00003,4.3178196,0.098,0.0033,1,
2022-11-14T21:00:00Z,0.308,0.155,28.037262,-0.14874716,0.00033,5.0590878,0.128,0.0033,1,
2022-11-14T22:00:00Z,0.121,0.009,26.736206,-0.16062905,0.00093,6.128063,0.14,0.0033,1,
2022-11-14T23:00:00Z,0.00354,0,26.352661,-0.18438715,0.00098,6.096991,0.148,0.0033,1,
2022-11-15T00:00:00Z,3.47E-08,0,26.438843,-0.166,0.00042,5.0279593,0.143,0.0033,1,
2022-11-15T01:00:00Z,3.47E-08,0,26.320251,-0.14506064,0.00062,4.0019345,0.127,0.0033,1,
2022-11-15T02:00:00Z,3.47E-08,0,26.689148,-0.1207524,0.00012,3.9524646,0.118,0.0033,1,
2022-11-15T03:00:00Z,3.47E-08,0,26.298004,-0.1314773,0.00095,3.9860113,0.114,0.0033,1,
2022-11-15T04:00:00Z,3.47E-08,0,26.059204,-0.1324698,0.00118,3.7434337,0.114,0.0033,1,
2022-11-15T05:00:00Z,3.47E-08,0,26.027039,-0.13298593,0.00112,4.0182266,0.108,0.0033,1,
2022-11-15T06:00:00Z,3.47E-08,0,25.694946,-0.15843983,0.00107,4.970251,0.107,0.0033,1,
2022-11-15T07:00:00Z,3.47E-08,0,25.3302,-0.17362255,0.00083,4.650756,0.116,0.0033,1,
2022-11-15T08:00:00Z,3.47E-08,0,25.686615,-0.17859082,0.00036,4.9687176,0.139,0.0033,1,
2022-11-15T09:00:00Z,3.47E-08,0,25.870483,-0.18989989,0.00027,4.740031,0.145,0.0033,1,
2022-11-15T10:00:00Z,3.47E-08,0,26.098541,-0.18739305,0.00021,4.8118696,0.129,0.0033,1,
2022-11-15T11:00:00Z,0.000572,0.027,26.190826,-0.19143687,0.00030,4.4880366,0.112,0.0033,1,
2022-11-15T12:00:00Z,0.0651,0.169,26.371246,-0.18295226,0.00003,4.355133,0.106,0.0033,1,
2022-11-15T13:00:00Z,0.246,0.352,26.808777,-0.19101718,0.00005,4.5725055,0.126,0.0033,1,
2022-11-15T14:00:00Z,0.443,0.523,27.574127,-0.20719242,0.00008,5.313105,0.131,0.0033,1,
2022-11-15T15:00:00Z,0.594,0.635,28.149048,-0.20982403,0.00010,6.147899,0.113,0.0033,1,
2022-11-15T16:00:00Z,0.707,0.686,28.824646,-0.20551933,0.00006,6.274686,0.097,0.0033,1,
2022-11-15T17:00:00Z,0.738,0.686,29.378113,-0.20862733,0.00006,6.6028976,0.087,0.0033,1,
2022-11-15T18:00:00Z,0.687,0.632,29.64975,-0.21641436,0.00005,6.896956,0.087,0.0033,1,
2022-11-15T19:00:00Z,0.661,0.516,29.921753,-0.24106857,0.00004,6.7840633,0.096,0.0033,1,
2022-11-15T20:00:00Z,0.476,0.382,29.859222,-0.22386678,0.00005,6.5159082,0.114,0.0033,1,
2022-11-15T21:00:00Z,0.279,0.179,29.67685,-0.19722752,0.00007,6.6054363,0.137,0.0033,1,
2022-11-15T22:00:00Z,0.119,0.009,29.136108,-0.20375548,0.00007,5.992791,0.162,0.0033,1,
2022-11-15T23:00:00Z,0.00471,0,28.889008,-0.19885525,0.00012,5.556623,0.191,0.0033,1,
2022-11-16T00:00:00Z,3.47E-08,0,28.67099,-0.18282747,0.00012,5.316391,0.192,0.0033,1,
2022-11-16T01:00:00Z,3.47E-08,0,28.320923,-0.1817045,0.00022,5.728392,0.179,0.0033,1,
2022-11-16T02:00:00Z,3.47E-08,0,27.883728,-0.18227166,0.00012,6.18186,0.136,0.0033,1,
2022-11-16T03:00:00Z,3.47E-08,0,27.407318,-0.18084243,0.00020,6.1059957,0.108,0.0033,1,
2022-11-16T04:00:00Z,3.47E-08,0,27.00647,-0.17876098,0.00018,6.5161023,0.09,0.0033,1,
2022-11-16T05:00:00Z,3.47E-08,0,26.866913,-0.18163645,0.00011,6.7450914,0.069,0.0033,1,
2022-11-16T06:00:00Z,3.47E-08,0,26.721344,-0.17895381,0.00008,6.101215,0.051,0.0033,1,
2022-11-16T07:00:00Z,3.47E-08,0,26.840729,-0.17612939,0.00011,6.0117126,0.046,0.0033,1,
2022-11-16T08:00:00Z,3.47E-08,0,26.996674,-0.17126887,0.00013,5.887851,0.054,0.0033,1,
2022-11-16T09:00:00Z,3.47E-08,0,27.10025,-0.16923279,0.00010,5.830459,0.06,0.0033,1,
2022-11-16T10:00:00Z,3.47E-08,0,26.570679,-0.16586389,0.00004,5.3408985,0.051,0.0033,1,
2022-11-16T11:00:00Z,0.000742,0.036,26.609772,-0.1755282,0.00012,5.3231626,0.037,0.0033,1,
2022-11-16T12:00:00Z,0.0685,0.213,26.751312,-0.19008139,0.00017,5.6286407,0.03,0.0033,1,
2022-11-16T13:00:00Z,0.267,0.42,27.051453,-0.19836184,0.00010,7.2690024,0.022,0.0033,1,
2022-11-16T14:00:00Z,0.388,0.57,27.439636,-0.21090162,0.00011,7.484608,0.011,0.0033,1,
2022-11-16T15:00:00Z,0.502,0.66,28.219177,-0.23857309,0.00008,6.934377,0.005,0.0033,1,
2022-11-16T16:00:00Z,0.633,0.708,28.785309,-0.25665963,0.00007,7.0923915,0.004,0.0033,1,
2022-11-16T17:00:00Z,0.785,0.702,29.275085,-0.26725978,0.00003,7.5398803,0.007,0.0033,1,
2022-11-16T18:00:00Z,0.649,0.646,29.309937,-0.26469055,0.00003,7.897625,0.018,0.0033,1,
2022-11-16T19:00:00Z,0.565,0.543,29.184998,-0.21007358,0.00025,7.9635305,0.045,0.0033,1,
2022-11-16T20:00:00Z,0.501,0.367,29.22525,-0.21712898,0.00012,8.059616,0.089,0.0033,1,
2022-11-16T21:00:00Z,0.308,0.18,29.276703,-0.23573166,0.00005,8.026812,0.138,0.0033,1,
2022-11-16T22:00:00Z,0.105,0.01,28.956726,-0.2210707,0.00005,6.5396023,0.158,0.0033,1,
2022-11-16T23:00:00Z,0.0053,0,28.54306,-0.18892439,0.00008,6.179717,0.152,0.0033,1,
2022-11-17T00:00:00Z,3.47E-08,0,28.279968,-0.17878367,0.00004,5.9840083,0.127,0.0033,1,
2022-11-17T01:00:00Z,3.47E-08,0,27.913269,-0.17290226,0.00006,6.3762436,0.094,0.0033,1,
2022-11-17T02:00:00Z,3.47E-08,0,27.57608,-0.17443925,0.00011,6.7523108,0.071,0.0033,1,
2022-11-17T03:00:00Z,3.47E-08,0,27.32022,-0.17545447,0.00011,7.131864,0.06,0.0033,1,
2022-11-17T04:00:00Z,3.47E-08,0,27.163025,-0.17933948,0.00008,7.2065754,0.053,0.0033,1,
2022-11-17T05:00:00Z,3.47E-08,0,27.119995,-0.17764369,0.00010,6.8872495,0.053,0.0033,1,
2022-11-17T06:00:00Z,3.47E-08,0,27.02829,-0.1829012,0.00010,6.950372,0.049,0.0033,1,
2022-11-17T07:00:00Z,3.47E-08,0,26.918121,-0.17282286,0.00007,6.9736166,0.044,0.0033,1,
2022-11-17T08:00:00Z,3.47E-08,0,26.861725,-0.17473985,0.00005,7.181724,0.042,0.0033,1,
2022-11-17T09:00:00Z,3.47E-08,0,26.87024,-0.17890844,0.00005,7.2215385,0.04,0.0033,1,
2022-11-17T10:00:00Z,3.47E-08,0,27.019989,-0.18266301,0.00015,6.8777666,0.036,0.0033,1,
2022-11-17T11:00:00Z,0.000695,0.04,26.899323,-0.1898772,0.00019,7.1504006,0.036,0.0033,1,
2022-11-17T12:00:00Z,0.0707,0.233,26.907166,-0.19077899,0.00030,7.3559904,0.036,0.0033,1,
2022-11-17T13:00:00Z,0.221,0.446,27.250092,-0.19341058,0.00009,7.1162596,0.028,0.0033,1,
2022-11-17T14:00:00Z,0.411,0.598,27.685669,-0.20608647,0.00012,7.370208,0.016,0.0033,1,
2022-11-17T15:00:00Z,0.586,0.689,28.27951,-0.22602764,0.00005,6.988744,0.01,0.0033,1,
2022-11-17T16:00:00Z,0.684,0.728,28.779663,-0.24322377,0.00002,6.370393,0.012,0.0033,1,
2022-11-17T17:00:00Z,0.742,0.717,29.136902,-0.2447324,0.00001,6.5829782,0.023,0.0033,1,
2022-11-17T18:00:00Z,0.772,0.667,29.274292,-0.24167542,0.00000,6.741361,0.045,0.0033,1,
2022-11-17T19:00:00Z,0.552,0.558,29.04071,-0.17036709,0.00011,6.3317204,0.073,0.0033,1,
2022-11-17T20:00:00Z,0.424,0.408,28.995941,-0.17179064,0.00008,6.8321533,0.094,0.0033,1,
2022-11-17T21:00:00Z,0.272,0.215,28.901001,-0.1794132,0.00016,6.2433605,0.111,0.0033,1,
2022-11-17T22:00:00Z,0.104,0.012,28.358276,-0.16913636,0.00006,6.4084415,0.115,0.0033,1,
2022-11-17T23:00:00Z,0.00448,0,27.981903,-0.15756075,0.00019,5.8051453,0.118,0.0033,1,
2022-11-18T00:00:00Z,3.47E-08,0,27.70401,-0.14837284,0.00036,5.5261025,0.101,0.0033,1,
2022-11-18T01:00:00Z,3.47E-08,0,26.865875,-0.15030684,0.00092,5.384739,0.082,0.0033,1,
2022-11-18T02:00:00Z,3.47E-08,0,26.650726,-0.16074248,0.00053,5.6424894,0.07,0.0033,1,
2022-11-18T03:00:00Z,3.47E-08,0,26.49939,-0.1533638,0.00058,6.1946044,0.06,0.0033,1,
2022-11-18T04:00:00Z,3.47E-08,0,26.06903,-0.14666003,0.00083,5.9106216,0.052,0.0033,1,
2022-11-18T05:00:00Z,3.47E-08,0,26.234558,-0.14841254,0.00068,5.407292,0.042,0.0033,1,
2022-11-18T06:00:00Z,3.47E-08,0,26.38324,-0.15819596,0.00069,5.557281,0.026,0.0033,1,
2022-11-18T07:00:00Z,3.47E-08,0,26.340668,-0.1648997,0.00094,5.2491846,0.01,0.0033,1,
