timeindex,ghi,t_air,e,tp,windspeed,t_dp,cum_temp,f_temp,f_heat,pv_power,rad_net,g,et_p,tp_ground,runoff,deep_drain,et_a,irrigation,swc,f_drought,delta_i50b,f_solar,biomass_gen,electricity_gen,water_harvest
2022-06-06T19:00:00Z,135.6314,24.5365,1e-05,1e-05,1.25924,13.09824,1e-10,0.926825,1.0,73.8156357731,84.0965955138,8.4096595514,0.1143610471,1e-05,1e-10,0.0005009526,0.1143610471,0.1143510471,0.130053397,1.0,1e-10,1e-10,1e-10,0.0084910976,1e-10
2022-06-06T20:00:00Z,13.26587,23.65762,1e-05,1e-05,1.48741,13.45319,1e-10,0.882881,1.0,7.34962069,8.2253409132,0.8225340913,0.0532432555,1e-05,1e-10,0.0004894725,0.0532432555,0.0532332555,0.1300521733,1.0,1e-10,1e-10,1e-10,0.0008454353,1e-10
2022-06-06T21:00:00Z,1e-05,23.09955,1e-05,1e-05,1.04691,13.90066,1e-10,0.8549775,1.0,5.5605e-06,6.2004e-06,6.2e-07,0.0340383865,1e-05,1e-10,0.0004782554,0.0340383865,0.0340283865,0.1300509777,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-06T22:00:00Z,1e-05,21.7923,1e-05,1e-05,0.84139,13.68283,1e-10,0.789615,1.0,5.5877e-06,6.2004e-06,6.2e-07,0.0258934907,1e-05,1e-10,0.0004672954,0.0258934907,0.0258834907,0.1300498094,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-06T23:00:00Z,1e-05,21.94669,1e-05,1e-05,1.65706,12.83191,1e-10,0.7973345,1.0,5.5845e-06,6.2004e-06,6.2e-07,0.0447121566,1e-05,1e-10,0.0004565865,0.0447121566,0.0447021566,0.130048668,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-07T00:00:00Z,1e-05,20.89001,1e-05,1e-05,1.8131,13.1506,1e-10,0.7445005,1.0,5.6065e-06,6.2004e-06,6.2e-07,0.040505532,1e-05,1e-10,0.0004461231,0.040505532,0.040495532,0.1300475527,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-07T01:00:00Z,1e-05,21.04315,1e-05,1e-05,1.3415,13.02838,1e-10,0.7521575,1.0,5.6033e-06,6.2004e-06,6.2e-07,0.0349371549,1e-05,1e-10,0.0004358994,0.0349371549,0.0349271549,0.1300464629,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-07T02:00:00Z,1e-05,21.57654,1e-05,1e-05,0.75059,12.84326,1e-10,0.778827,1.0,5.5922e-06,6.2004e-06,6.2e-07,0.0251281613,1e-05,1e-10,0.0004259101,0.0251281613,0.0251181613,0.1300453981,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-07T03:00:00Z,1e-05,22.19156,1e-05,1e-05,0.90241,12.78867,1e-10,0.809578,1.0,5.5794e-06,6.2004e-06,6.2e-07,0.030729209,1e-05,1e-10,0.0004161496,0.030729209,0.030719209,0.1300443578,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-07T04:00:00Z,1e-05,21.99731,1e-05,1e-05,1.08003,12.58478,1e-10,0.7998655,1.0,5.5834e-06,6.2004e-06,6.2e-07,0.0348432868,1e-05,1e-10,0.0004066129,0.0348432868,0.0348332868,0.1300433412,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-07T05:00:00Z,1e-05,21.82013,1e-05,0.00096,0.8834,12.81226,1e-10,0.7910065,1.0,5.5871e-06,6.2004e-06,6.2e-07,0.0291388764,0.00096,1e-10,0.0003972947,0.0291388764,0.0281788764,0.130042348,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-07T06:00:00Z,3.30462,21.0387,1e-05,0.00046,0.89608,13.44836,1e-10,0.751935,1.0,1.8509945811,2.0489893304,0.204898933,0.0272032314,0.00046,1e-10,0.00038819,0.0272032314,0.0267432314,0.1300413775,1.0,1e-10,1e-10,1e-10,0.000212922,1e-10
2022-06-07T07:00:00Z,93.38295,22.39468,1e-05,0.0038,0.78612,13.64004,1e-10,0.819734,1.0,51.4953304617,57.9009593209,5.7900959321,0.0779386653,0.0038,1e-10,0.000379294,0.0779386653,0.0741386653,0.1300404293,1.0,1e-10,1e-10,1e-10,0.0059235671,1e-10
2022-06-07T08:00:00Z,255.45126,23.30075,1e-05,0.00476,0.48367,15.29514,1e-10,0.8650375,1.0,137.6923172792,158.3894384759,15.8389438476,0.1736832759,0.00476,1e-10,0.0003706018,0.1736832759,0.1689232759,0.1300395028,1.0,1e-10,1e-10,1e-10,0.0158389058,1e-10
2022-06-07T09:00:00Z,348.51797,24.26062,1e-05,0.00096,0.95453,17.88281,1e-10,0.913031,1.0,185.0509493997,216.0943170414,21.6094317041,0.2121429201,0.00096,1e-10,0.0003621089,0.2080632045,0.2071032045,0.1300385975,0.9519225569,1e-10,1e-10,1e-10,0.0212866238,1e-10
2022-06-07T10:00:00Z,455.45145,24.69214,1e-05,1e-05,1.44106,17.83087,1e-10,0.934607,1.0,238.2522775474,282.3971172369,28.2397117237,0.2530042557,1e-05,1e-10,0.0003538105,0.208061756,0.208051756,0.130037713,0.5559116236,1e-10,1e-10,1e-10,0.0274064338,1e-10
2022-06-07T11:00:00Z,593.48627,25.55899,1e-05,0.0038,2.30263,18.15875,1e-10,0.9779495,1.0,304.061153925,367.9839240114,36.7983924011,0.2907690389,0.0038,1e-10,0.0003457024,0.2080603408,0.2042603408,0.1300368487,0.2888797717,1e-10,1e-10,1e-10,0.0349765046,1e-10
2022-06-07T12:00:00Z,713.8437,26.7536,1e-05,1e-05,3.30276,18.39886,1e-10,1.0,1.0,358.3612051613,442.6100806962,44.2610080696,0.319014237,1e-05,1e-10,0.00033778,0.208058958,0.208048958,0.1300360043,0.1304833281,1e-10,1e-10,1e-10,0.041222702,1e-10
2022-06-07T13:00:00Z,855.7839,27.52493,1e-05,1e-05,3.96342,18.55603,1e-10,1.0,1.0,420.3433856293,530.6183707127,53.0618370713,0.3585714085,1e-05,1e-10,0.0003300392,0.2080576068,0.2080476068,0.1300351792,1e-10,1e-10,1e-10,1e-10,0.0483525836,1e-10
2022-06-07T14:00:00Z,882.3947,27.87735,1e-05,1e-05,4.1197,18.61584,1e-10,1.0,1.0,431.239650466,547.1180727279,54.7118072728,0.3681453302,1e-05,1e-10,0.0003224758,0.2080562867,0.2080462867,0.130034373,1e-10,1e-10,1e-10,1e-10,0.0496059935,1e-10
2022-06-07T15:00:00Z,790.2925,27.5705,1e-05,1e-05,4.26981,18.60059,1e-10,1.0,1.0,391.4666588476,490.0112268255,49.0011226825,0.3296884943,1e-05,1e-10,0.0003150858,0.2080549968,0.2080449968,0.1300335853,0.0776634642,1e-10,1e-10,1e-10,0.0450308605,1e-10
2022-06-07T16:00:00Z,660.4323,27.0004,1e-05,1e-05,4.22119,18.72107,1e-10,1.0,1.0,333.5028044593,409.4929934906,40.9492993491,0.2803233257,1e-05,1e-10,0.000307865,0.2080537364,0.2080437364,0.1300328156,0.3554800598,1e-10,1e-10,1e-10,0.0383632116,1e-10
2022-06-07T17:00:00Z,472.73346,26.3898,1e-05,1e-05,3.71206,18.70493,1e-10,1.0,1.0,245.0910674627,293.1126167793,29.3112616779,0.2209727082,1e-05,1e-10,0.0003008098,0.208052505,0.208042505,0.1300320636,0.8538258039,1e-10,1e-10,1e-10,0.0281931077,1e-10
2022-06-07T18:00:00Z,291.75458,25.54001,1e-05,1e-05,3.23217,18.84286,1e-10,0.9770005,1.0,155.2118056006,180.8988693145,18.0898869315,0.1547612114,1e-05,1e-10,0.0002939162,0.1547612114,0.1547512114,0.1300313288,1.0,1e-10,1e-10,1e-10,0.0178541927,1e-10
2022-06-07T19:00:00Z,113.40038,24.55295,1e-05,1e-05,1.90674,18.84113,1e-10,0.9276475,1.0,61.8767720142,70.3125226752,7.0312522675,0.0838487426,1e-05,1e-10,0.0002871807,0.0838487426,0.0838387426,0.1300306108,1.0,1e-10,1e-10,1e-10,0.0071177563,1e-10
2022-06-07T20:00:00Z,12.34882,24.28531,1e-05,1e-05,0.27152,18.77347,1e-10,0.9142655,1.0,6.8261565516,7.6567352443,0.7656735244,0.0156240026,1e-05,1e-10,0.0002805994,0.0156240026,0.0156140026,0.1300299093,1.0,1e-10,1e-10,1e-10,0.0007852206,1e-10
2022-06-07T21:00:00Z,1e-05,23.9259,1e-05,1e-05,1.30919,18.93674,1e-10,0.896295,1.0,5.5433e-06,6.2004e-06,6.2e-07,0.0242753247,1e-05,1e-10,0.000274169,0.0242753247,0.0242653247,0.1300292239,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-07T22:00:00Z,1e-05,23.4444,1e-05,1e-05,0.69973,18.7822,1e-10,0.87222,1.0,5.5533e-06,6.2004e-06,6.2e-07,0.0143812267,1e-05,1e-10,0.000267886,0.0143812267,0.0143712267,0.1300285542,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-07T23:00:00Z,1e-05,23.38492,1e-05,1e-05,0.38257,19.51392,1e-10,0.869246,1.0,5.5546e-06,6.2004e-06,6.2e-07,0.0073705921,1e-05,1e-10,0.0002617469,0.0073705921,0.0073605921,0.1300278998,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-08T00:00:00Z,1e-05,24.06702,1e-05,1e-05,1.54634,19.10529,1e-10,0.903351,1.0,5.5404e-06,6.2004e-06,6.2e-07,0.0269924916,1e-05,1e-10,0.0002557486,0.0269924916,0.0269824916,0.1300272605,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-08T01:00:00Z,1e-05,24.17267,1e-05,0.05485,2.08939,18.81842,1e-10,0.9086335,1.0,5.5382e-06,6.2004e-06,6.2e-07,0.0346061851,0.05485,1e-10,0.0002498877,0.0346061851,1e-10,0.1300772453,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-08T02:00:00Z,1e-05,23.72278,1e-05,0.22173,2.03111,19.08957,1e-10,0.886139,1.0,5.5475e-06,6.2004e-06,6.2e-07,0.0297474625,0.22173,1e-10,0.0007080818,0.0297474625,1e-10,0.1305554314,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-08T03:00:00Z,1e-05,23.1799,1e-05,0.41675,1.64249,19.76541,1e-10,0.858995,1.0,5.5588e-06,6.2004e-06,6.2e-07,0.0197661484,0.41675,1e-10,0.0050914548,0.0197661484,1e-10,0.1315351624,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-08T04:00:00Z,1e-05,22.90402,1e-05,0.88788,1.8083,19.57593,1e-10,0.845201,1.0,5.5646e-06,6.2004e-06,6.2e-07,0.0203438806,0.88788,1e-10,0.0140723222,0.0203438806,1e-10,0.1336688219,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-08T05:00:00Z,1e-05,22.80151,1e-05,0.68569,2.67976,20.33777,1e-10,0.8400755,1.0,5.5667e-06,6.2004e-06,6.2e-07,0.0189592161,0.68569,1e-10,0.0336308676,0.0189592161,1e-10,0.1352515717,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-08T06:00:00Z,1.18587,22.4801,1e-05,0.68665,3.43734,21.19043,1e-10,0.824005,1.0,0.6608392966,0.7352842315,0.0735284232,0.011717591,0.68665,1e-10,0.0481394073,0.011717591,1e-10,0.1368185542,1.0,1e-10,1e-10,1e-10,7.60171e-05,1e-10
2022-06-08T07:00:00Z,30.8325,21.9935,1e-05,0.55645,3.58772,21.1315,1e-10,0.799675,1.0,17.1535291415,19.1173156155,1.9117315616,0.0167370433,0.55645,1e-10,0.0625034136,0.0167370433,1e-10,0.1380115781,1.0,1e-10,1e-10,1e-10,0.0019731902,1e-10
2022-06-08T08:00:00Z,103.81857,22.19534,1e-05,0.94699,3.81678,21.16772,1e-10,0.809767,1.0,57.2225830118,64.3714382371,6.4371438237,0.0389110947,0.94699,1e-10,0.0734394656,0.0389110947,1e-10,0.1400981767,1.0,1e-10,1e-10,1e-10,0.0065823796,1e-10
2022-06-08T09:00:00Z,256.27347,22.36746,1e-05,0.53692,3.65138,21.13455,1e-10,0.818373,1.0,138.6195853098,158.8992397594,15.8899239759,0.0862775651,0.53692,1e-10,0.0925666195,0.0862775651,1e-10,0.1409933662,1.0,1e-10,1e-10,1e-10,0.0159455705,1e-10
2022-06-08T10:00:00Z,488.30786,23.25458,1e-05,0.5226,3.4518,19.53705,1e-10,0.862729,1.0,255.8573607143,302.7693335659,30.2769333566,0.1835781176,0.5226,1e-10,0.1007725236,0.1835781176,1e-10,0.1415889896,1.0,1e-10,1e-10,1e-10,0.0294315668,1e-10
2022-06-08T11:00:00Z,475.7851,23.48489,1e-05,0.14684,3.80589,19.03104,1e-10,0.8742445,1.0,249.4552963783,295.0047489458,29.5004748946,0.1797615229,0.14684,1e-10,0.1062324047,0.1797615229,0.0329215229,0.1413234086,1.0,1e-10,1e-10,1e-10,0.0286951299,1e-10
2022-06-08T12:00:00Z,719.6781,23.94614,1e-05,0.02909,3.82416,18.5997,1e-10,0.897307,1.0,365.2221754013,446.2276292644,44.6227629264,0.2619178123,0.02909,1e-10,0.1037979121,0.2261174537,0.1970274537,0.1410639138,0.6582863318,1e-10,1e-10,1e-10,0.0420119273,1e-10
2022-06-08T13:00:00Z,870.94714,24.26126,1e-05,0.00764,3.75563,18.02734,1e-10,0.913063,1.0,432.8482454273,540.0201527555,54.0020152756,0.3191327351,0.00764,1e-10,0.1014192099,0.2257022621,0.2180622621,0.1408103658,0.2680908075,1e-10,1e-10,1e-10,0.049791032,1e-10
2022-06-08T14:00:00Z,902.20654,24.73898,1e-05,1e-05,3.89173,18.04218,1e-10,0.936949,1.0,445.652436113,559.4021625099,55.940216251,0.3318455821,1e-05,1e-10,0.0990950197,0.2252965853,0.2252865853,0.1405626282,0.1972998696,1e-10,1e-10,1e-10,0.0512639128,1e-10
2022-06-08T15:00:00Z,770.8285,24.68582,1e-05,1e-05,4.04591,17.88412,1e-10,0.934291,1.0,387.4289445143,477.9428109935,47.7942810993,0.2878261872,1e-05,1e-10,0.0968240922,0.2249002052,0.2248902052,0.140320568,0.4534376575,1e-10,1e-10,1e-10,0.0445663975,1e-10
2022-06-08T16:00:00Z,622.2632,23.95627,1e-05,1e-05,3.97958,16.93716,1e-10,0.8978135,1.0,319.7154706359,385.8267085166,38.5826708517,0.2412681662,1e-05,1e-10,0.0946052067,0.2245129088,0.2245029088,0.140084055,0.8263834629,1e-10,1e-10,1e-10,0.0367772387,1e-10
2022-06-08T17:00:00Z,494.94867,23.29697,1e-05,1e-05,3.66099,16.8494,1e-10,0.8648485,1.0,259.0794873901,306.8868868202,30.688688682,0.201375208,1e-05,1e-10,0.0924371707,0.201375208,0.201365208,0.1398529621,1.0,1e-10,1e-10,1e-10,0.0298022117,1e-10
2022-06-08T18:00:00Z,349.81454,22.90784,1e-05,1e-05,3.43987,16.80487,1e-10,0.845392,1.0,186.694777551,216.8982394579,21.6898239458,0.1560445899,1e-05,1e-10,0.0903188189,0.1560445899,0.1560345899,0.139627165,1.0,1e-10,1e-10,1e-10,0.0214757152,1e-10
2022-06-08T19:00:00Z,150.41518,21.9296,1e-05,1e-05,3.00989,17.15634,1e-10,0.79648,1.0,82.5329834027,93.2630980111,9.3263098011,0.0843416122,1e-05,1e-10,0.0882490126,0.0843416122,0.0843316122,0.1394065425,1.0,1e-10,1e-10,1e-10,0.0094938641,1e-10
2022-06-08T20:00:00Z,14.76799,21.08237,1e-05,1e-05,2.11527,18.00287,1e-10,0.7541185,1.0,8.2595421828,9.1567121005,0.91567121,0.0254809741,1e-05,1e-10,0.0862266394,0.0254809741,0.0254709741,0.1391909759,1.0,1e-10,1e-10,1e-10,0.0009501046,1e-10
2022-06-08T21:00:00Z,1e-05,20.25284,1e-05,1e-05,1.25304,18.49753,1e-10,0.712642,1.0,5.6197e-06,6.2004e-06,6.2e-07,0.0085270654,1e-05,1e-10,0.0842506123,0.0085270654,0.0085170654,0.1389803494,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-08T22:00:00Z,1e-05,20.15478,1e-05,1e-05,1.4555,17.78503,1e-10,0.707739,1.0,5.6218e-06,6.2004e-06,6.2e-07,0.0124007011,1e-05,1e-10,0.0823198691,0.0124007011,0.0123907011,0.1387745497,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-08T23:00:00Z,1e-05,19.85297,1e-05,1e-05,0.80734,17.9758,1e-10,0.6926485,1.0,5.6281e-06,6.2004e-06,6.2e-07,0.0066950837,1e-05,1e-10,0.0804333721,0.0066950837,0.0066850837,0.1385734663,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-09T00:00:00Z,1e-05,19.73715,1e-05,1e-05,0.43641,18.00464,1e-10,0.6868575,1.0,5.6305e-06,6.2004e-06,6.2e-07,0.0038322228,1e-05,1e-10,0.0785901073,0.0038322228,0.0038222228,0.138376991,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-09T01:00:00Z,1e-05,19.17151,1e-05,1e-05,0.50938,17.78809,1e-10,0.6585755,1.0,5.6422e-06,6.2004e-06,6.2e-07,0.0034910283,1e-05,1e-10,0.076789084,0.0034910283,0.0034810283,0.1381850183,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-09T02:00:00Z,1e-05,18.67606,1e-05,0.0038,0.52453,17.62216,1e-10,0.633803,1.0,5.6526e-06,6.2004e-06,6.2e-07,0.0027361857,0.0038,1e-10,0.0750293342,0.0027361857,1e-10,0.1380001045,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-06-09T03:00:00Z,1e-05,18.55456,1e-05,0.00096,0.65399,17.56366,1e-10,0.627728,1.0,5.6551e-06,6.2004e-06,6.2e-07,0.0030532582,0.00096,1e-10,0.073334291,0.0030532582,0.0020932582,0.1378167687,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-06-09T04:00:00Z,1e-05,18.76971,1e-05,1e-05,0.66719,17.73044,1e-10,0.6384855,1.0,5.6506e-06,6.2004e-06,6.2e-07,0.0032537756,1e-05,1e-10,0.0716537135,0.0032537756,0.0032437756,0.1376376345,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-09T05:00:00Z,1e-05,18.5799,1e-05,0.02004,0.87838,17.66016,1e-10,0.628995,1.0,5.6546e-06,6.2004e-06,6.2e-07,0.0035175288,0.02004,1e-10,0.0700116492,0.0035175288,1e-10,0.1375039115,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-06-09T06:00:00Z,4.12681,18.37045,1e-05,0.06963,1.23261,17.49121,1e-10,0.6185225,1.0,2.3342190533,2.5587782131,0.2558778213,0.0060460235,0.06963,1e-10,0.0687858556,0.0060460235,1e-10,0.1374909068,1.0,1e-10,1e-10,1e-10,0.0002685079,1e-10
2022-06-09T07:00:00Z,86.18871,18.52231,1e-05,0.08678,1.49587,17.71472,1e-10,0.6261155,1.0,48.2630755125,53.4402585443,5.3440258544,0.0402761034,0.08678,1e-10,0.0686666458,0.0402761034,1e-10,0.1374354999,1.0,1e-10,1e-10,1e-10,0.0055517571,1e-10
2022-06-09T08:00:00Z,268.6539,19.97318,1e-05,0.02768,1.7701,17.95136,1e-10,0.698659,1.0,146.4386257739,166.5755743987,16.6575574399,0.1196124922,0.02768,1e-10,0.0681587495,0.1196124922,0.0919324922,0.1372651031,1.0,1e-10,1e-10,1e-10,0.0168450037,1e-10
2022-06-09T09:00:00Z,472.6386,20.9343,1e-05,0.00192,2.2547,17.45322,1e-10,0.746715,1.0,250.4112640618,293.0537999931,29.3053799993,0.1960381059,0.00192,1e-10,0.0665967782,0.1960381059,0.1941181059,0.1370986111,1.0,1e-10,1e-10,1e-10,0.028805096,1e-10
2022-06-09T10:00:00Z,624.4452,22.1283,1e-05,0.00096,2.87265,16.74158,1e-10,0.806415,1.0,323.1236305473,387.1796310066,38.7179631007,0.2474956785,0.00096,1e-10,0.065070602,0.2193577778,0.2183977778,0.1369359346,0.7157738181,1e-10,1e-10,1e-10,0.0371692832,1e-10
2022-06-09T11:00:00Z,736.043,23.19635,1e-05,0.00096,3.73558,16.36829,1e-10,0.8598175,1.0,373.8922156839,456.3744859357,45.6374485936,0.2735910335,0.00096,1e-10,0.0635794007,0.2190974954,0.2181374954,0.1367769861,0.5020529601,1e-10,1e-10,1e-10,0.043009252,1e-10
2022-06-09T12:00:00Z,850.6768,23.88416,1e-05,1e-05,4.32854,16.45297,1e-10,0.894208,1.0,424.5633232194,527.45177564,52.745177564,0.2999334174,1e-05,1e-10,0.0621223728,0.2188431778,0.2188331778,0.1366216802,0.3240979919,1e-10,1e-10,1e-10,0.0488380079,1e-10
2022-06-09T13:00:00Z,942.8264,24.48334,1e-05,0.00096,4.80385,15.82779,1e-10,0.924167,1.0,463.7277538708,584.5880113343,58.4588011334,0.3263007513,0.00096,1e-10,0.0606987351,0.2185946883,0.2176346883,0.1364699334,0.1747945525,1e-10,1e-10,1e-10,0.0533431374,1e-10
2022-06-09T14:00:00Z,909.66956,24.56876,1e-05,1e-05,5.28639,15.73959,1e-10,0.928438,1.0,449.2195834591,564.0295170477,56.4029517048,0.3077453279,1e-05,1e-10,0.0593077224,0.2183518934,0.2183418934,0.136321664,0.2738034793,1e-10,1e-10,1e-10,0.0516742459,1e-10
2022-06-09T15:00:00Z,886.063,24.53461,1e-05,1e-05,5.28742,15.66144,1e-10,0.9267305,1.0,438.9854139051,549.3925574071,54.9392557407,0.3017817176,1e-05,1e-10,0.0579485871,0.2181146625,0.2181046625,0.1361767926,0.3068909561,1e-10,1e-10,1e-10,0.0504969976,1e-10
2022-06-09T16:00:00Z,745.7988,23.8873,1e-05,1e-05,5.28095,15.33487,1e-10,0.894365,1.0,377.302224789,462.4234507514,46.2423450751,0.2588175987,1e-05,1e-10,0.0566205986,0.2178828681,0.2178728681,0.1360352411,0.6045986562,1e-10,1e-10,1e-10,0.0434015093,1e-10
2022-06-09T17:00:00Z,566.82794,23.33618,1e-05,1e-05,5.30359,15.48288,1e-10,0.866809,1.0,294.0083342481,351.4547515994,35.1454751599,0.2058309263,1e-05,1e-10,0.0553230432,0.2058309263,0.2058209263,0.1358969335,1.0,1e-10,1e-10,1e-10,0.0338201172,1e-10
2022-06-09T18:00:00Z,356.12332,22.79456,1e-05,1e-05,4.99949,15.65271,1e-10,0.839728,1.0,189.9995885874,220.8099215599,22.080992156,0.1496167706,1e-05,1e-10,0.0540552235,0.1496167706,0.1496067706,0.1357617954,1.0,1e-10,1e-10,1e-10,0.0218558714,1e-10
2022-06-09T19:00:00Z,150.5733,21.89356,1e-05,1e-05,4.07279,15.85397,1e-10,0.794678,1.0,82.6294897772,93.3611383888,9.3361138389,0.090000383,1e-05,1e-10,0.052816458,0.090000383,0.089990383,0.1356297543,1.0,1e-10,1e-10,1e-10,0.0095049653,1e-10
2022-06-09T20:00:00Z,14.97351,20.82358,1e-05,1e-05,2.80948,16.49576,1e-10,0.741179,1.0,8.3823514946,9.2841422701,0.928414227,0.0356666286,1e-05,1e-10,0.0516060808,0.0356666286,0.0356566286,0.1355007391,1.0,1e-10,1e-10,1e-10,0.0009642315,1e-10
2022-06-09T21:00:00Z,1e-05,20.22311,1e-05,1e-05,1.83383,16.8804,1e-10,0.7111555,1.0,5.6204e-06,6.2004e-06,6.2e-07,0.0194784242,1e-05,1e-10,0.0504234415,0.0194784242,0.0194684242,0.1353746805,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-09T22:00:00Z,1e-05,19.61188,1e-05,1e-05,2.31377,16.85815,1e-10,0.680594,1.0,5.6331e-06,6.2004e-06,6.2e-07,0.0180931011,1e-05,1e-10,0.0492679043,0.0180931011,0.0180831011,0.1352515107,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-09T23:00:00Z,1e-05,19.36133,1e-05,1e-05,2.03328,16.78305,1e-10,0.6680665,1.0,5.6383e-06,6.2004e-06,6.2e-07,0.0158725816,1e-05,1e-10,0.0481388481,0.0158725816,0.0158625816,0.1351311636,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-10T00:00:00Z,1e-05,19.26007,1e-05,1e-05,1.69692,16.68393,1e-10,0.6630035,1.0,5.6404e-06,6.2004e-06,6.2e-07,0.0143811764,1e-05,1e-10,0.0470356662,0.0143811764,0.0143711764,0.1350135744,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-10T01:00:00Z,1e-05,19.01205,1e-05,1e-05,1.61359,16.59445,1e-10,0.6506025,1.0,5.6456e-06,6.2004e-06,6.2e-07,0.0131107588,1e-05,1e-10,0.0459577655,0.0131107588,0.0131007588,0.13489868,1.0,1e-10,1e-10,1e-10,6e-10,1e-10
2022-06-10T02:00:00Z,1e-05,18.52798,1e-05,0.00192,1.51933,16.22595,1e-10,0.626399,1.0,5.6556e-06,6.2004e-06,6.2e-07,0.0119831803,0.00192,1e-10,0.0449045667,0.0119831803,0.0100631803,0.1347864186,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-06-10T03:00:00Z,1e-05,18.42233,1e-05,0.01194,1.45781,15.85702,1e-10,0.6211165,1.0,5.6578e-06,6.2004e-06,6.2e-07,0.0129205417,0.01194,1e-10,0.0438755037,0.0129205417,0.0009805417,0.1346767298,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-06-10T04:00:00Z,1e-05,18.25845,1e-05,0.01432,1.3136,15.68982,1e-10,0.6129225,1.0,5.6612e-06,6.2004e-06,6.2e-07,0.0121281682,0.01432,1e-10,0.0428700234,0.0121281682,1e-10,0.1345750343,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-06-10T05:00:00Z,1e-05,18.00851,1e-05,0.0086,1.23344,15.4711,1e-10,0.6004255,1.0,5.6664e-06,6.2004e-06,6.2e-07,0.0114882283,0.0086,1e-10,0.0419378149,0.0114882283,0.0028882283,0.1344701898,1.0,1e-10,1e-10,1e-10,7e-10,1e-10
2022-06-10T06:00:00Z,3.84219,18.05472,1e-05,0.01002,1.43177,15.63351,1e-10,0.602736,1.0,2.175827285,2.3823030531,0.2382303053,0.0136400307,0.01002,1e-10,0.0409767399,0.0136400307,0.0036200307,0.134367748,1.0,1e-10,1e-10,1e-10,0.0002502879,1e-10
2022-06-10T07:00:00Z,91.48556,18.79248,1e-05,0.05055,1.82157,16.59268,1e-10,0.639624,1.0,51.146193089,56.7245057905,5.672450579,0.0478911615,0.05055,1e-10,0.0400376896,0.0478911615,1e-10,0.1342743008,1.0,1e-10,1e-10,1e-10,0.0058834055,1e-10
2022-06-10T08:00:00Z,276.74942,20.09531,1e-05,0.16642,2.60241,17.07294,1e-10,0.7047655,1.0,150.6352941435,171.5951028479,17.1595102848,0.1129805303,0.16642,1e-10,0.039181091,0.1129805303,1e-10,0.1343099468,1.0,1e-10,1e-10,1e-10,0.0173277513,1e-10
2022-06-10T09:00:00Z,441.93256,21.37152,1e-05,0.12827,2.95732,16.03125,1e-10,0.768576,1.0,234.623164843,274.0148943584,27.4014894358,0.1804424124,0.12827,1e-10,0.0395078455,0.1804424124,0.0521724124,0.1342111772,1.0,1e-10,1e-10,1e-10,0.0269889728,1e-10
2022-06-10T10:00:00Z,562.13196,22.44717,1e-05,0.00096,2.8553,16.11987,1e-10,0.8223585,1.0,292.7843468446,348.5430664689,34.8543066469,0.2349928082,0.00096,1e-10,0.0386024574,0.2147378835,0.2137778835,0.134114671,0.7845154825,1e-10,1e-10,1e-10,0.0336793205,1e-10
2022-06-10T11:00:00Z,764.6619,23.47412,1e-05,0.0043,3.01022,16.29276,1e-10,0.873706,1.0,386.5645729804,474.1192858666,47.4119285867,0.3112558911,0.0043,1e-10,0.0377178177,0.2145834736,0.2102834736,0.1340203765,0.2235294159,1e-10,1e-10,1e-10,0.0444669679,1e-10
