timeindex;ghi;t_air;e;tp;windspeed;ac-discharge
2022-11-26T06:00:00Z;3.47e-08;26.321991;-0.09965426;0.20740135;4.9151278;0.0033
2022-11-26T07:00:00Z;3.47e-08;25.889526;-0.096024476;0.14873874;4.577704;0.0033
2022-11-26T08:00:00Z;3.47e-08;25.79068;-0.09008069;0.13536634;4.3308115;0.0033
2022-11-26T09:00:00Z;3.47e-08;25.951355;-0.09314332;0.19365036;4.423938;0.0033
2022-11-26T10:00:00Z;3.47e-08;26.262817;-0.09227558;0.19402894;4.5690994;0.0033
2022-11-26T11:00:00Z;0.000124;26.350708;-0.08977442;0.02384372;4.551144;0.0033
2022-11-26T12:00:00Z;0.0774;26.49939;-0.09614357;0.35285974;4.4099894;0.0033
2022-11-26T13:00:00Z;0.254;26.398346;-0.10704428;0.89646715;4.6023207;0.0033
2022-11-26T14:00:00Z;0.432;26.697235;-0.1203951;1.175399;5.5787287;0.0033
2022-11-26T15:00:00Z;0.525;27.274567;-0.12169389;0.36194292;5.7677655;0.0033
2022-11-26T16:00:00Z;0.696;27.972778;-0.12758662;0.2269554;5.3482795;0.0033
2022-11-26T17:00:00Z;0.759;28.20868;-0.13354741;0.18216996;5.0155826;0.0033
2022-11-26T18:00:00Z;0.702;27.957428;-0.11865394;0.19743526;5.1239767;0.0033
2022-11-26T19:00:00Z;0.607;27.988922;-0.11396357;0.018166844;5.4194427;0.0033
2022-11-26T20:00:00Z;0.505;27.581512;-0.12560724;0.03961334;5.530206;0.0033
2022-11-26T21:00:00Z;0.315;27.896637;-0.10589863;0.019554514;5.177203;0.0033
2022-11-26T22:00:00Z;0.118;28.145935;-0.07346306;4.66e-07;4.288745;0.0033
2022-11-26T23:00:00Z;0.00579;27.965057;-0.05725946;0.001009554;4.155886;0.0033
2022-11-27T00:00:00Z;3.47e-08;27.771149;-0.06817718;0.002902001;5.018858;0.0033
2022-11-27T01:00:00Z;3.47e-08;27.513794;-0.08075667;0.009083655;5.174682;0.0033
2022-11-27T02:00:00Z;3.47e-08;27.188843;-0.08464168;0.01286855;5.111414;0.0033
2022-11-27T03:00:00Z;3.47e-08;26.897125;-0.08451123;0.021951739;5.0673285;0.0033
2022-11-27T04:00:00Z;3.47e-08;26.696198;-0.0864509;0.018545426;5.0541124;0.0033
2022-11-27T05:00:00Z;3.47e-08;26.55429;-0.08833952;0.058663078;5.1371913;0.0033
2022-11-27T06:00:00Z;3.47e-08;26.448639;-0.10246167;0.2327587;5.2777066;0.0033
2022-11-27T07:00:00Z;3.47e-08;26.324188;-0.10550729;0.06913394;5.3507385;0.0033
2022-11-27T08:00:00Z;3.47e-08;26.26236;-0.10440134;0.027628615;5.4142303;0.0033
2022-11-27T09:00:00Z;3.47e-08;26.339508;-0.10428224;0.02245605;5.449354;0.0033
2022-11-27T10:00:00Z;3.47e-08;26.265564;-0.10520103;0.42817485;5.527158;0.0033
2022-11-27T11:00:00Z;7.73e-05;26.275726;-0.11454207;0.5240538;6.006708;0.0033
2022-11-27T12:00:00Z;0.0612;26.329956;-0.13007075;0.5135827;6.3559036;0.0033
2022-11-27T13:00:00Z;0.236;26.395447;-0.14155564;0.44343993;6.6837583;0.0033
2022-11-27T14:00:00Z;0.394;26.819946;-0.14831612;0.08389447;6.966964;0.0033
2022-11-27T15:00:00Z;0.543;27.22403;-0.15344319;0.017157756;6.2982736;0.0033
2022-11-27T16:00:00Z;0.709;27.710358;-0.15144682;0.002902001;6.704202;0.0033
2022-11-27T17:00:00Z;0.642;27.93103;-0.14338186;0.008074567;6.0031853;0.0033
2022-11-27T18:00:00Z;0.75;27.780731;-0.14223056;0.13637543;5.994963;0.0033
2022-11-27T19:00:00Z;0.548;27.730652;-0.15502556;0.129689;5.813014;0.0033
2022-11-27T20:00:00Z;0.492;27.7453;-0.14595675;0.17258245;4.8985343;0.0033
2022-11-27T21:00:00Z;0.277;27.685913;-0.119856305;0.111522615;4.159795;0.0033
2022-11-27T22:00:00Z;0.0882;26.867584;-0.100351855;0.4233811;4.823764;0.0033
2022-11-27T23:00:00Z;0.00462;26.86438;-0.11052094;0.19074884;4.212746;0.0033
2022-11-28T00:00:00Z;3.47e-08;27.01941;-0.10478134;0.014760532;3.7805464;0.0033
2022-11-28T01:00:00Z;3.47e-08;26.928162;-0.09816831;0.012363773;4.025019;0.0033
2022-11-28T02:00:00Z;3.47e-08;26.794586;-0.09844622;0.020564068;4.4619474;0.0033
2022-11-28T03:00:00Z;3.47e-08;26.611969;-0.11286329;0.16261591;4.5941696;0.0033
2022-11-28T04:00:00Z;3.47e-08;26.452576;-0.12895346;0.12111059;4.791356;0.0033
2022-11-28T05:00:00Z;3.47e-08;26.16858;-0.13253789;0.1463415;5.151543;0.0033
2022-11-28T06:00:00Z;3.47e-08;25.910522;-0.13318442;0.1044576;5.4220686;0.0033
2022-11-28T07:00:00Z;3.47e-08;25.77774;-0.11356089;0.10925159;5.863905;0.0033
2022-11-28T08:00:00Z;3.47e-08;25.701508;-0.12459204;0.2341466;5.9828773;0.0033
2022-11-28T09:00:00Z;3.47e-08;25.687195;-0.12811975;0.08061435;5.822677;0.0033
2022-11-28T10:00:00Z;3.47e-08;25.868317;-0.119884655;0.032927375;4.5174036;0.0033
2022-11-28T11:00:00Z;7.73e-05;25.840057;-0.114218794;0.010976102;4.314126;0.0033
2022-11-28T12:00:00Z;0.0738;26.013306;-0.11379909;0.0324226;4.2404294;0.0033
2022-11-28T13:00:00Z;0.252;26.319458;-0.123247884;0.19831815;4.5823326;0.0033
2022-11-28T14:00:00Z;0.482;26.782349;-0.13324682;0.18116087;5.2930746;0.0033
2022-11-28T15:00:00Z;0.592;27.197845;-0.1341259;0.19983202;5.1678066;0.0033
2022-11-28T16:00:00Z;0.579;27.412964;-0.12942421;0.24133734;4.7323055;0.0033
2022-11-28T17:00:00Z;0.789;27.815796;-0.12536904;0.11972292;4.41622;0.0033
2022-11-28T18:00:00Z;0.745;27.965057;-0.123900115;0.09436533;4.8537874;0.0033
2022-11-28T19:00:00Z;0.611;27.794098;-0.13643989;0.013877638;5.6597757;0.0033
2022-11-28T20:00:00Z;0.352;27.373657;-0.13861777;0.031034928;6.1744404;0.0033
2022-11-28T21:00:00Z;0.207;27.12851;-0.1509704;0.034315046;6.128081;0.0033
2022-11-28T22:00:00Z;0.0976;27.356354;-0.13515246;0.001009554;4.95991;0.0033
2022-11-28T23:00:00Z;0.00406;27.310425;-0.114723556;4.66e-07;4.814624;0.0033
2022-11-29T00:00:00Z;3.47e-08;27.314117;-0.09380122;4.66e-07;4.852687;0.0033
2022-11-29T01:00:00Z;3.47e-08;27.204529;-0.087057754;0.001388136;5.022277;0.0033
2022-11-29T02:00:00Z;3.47e-08;26.933685;-0.094300315;0.00529876;5.2517157;0.0033
2022-11-29T03:00:00Z;3.47e-08;26.760895;-0.10013067;0.001388136;5.0576673;0.0033
2022-11-29T04:00:00Z;3.47e-08;26.50113;-0.09470867;0.001388136;4.57819;0.0033
2022-11-29T05:00:00Z;3.47e-08;26.10617;-0.10272823;0.17359154;4.353138;0.0033
2022-11-29T06:00:00Z;3.47e-08;25.673248;-0.11821723;0.20601368;4.7890563;0.0033
2022-11-29T07:00:00Z;3.47e-08;25.437134;-0.11098033;0.1502526;5.705668;0.0033
2022-11-29T08:00:00Z;3.47e-08;25.36908;-0.118370354;0.17788075;5.66218;0.0033
2022-11-29T09:00:00Z;3.47e-08;25.345428;-0.12089986;0.85874647;5.773779;0.0033
2022-11-29T10:00:00Z;3.47e-08;25.035828;-0.12306072;1.4066433;5.23341;0.0033
2022-11-29T11:00:00Z;1.55e-05;24.909058;-0.1509534;0.72767;5.5642047;0.0033
2022-11-29T12:00:00Z;0.028;25.095337;-0.16158186;0.28031972;5.323063;0.0033
2022-11-29T13:00:00Z;0.116;25.318542;-0.15258113;0.14394476;5.1027093;0.0033
2022-11-29T14:00:00Z;0.227;25.709106;-0.13909419;0.038604252;5.146657;0.0033
2022-11-29T15:00:00Z;0.282;26.124146;-0.13703541;0.016274396;5.559745;0.0033
2022-11-29T16:00:00Z;0.374;26.676239;-0.15038057;0.004794449;5.5832305;0.0033
2022-11-29T17:00:00Z;0.448;27.224731;-0.16607939;0.004794449;5.3063693;0.0033
2022-11-29T18:00:00Z;0.604;27.679321;-0.1697829;0.012363773;4.7838836;0.0033
2022-11-29T19:00:00Z;0.572;28.119507;-0.1305982;0.010976102;3.9341114;0.0033
2022-11-29T20:00:00Z;0.435;28.216522;-0.109511405;0.002397224;3.5747492;0.0033
2022-11-29T21:00:00Z;0.309;28.109467;-0.08946249;0.001388136;3.6176202;0.0033
2022-11-29T22:00:00Z;0.102;27.68393;-0.08371721;0.000505243;4.126783;0.0033
2022-11-29T23:00:00Z;0.00535;27.463959;-0.08677418;4.66e-07;4.2736573;0.0033
2022-11-30T00:00:00Z;3.47e-08;27.249634;-0.09775996;4.66e-07;4.951596;0.0033
2022-11-30T01:00:00Z;3.47e-08;27.020203;-0.11252867;4.66e-07;5.054522;0.0033
2022-11-30T02:00:00Z;3.47e-08;26.788239;-0.123247884;0.001388136;5.243751;0.0033
2022-11-30T03:00:00Z;3.47e-08;26.573334;-0.12835795;0.001009554;5.0928564;0.0033
2022-11-30T04:00:00Z;3.47e-08;26.265808;-0.122107916;4.66e-07;4.6583633;0.0033
2022-11-30T05:00:00Z;3.47e-08;26.061401;-0.11396357;4.66e-07;4.29386;0.0033
2022-11-30T06:00:00Z;3.47e-08;25.836578;-0.108995296;4.66e-07;3.949896;0.0033
2022-11-30T07:00:00Z;3.47e-08;25.596893;-0.10015335;0.000505243;3.6664636;0.0033
2022-11-30T08:00:00Z;3.47e-08;25.45868;-0.10073185;0.001388136;3.4784172;0.0033
2022-11-30T09:00:00Z;3.47e-08;25.37149;-0.10187751;0.019050203;3.4436674;0.0033
2022-11-30T10:00:00Z;3.47e-08;25.555359;-0.10736756;0.024853274;3.633886;0.0033
2022-11-30T11:00:00Z;1.55e-05;25.418335;-0.11098601;0.04629977;3.5568414;0.0033
2022-11-30T12:00:00Z;0.0677;25.41568;-0.116736956;0.062447973;3.688633;0.0033
2022-11-30T13:00:00Z;0.242;25.424652;-0.12982121;0.11783047;3.714596;0.0033
2022-11-30T14:00:00Z;0.436;25.91397;-0.14984177;0.052481424;4.220004;0.0033
2022-11-30T15:00:00Z;0.618;26.352661;-0.15591033;0.045794994;4.7234263;0.0033
2022-11-30T16:00:00Z;0.767;26.84314;-0.1575891;0.03141351;5.1890492;0.0033
2022-11-30T17:00:00Z;0.75;27.129333;-0.16369735;0.03961334;5.2997193;0.0033
2022-11-30T18:00:00Z;0.704;27.433746;-0.16731012;0.011480413;5.24777;0.0033
2022-11-30T19:00:00Z;0.639;27.508484;-0.15249604;0.03772136;5.127306;0.0033
2022-11-30T20:00:00Z;0.544;27.590729;-0.14591138;0.03772136;5.282619;0.0033
2022-11-30T21:00:00Z;0.307;27.48819;-0.13958761;0.017157756;5.753894;0.0033
2022-11-30T22:00:00Z;0.124;27.060455;-0.13660438;0.030025374;5.53142;0.0033
2022-11-30T23:00:00Z;0.00583;26.927338;-0.13408053;0.024348497;5.8774557;0.0033
2022-12-01T00:00:00Z;3.47e-08;26.924225;-0.13324682;0.01425622;5.699424;0.0033
2022-12-01T01:00:00Z;3.47e-08;26.828491;-0.12998568;0.005677342;5.555138;0.0033
2022-12-01T02:00:00Z;3.47e-08;26.576324;-0.13201043;0.09297766;5.318814;0.0033
2022-12-01T03:00:00Z;3.47e-08;26.566528;-0.13807331;0.04869653;4.9093475;0.0033
2022-12-01T04:00:00Z;3.47e-08;26.487152;-0.13208416;0.020564068;4.366274;0.0033
2022-12-01T05:00:00Z;3.47e-08;26.001068;-0.11739486;0.16211113;4.156436;0.0033
2022-12-01T06:00:00Z;3.47e-08;25.712585;-0.11294836;0.22077374;4.1142707;0.0033
2022-12-01T07:00:00Z;3.47e-08;25.564117;-0.101956904;0.0529862;3.9386451;0.0033
2022-12-01T08:00:00Z;3.47e-08;25.395142;-0.10651682;0.02914248;4.0516963;0.0033
2022-12-01T09:00:00Z;3.47e-08;25.268005;-0.1101296;0.011858996;3.9725833;0.0033
2022-12-01T10:00:00Z;3.47e-08;25.400085;-0.11091795;0.005677342;3.4553604;0.0033
2022-12-01T11:00:00Z;3.47e-08;25.293396;-0.11041318;0.00756979;3.3415062;0.0033
2022-12-01T12:00:00Z;0.0706;25.300201;-0.11497877;0.024853274;3.3052623;0.0033
2022-12-01T13:00:00Z;0.253;25.486969;-0.12720096;0.062447973;4.013173;0.0033
2022-12-01T14:00:00Z;0.421;25.845337;-0.15243933;0.042010564;5.60041;0.0033
2022-12-01T15:00:00Z;0.608;26.178131;-0.18004274;0.07254025;6.7817307;0.0033
2022-12-01T16:00:00Z;0.596;26.710602;-0.19949615;0.061564613;6.662328;0.0033
2022-12-01T17:00:00Z;0.731;27.359802;-0.193524;0.019554514;5.8655205;0.0033
2022-12-01T18:00:00Z;0.744;27.703308;-0.17336732;0.0324226;5.509112;0.0033
2022-12-01T19:00:00Z;0.609;27.882904;-0.1444935;0.024853274;5.2847433;0.0033
2022-12-01T20:00:00Z;0.509;27.876587;-0.12908958;0.021446962;5.2200413;0.0033
2022-12-01T21:00:00Z;0.321;27.597778;-0.11755933;0.02333941;5.31219;0.0033
2022-12-01T22:00:00Z;0.124;27.360016;-0.115160264;0.01425622;4.8064375;0.0033
2022-12-01T23:00:00Z;0.00587;27.200623;-0.11888079;4.66e-07;4.9079785;0.0033
2022-12-02T00:00:00Z;3.47e-08;26.942352;-0.117763504;0.036207028;5.11887;0.0033
2022-12-02T01:00:00Z;3.47e-08;26.751892;-0.11738918;0.001892913;5.0628476;0.0033
2022-12-02T02:00:00Z;3.47e-08;26.580475;-0.11799036;0.000505243;5.0388193;0.0033
2022-12-02T03:00:00Z;3.47e-08;26.264313;-0.11201823;0.021446962;4.7622733;0.0033
2022-12-02T04:00:00Z;3.47e-08;26.058746;-0.10747532;0.003280584;4.370492;0.0033
2022-12-02T05:00:00Z;3.47e-08;25.858032;-0.102098696;0.001009554;4.1572666;0.0033
2022-12-02T06:00:00Z;3.47e-08;25.682465;-0.10164497;0.001388136;4.080601;0.0033
2022-12-02T07:00:00Z;3.47e-08;25.518433;-0.10448642;0.042389147;4.174578;0.0033
2022-12-02T08:00:00Z;3.47e-08;25.35315;-0.117593355;0.029521063;4.550893;0.0033
2022-12-02T09:00:00Z;3.47e-08;25.297546;-0.12882869;0.04869653;4.879572;0.0033
2022-12-02T10:00:00Z;3.47e-08;25.480621;-0.13802227;0.06825104;4.8284063;0.0033
2022-12-02T11:00:00Z;3.47e-08;24.998657;-0.15555301;0.27174106;5.0407352;0.0033
2022-12-02T12:00:00Z;0.0676;24.83728;-0.18543072;0.1291847;5.110323;0.0033
2022-12-02T13:00:00Z;0.22;25.112396;-0.17985559;0.011480413;5.0255785;0.0033
2022-12-02T14:00:00Z;0.434;25.802887;-0.19566785;0.012363773;5.372284;0.0033
2022-12-02T15:00:00Z;0.619;26.479218;-0.19511771;0.034315046;5.7157884;0.0033
2022-12-02T16:00:00Z;0.681;26.991608;-0.19206075;0.038099475;5.6291165;0.0033
2022-12-02T17:00:00Z;0.684;27.336609;-0.19025151;0.17069;6.01905;0.0033
2022-12-02T18:00:00Z;0.647;27.456696;-0.19969465;0.050588977;5.5247006;0.0033
2022-12-02T19:00:00Z;0.651;27.53064;-0.15988606;0.02333941;5.546178;0.0033
2022-12-02T20:00:00Z;0.451;27.651062;-0.1560521;0.011858996;5.7708693;0.0033
2022-12-02T21:00:00Z;0.307;27.549896;-0.15111786;0.00529876;6.1276493;0.0033
2022-12-02T22:00:00Z;0.131;27.18515;-0.14850329;4.66e-07;5.8452873;0.0033
2022-12-02T23:00:00Z;0.00615;26.997711;-0.1406255;4.66e-07;6.033563;0.0033
2022-12-03T00:00:00Z;3.47e-08;26.783173;-0.14065386;4.66e-07;6.052164;0.0033
2022-12-03T01:00:00Z;3.47e-08;26.581177;-0.13956492;0.001388136;5.801131;0.0033
2022-12-03T02:00:00Z;3.47e-08;26.42395;-0.13317877;0.027628615;5.4511576;0.0033
2022-12-03T03:00:00Z;3.47e-08;26.15149;-0.12258999;0.04390301;4.8858924;0.0033
2022-12-03T04:00:00Z;3.47e-08;25.871185;-0.117854245;0.07771282;4.5425086;0.0033
2022-12-03T05:00:00Z;3.47e-08;25.677643;-0.11645337;0.17258245;4.3727207;0.0033
2022-12-03T06:00:00Z;3.47e-08;25.025085;-0.13608827;0.27375972;4.2956595;0.0033
2022-12-03T07:00:00Z;3.47e-08;24.609009;-0.11138868;0.015265308;4.458625;0.0033
2022-12-03T08:00:00Z;3.47e-08;24.527466;-0.12357684;0.17737597;5.273744;0.0033
2022-12-03T09:00:00Z;3.47e-08;24.58847;-0.13990523;0.17838553;5.193987;0.0033
2022-12-03T10:00:00Z;3.47e-08;25.162018;-0.14767523;0.093482435;5.2836185;0.0033
2022-12-03T11:00:00Z;3.47e-08;25.13617;-0.14672808;0.08439878;5.160101;0.0033
2022-12-03T12:00:00Z;0.0583;25.16156;-0.15145816;0.075315595;5.1006374;0.0033
2022-12-03T13:00:00Z;0.235;25.40033;-0.16231917;0.04289346;5.583586;0.0033
2022-12-03T14:00:00Z;0.444;25.910767;-0.17205155;0.027628615;6.0445304;0.0033
2022-12-03T15:00:00Z;0.536;26.306305;-0.18002005;0.1492435;6.2862797;0.0033
2022-12-03T16:00:00Z;0.681;26.836792;-0.18613966;0.18078229;6.0033445;0.0033
2022-12-03T17:00:00Z;0.782;27.404907;-0.18150033;0.09726687;5.7239814;0.0033
2022-12-03T18:00:00Z;0.704;27.68866;-0.17562461;0.07821713;5.4777455;0.0033
2022-12-03T19:00:00Z;0.679;27.939545;-0.14630271;0.024853274;4.9287596;0.0033
2022-12-03T20:00:00Z;0.509;27.839783;-0.13061522;0.032927375;5.0278273;0.0033
2022-12-03T21:00:00Z;0.319;27.720398;-0.13861777;0.13498776;5.3461714;0.0033
2022-12-03T22:00:00Z;0.119;27.35196;-0.13913956;0.004289672;4.719099;0.0033
2022-12-03T23:00:00Z;0.00675;27.305573;-0.12431413;0.000505243;4.690821;0.0033
2022-12-04T00:00:00Z;3.47e-08;27.136139;-0.11098601;0.003280584;4.7847285;0.0033
2022-12-04T01:00:00Z;3.47e-08;26.853638;-0.107588746;0.02914248;4.746376;0.0033
2022-12-04T02:00:00Z;3.47e-08;26.657654;-0.11157585;0.07052161;4.7767076;0.0033
2022-12-04T03:00:00Z;3.47e-08;26.360046;-0.111961514;0.15883102;4.581129;0.0033
2022-12-04T04:00:00Z;3.47e-08;26.26236;-0.10929022;0.028133392;4.4698815;0.0033
2022-12-04T05:00:00Z;3.47e-08;25.90915;-0.11052094;0.18267474;4.4497814;0.0033
2022-12-04T06:00:00Z;3.47e-08;25.696442;-0.11656681;0.15971437;4.5282845;0.0033
2022-12-04T07:00:00Z;3.47e-08;25.462494;-0.10831471;0.00529876;4.363755;0.0033
2022-12-04T08:00:00Z;3.47e-08;25.33191;-0.10793471;0.009083655;4.083742;0.0033
2022-12-04T09:00:00Z;3.47e-08;25.169617;-0.10568879;0.009588432;3.929787;0.0033
2022-12-04T10:00:00Z;3.47e-08;25.506226;-0.10416314;0.006686896;3.564298;0.0033
2022-12-04T11:00:00Z;3.47e-08;25.39444;-0.10368106;0.024853274;3.371557;0.0033
2022-12-04T12:00:00Z;0.0725;25.46286;-0.10585893;0.015770085;3.3590758;0.0033
2022-12-04T13:00:00Z;0.223;25.598724;-0.10708398;0.018166844;3.4704173;0.0033
2022-12-04T14:00:00Z;0.482;26.10559;-0.11639099;0.019050203;4.035007;0.0033
2022-12-04T15:00:00Z;0.633;26.505493;-0.12498905;0.009083655;4.1056037;0.0033
2022-12-04T16:00:00Z;0.74;26.897583;-0.13227132;0.006686896;3.9613814;0.0033
2022-12-04T17:00:00Z;0.814;27.111908;-0.14216816;0.001009554;4.0943894;0.0033
2022-12-04T18:00:00Z;0.712;26.934052;-0.14575826;0.001892913;4.487405;0.0033
2022-12-04T19:00:00Z;0.593;26.679352;-0.14734629;4.66e-07;5.005963;0.0033
2022-12-04T20:00:00Z;0.54;26.721344;-0.14660898;0.002902001;5.4684987;0.0033
2022-12-04T21:00:00Z;0.328;26.452332;-0.14818;0.000505243;5.469257;0.0033
2022-12-04T22:00:00Z;0.129;27.067047;-0.14685854;0.001009554;4.89788;0.0033
2022-12-04T23:00:00Z;0.00617;27.087097;-0.13248116;0.009083655;4.6598315;0.0033
2022-12-05T00:00:00Z;3.47e-08;26.95285;-0.12552217;0.008074567;4.6497717;0.0033
2022-12-05T01:00:00Z;3.47e-08;26.801971;-0.12442758;0.011858996;4.4242773;0.0033
2022-12-05T02:00:00Z;3.47e-08;26.652924;-0.121291205;0.008578878;4.4416795;0.0033
2022-12-05T03:00:00Z;3.47e-08;26.547272;-0.12131956;0.000505243;4.5254016;0.0033
2022-12-05T04:00:00Z;3.47e-08;26.193024;-0.11745724;0.036711805;4.3922877;0.0033
2022-12-05T05:00:00Z;3.47e-08;25.904633;-0.11880707;4.66e-07;4.155575;0.0033
2022-12-05T06:00:00Z;3.47e-08;25.699097;-0.11567637;4.66e-07;4.167613;0.0033
2022-12-05T07:00:00Z;3.47e-08;25.52362;-0.11521131;4.66e-07;3.9901493;0.0033
2022-12-05T08:00:00Z;3.47e-08;25.345886;-0.116827704;4.66e-07;3.9555957;0.0033
2022-12-05T09:00:00Z;3.47e-08;25.211609;-0.116924115;4.66e-07;3.8888166;0.0033
2022-12-05T10:00:00Z;3.47e-08;25.300446;-0.117854245;4.66e-07;3.976565;0.0033
2022-12-05T11:00:00Z;3.47e-08;25.179321;-0.12133091;4.66e-07;3.9670806;0.0033
2022-12-05T12:00:00Z;0.0727;25.178375;-0.12277148;4.66e-07;4.04835;0.0033
2022-12-05T13:00:00Z;0.274;25.556274;-0.12644097;4.66e-07;4.2665396;0.0033
2022-12-05T14:00:00Z;0.491;26.17398;-0.13954224;0.001009554;4.6826963;0.0033
2022-12-05T15:00:00Z;0.656;26.76944;-0.16126426;0.001009554;4.562035;0.0033
2022-12-05T16:00:00Z;0.717;27.245728;-0.17145602;0.001009554;4.4703827;0.0033
2022-12-05T17:00:00Z;0.747;27.53479;-0.17721264;0.002397224;4.3961377;0.0033
2022-12-05T18:00:00Z;0.715;27.680145;-0.18295792;0.001009554;4.469574;0.0033
2022-12-05T19:00:00Z;0.556;27.634216;-0.18408088;4.66e-07;4.515451;0.0033
2022-12-05T20:00:00Z;0.449;27.508484;-0.17170557;4.66e-07;4.7576923;0.0033
2022-12-05T21:00:00Z;0.302;27.39856;-0.16452539;4.66e-07;5.178052;0.0033
2022-12-05T22:00:00Z;0.136;27.481384;-0.1548781;0.000505243;4.4494247;0.0033
2022-12-05T23:00:00Z;0.00688;27.288269;-0.14287142;4.66e-07;4.7794843;0.0033
2022-12-06T00:00:00Z;3.47e-08;27.135681;-0.13097821;0.001009554;4.8681693;0.0033
2022-12-06T01:00:00Z;3.47e-08;26.876587;-0.12942988;0.000505243;4.8742995;0.0033
2022-12-06T02:00:00Z;3.47e-08;26.504578;-0.12940718;4.66e-07;4.867766;0.0033
2022-12-06T03:00:00Z;3.47e-08;26.076294;-0.13000837;4.66e-07;4.812086;0.0033
2022-12-06T04:00:00Z;3.47e-08;25.724823;-0.13214654;4.66e-07;4.6367426;0.0033
2022-12-06T05:00:00Z;3.47e-08;25.476227;-0.1315567;4.66e-07;4.239997;0.0033
2022-12-06T06:00:00Z;3.47e-08;25.25119;-0.12891376;4.66e-07;4.006123;0.0033
2022-12-06T07:00:00Z;3.47e-08;25.031189;-0.124433234;4.66e-07;3.9259632;0.0033
2022-12-06T08:00:00Z;3.47e-08;24.874908;-0.12942988;0.042010564;4.060883;0.0033
2022-12-06T09:00:00Z;3.47e-08;24.811218;-0.13461933;0.02245605;4.166122;0.0033
2022-12-06T10:00:00Z;3.47e-08;24.925873;-0.13605423;0.001892913;4.147437;0.0033
2022-12-06T11:00:00Z;3.47e-08;24.930267;-0.13807897;4.66e-07;4.3010178;0.0033
2022-12-06T12:00:00Z;0.0723;25.022308;-0.14619496;4.66e-07;4.5987334;0.0033
2022-12-06T13:00:00Z;0.27;25.360748;-0.15550198;0.001009554;4.8344417;0.0033
2022-12-06T14:00:00Z;0.493;26.01825;-0.17616908;0.005677342;5.4277973;0.0033
2022-12-06T15:00:00Z;0.68;26.782135;-0.20131671;4.66e-07;5.3553786;0.0033
2022-12-06T16:00:00Z;0.817;27.546326;-0.20599574;4.66e-07;4.8832965;0.0033
2022-12-06T17:00:00Z;0.804;28.073608;-0.19943942;4.66e-07;4.6194415;0.0033
2022-12-06T18:00:00Z;0.793;28.256195;-0.19220254;4.66e-07;4.483336;0.0033
2022-12-06T19:00:00Z;0.732;28.097809;-0.18723993;4.66e-07;4.818234;0.0033
2022-12-06T20:00:00Z;0.54;27.863892;-0.1633854;4.66e-07;5.1567683;0.0033
2022-12-06T21:00:00Z;0.362;27.506073;-0.15508793;4.66e-07;5.708095;0.0033
2022-12-06T22:00:00Z;0.148;27.364197;-0.1618711;4.66e-07;5.701661;0.0033
2022-12-06T23:00:00Z;0.00814;27.203735;-0.16314153;4.66e-07;6.003834;0.0033
2022-12-07T00:00:00Z;3.47e-08;26.397644;-0.16750862;0.15971437;6.1971498;0.0033
2022-12-07T01:00:00Z;3.47e-08;26.238464;-0.18009947;0.10155607;6.335396;0.0033
2022-12-07T02:00:00Z;3.47e-08;26.156921;-0.17435418;0.053364318;6.136236;0.0033
2022-12-07T03:00:00Z;3.47e-08;26.00061;-0.16077083;0.058663078;5.771669;0.0033
2022-12-07T04:00:00Z;3.47e-08;25.83197;-0.1527626;0.062447973;5.3416243;0.0033
2022-12-07T05:00:00Z;3.47e-08;25.606567;-0.14500393;0.051976647;5.041416;0.0033
2022-12-07T06:00:00Z;3.47e-08;25.389587;-0.13781242;0.001388136;4.6903715;0.0033
2022-12-07T07:00:00Z;3.47e-08;25.129028;-0.12661113;0.000505243;4.471286;0.0033
2022-12-07T08:00:00Z;3.47e-08;24.930603;-0.12791558;0.053869095;4.3037953;0.0033
2022-12-07T09:00:00Z;3.47e-08;24.765533;-0.12727469;0.086796;4.4169283;0.0033
2022-12-07T10:00:00Z;3.47e-08;24.898315;-0.13354173;0.080109574;3.7148411;0.0033
2022-12-07T11:00:00Z;3.47e-08;24.763123;-0.13562322;0.13158144;4.0736523;0.0033
2022-12-07T12:00:00Z;0.0632;24.677887;-0.13603155;0.12590456;4.4476495;0.0033
2022-12-07T13:00:00Z;0.252;25.038483;-0.15010834;0.1001684;4.787961;0.0033
2022-12-07T14:00:00Z;0.401;25.631958;-0.17183602;0.07203548;5.5179687;0.0033
2022-12-07T15:00:00Z;0.588;26.176422;-0.18887334;0.06585382;5.149778;0.0033
2022-12-07T16:00:00Z;0.763;26.705536;-0.19825974;0.0404967;4.9904776;0.0033
2022-12-07T17:00:00Z;0.728;27.059418;-0.19204941;0.010976102;5.2514343;0.0033
2022-12-07T18:00:00Z;0.718;27.171997;-0.19293985;0.102565624;5.4707403;0.0033
2022-12-07T19:00:00Z;0.574;27.147552;-0.20584828;0.000505243;5.6790123;0.0033
2022-12-07T20:00:00Z;0.443;27.094147;-0.19666037;4.66e-07;5.928904;0.0033
2022-12-07T21:00:00Z;0.303;27.163239;-0.1898602;0.002397224;6.3052077;0.0033
2022-12-07T22:00:00Z;0.119;27.064148;-0.18143228;4.66e-07;5.8655787;0.0033
2022-12-07T23:00:00Z;0.00692;26.858612;-0.17715026;4.66e-07;6.019965;0.0033
2022-12-08T00:00:00Z;3.47e-08;26.572418;-0.17414434;0.026240945;6.318613;0.0033
