timeindex,wind-profile-UZ,pv-profile-UZ,wind-profile-KA,pv-profile-KA
2019-09-24T23:00:00Z,0.807,0,0.128,0
2019-09-25T00:00:00Z,0.816,0,0.038,0
2019-09-25T01:00:00Z,0.825,0,0.007,0
2019-09-25T02:00:00Z,0.736,0,0.005,0
2019-09-25T03:00:00Z,0.469,0,0.033,0
2019-09-25T04:00:00Z,0.724,0,0.105,0
2019-09-25T05:00:00Z,0.805,0,0.206,0
2019-09-25T06:00:00Z,0.685,0,0.303,0
2019-09-25T07:00:00Z,0.514,0.08,0.358,0.022
2019-09-25T08:00:00Z,0.35,0.259,0.229,0.224
2019-09-25T09:00:00Z,0.255,0.429,0.197,0.466
2019-09-25T10:00:00Z,0.234,0.545,0.308,0.669
2019-09-25T11:00:00Z,0.266,0.623,0.396,0.798
2019-09-25T12:00:00Z,0.364,0.667,0.499,0.887
2019-09-25T13:00:00Z,0.643,0.667,0.582,0.895
2019-09-25T14:00:00Z,0.822,0.598,0.631,0.841
2019-09-25T15:00:00Z,0.862,0.474,0.679,0.727
2019-09-25T16:00:00Z,0.839,0.313,0.714,0.523
2019-09-25T17:00:00Z,0.778,0.123,0.697,0.296
2019-09-25T18:00:00Z,0.665,0.005,0.587,0.065
2019-09-25T19:00:00Z,0.538,0,0.452,0
2019-09-25T20:00:00Z,0.431,0,0.292,0
2019-09-25T21:00:00Z,0.381,0,0.222,0
2019-09-25T22:00:00Z,0.381,0,0.203,0
2019-09-25T23:00:00Z,0.407,0,0.205,0
2019-09-26T00:00:00Z,0.444,0,0.198,0
2019-09-26T01:00:00Z,0.467,0,0.154,0
2019-09-26T02:00:00Z,0.386,0,0.106,0
2019-09-26T03:00:00Z,0.158,0,0.113,0
2019-09-26T04:00:00Z,0.091,0,0.123,0
2019-09-26T05:00:00Z,0.12,0,0.072,0
2019-09-26T06:00:00Z,0.062,0,0.034,0
2019-09-26T07:00:00Z,0.026,0.1,0.008,0.016
2019-09-26T08:00:00Z,0.006,0.333,0.001,0.216
2019-09-26T09:00:00Z,0,0.545,0,0.462
2019-09-26T10:00:00Z,0,0.696,0,0.678
2019-09-26T11:00:00Z,0,0.748,0,0.819
2019-09-26T12:00:00Z,0.007,0.781,0,0.892
2019-09-26T13:00:00Z,0.055,0.76,0.001,0.904
2019-09-26T14:00:00Z,0.175,0.698,0.002,0.857
2019-09-26T15:00:00Z,0.359,0.562,0.003,0.749
2019-09-26T16:00:00Z,0.52,0.37,0.003,0.578
2019-09-26T17:00:00Z,0.609,0.147,0.003,0.349
2019-09-26T18:00:00Z,0.636,0.005,0.001,0.095
2019-09-26T19:00:00Z,0.608,0,0,0
2019-09-26T20:00:00Z,0.525,0,0.001,0
2019-09-26T21:00:00Z,0.4,0,0.004,0
2019-09-26T22:00:00Z,0.297,0,0.018,0
2019-09-26T23:00:00Z,0.248,0,0.049,0
2019-09-27T00:00:00Z,0.243,0,0.084,0
2019-09-27T01:00:00Z,0.269,0,0.112,0
2019-09-27T02:00:00Z,0.33,0,0.132,0
2019-09-27T03:00:00Z,0.243,0,0.15,0
2019-09-27T04:00:00Z,0.23,0,0.179,0
2019-09-27T05:00:00Z,0.495,0,0.216,0
2019-09-27T06:00:00Z,0.552,0,0.279,0
2019-09-27T07:00:00Z,0.61,0.095,0.288,0
2019-09-27T08:00:00Z,0.667,0.326,0.147,0.013
2019-09-27T09:00:00Z,0.745,0.537,0.012,0.033
2019-09-27T10:00:00Z,0.801,0.684,0,0.049
2019-09-27T11:00:00Z,0.776,0.757,0.001,0.059
2019-09-27T12:00:00Z,0.701,0.79,0.001,0.058
2019-09-27T13:00:00Z,0.713,0.768,0.003,0.063
2019-09-27T14:00:00Z,0.71,0.679,0.026,0.072
2019-09-27T15:00:00Z,0.674,0.544,0.138,0.058
2019-09-27T16:00:00Z,0.676,0.35,0.335,0.045
2019-09-27T17:00:00Z,0.745,0.129,0.449,0.031
2019-09-27T18:00:00Z,0.805,0.003,0.418,0.015
2019-09-27T19:00:00Z,0.835,0,0.301,0
2019-09-27T20:00:00Z,0.838,0,0.26,0
2019-09-27T21:00:00Z,0.815,0,0.253,0
2019-09-27T22:00:00Z,0.787,0,0.279,0
2019-09-27T23:00:00Z,0.735,0,0.4,0
2019-09-28T00:00:00Z,0.691,0,0.52,0
2019-09-28T01:00:00Z,0.66,0,0.491,0
2019-09-28T02:00:00Z,0.676,0,0.374,0
2019-09-28T03:00:00Z,0.645,0,0.326,0
2019-09-28T04:00:00Z,0.526,0,0.343,0
2019-09-28T05:00:00Z,0.418,0,0.397,0
2019-09-28T06:00:00Z,0.316,0,0.467,0
2019-09-28T07:00:00Z,0.23,0.075,0.521,0.013
2019-09-28T08:00:00Z,0.172,0.282,0.345,0.218
2019-09-28T09:00:00Z,0.128,0.493,0.216,0.477
2019-09-28T10:00:00Z,0.11,0.647,0.429,0.647
2019-09-28T11:00:00Z,0.112,0.705,0.491,0.737
2019-09-28T12:00:00Z,0.149,0.733,0.562,0.835
2019-09-28T13:00:00Z,0.393,0.706,0.605,0.892
2019-09-28T14:00:00Z,0.676,0.675,0.623,0.841
2019-09-28T15:00:00Z,0.77,0.555,0.613,0.695
2019-09-28T16:00:00Z,0.799,0.371,0.603,0.493
2019-09-28T17:00:00Z,0.806,0.153,0.581,0.271
2019-09-28T18:00:00Z,0.784,0.004,0.544,0.058
2019-09-28T19:00:00Z,0.667,0,0.587,0
2019-09-28T20:00:00Z,0.418,0,0.645,0
2019-09-28T21:00:00Z,0.28,0,0.74,0
2019-09-28T22:00:00Z,0.37,0,0.81,0
2019-09-28T23:00:00Z,0.533,0,0.808,0
2019-09-29T00:00:00Z,0.584,0,0.758,0
2019-09-29T01:00:00Z,0.537,0,0.747,0
2019-09-29T02:00:00Z,0.349,0,0.811,0
2019-09-29T03:00:00Z,0.142,0,0.861,0
2019-09-29T04:00:00Z,0.081,0,0.921,0
2019-09-29T05:00:00Z,0.113,0,0.899,0
2019-09-29T06:00:00Z,0.22,0,0.871,0
2019-09-29T07:00:00Z,0.361,0.076,0.85,0.001
2019-09-29T08:00:00Z,0.487,0.288,0.873,0.088
2019-09-29T09:00:00Z,0.502,0.501,0.876,0.343
2019-09-29T10:00:00Z,0.487,0.662,0.863,0.562
2019-09-29T11:00:00Z,0.46,0.74,0.829,0.696
2019-09-29T12:00:00Z,0.474,0.784,0.78,0.759
2019-09-29T13:00:00Z,0.533,0.769,0.739,0.742
2019-09-29T14:00:00Z,0.594,0.683,0.711,0.677
2019-09-29T15:00:00Z,0.605,0.54,0.681,0.591
2019-09-29T16:00:00Z,0.594,0.342,0.663,0.46
2019-09-29T17:00:00Z,0.569,0.126,0.654,0.278
2019-09-29T18:00:00Z,0.523,0.002,0.607,0.069
2019-09-29T19:00:00Z,0.47,0,0.631,0
2019-09-29T20:00:00Z,0.433,0,0.658,0
2019-09-29T21:00:00Z,0.407,0,0.634,0
2019-09-29T22:00:00Z,0.405,0,0.572,0
2019-09-29T23:00:00Z,0.424,0,0.504,0
2019-09-30T00:00:00Z,0.443,0,0.394,0
2019-09-30T01:00:00Z,0.456,0,0.28,0
2019-09-30T02:00:00Z,0.335,0,0.17,0
2019-09-30T03:00:00Z,0.237,0,0.097,0
2019-09-30T04:00:00Z,0.24,0,0.065,0
2019-09-30T05:00:00Z,0.186,0,0.062,0
2019-09-30T06:00:00Z,0.13,0,0.087,0
2019-09-30T07:00:00Z,0.087,0.114,0.134,0.006
2019-09-30T08:00:00Z,0.066,0.374,0.104,0.15
2019-09-30T09:00:00Z,0.069,0.595,0.111,0.373
2019-09-30T10:00:00Z,0.091,0.749,0.162,0.561
2019-09-30T11:00:00Z,0.133,0.827,0.155,0.483
2019-09-30T12:00:00Z,0.219,0.861,0.153,0.482
2019-09-30T13:00:00Z,0.452,0.835,0.163,0.46
2019-09-30T14:00:00Z,0.697,0.744,0.175,0.425
2019-09-30T15:00:00Z,0.777,0.596,0.164,0.394
2019-09-30T16:00:00Z,0.759,0.401,0.142,0.332
2019-09-30T17:00:00Z,0.746,0.163,0.119,0.186
2019-09-30T18:00:00Z,0.745,0.003,0.097,0.035
2019-09-30T19:00:00Z,0.732,0,0.064,0
2019-09-30T20:00:00Z,0.716,0,0.034,0
2019-09-30T21:00:00Z,0.688,0,0.018,0
2019-09-30T22:00:00Z,0.668,0,0.01,0
2019-09-30T23:00:00Z,0.651,0,0.006,0
2019-10-01T00:00:00Z,0.616,0,0.005,0
2019-10-01T01:00:00Z,0.56,0,0.004,0
2019-10-01T02:00:00Z,0.393,0,0.004,0
2019-10-01T03:00:00Z,0.135,0,0.004,0
2019-10-01T04:00:00Z,0.095,0,0.004,0
2019-10-01T05:00:00Z,0.087,0,0.004,0
2019-10-01T06:00:00Z,0.07,0,0.003,0
2019-10-01T07:00:00Z,0.067,0.109,0.002,0.007
2019-10-01T08:00:00Z,0.075,0.376,0.001,0.201
2019-10-01T09:00:00Z,0.087,0.609,0,0.463
2019-10-01T10:00:00Z,0.098,0.768,0.001,0.667
2019-10-01T11:00:00Z,0.103,0.843,0.002,0.806
2019-10-01T12:00:00Z,0.112,0.877,0.003,0.879
2019-10-01T13:00:00Z,0.151,0.855,0.004,0.89
2019-10-01T14:00:00Z,0.171,0.778,0.004,0.842
2019-10-01T15:00:00Z,0.189,0.637,0.003,0.725
2019-10-01T16:00:00Z,0.213,0.435,0.002,0.55
2019-10-01T17:00:00Z,0.244,0.186,0.002,0.316
2019-10-01T18:00:00Z,0.278,0.003,0.003,0.069
2019-10-01T19:00:00Z,0.295,0,0.009,0
2019-10-01T20:00:00Z,0.285,0,0.026,0
2019-10-01T21:00:00Z,0.263,0,0.067,0
2019-10-01T22:00:00Z,0.246,0,0.159,0
2019-10-01T23:00:00Z,0.24,0,0.308,0
2019-10-02T00:00:00Z,0.224,0,0.463,0
2019-10-02T01:00:00Z,0.178,0,0.563,0
2019-10-02T02:00:00Z,0.132,0,0.597,0
2019-10-02T03:00:00Z,0.041,0,0.576,0
2019-10-02T04:00:00Z,0.019,0,0.533,0
2019-10-02T05:00:00Z,0.047,0,0.495,0
2019-10-02T06:00:00Z,0.046,0,0.48,0
2019-10-02T07:00:00Z,0.029,0.13,0.495,0.006
2019-10-02T08:00:00Z,0.017,0.401,0.391,0.2
2019-10-02T09:00:00Z,0.015,0.619,0.135,0.465
2019-10-02T10:00:00Z,0.027,0.771,0.113,0.669
2019-10-02T11:00:00Z,0.061,0.848,0.227,0.801
2019-10-02T12:00:00Z,0.128,0.88,0.201,0.874
2019-10-02T13:00:00Z,0.279,0.856,0.149,0.887
2019-10-02T14:00:00Z,0.436,0.763,0.093,0.84
2019-10-02T15:00:00Z,0.55,0.622,0.05,0.731
2019-10-02T16:00:00Z,0.6,0.419,0.028,0.559
2019-10-02T17:00:00Z,0.605,0.169,0.019,0.327
2019-10-02T18:00:00Z,0.571,0.002,0.024,0.071
2019-10-02T19:00:00Z,0.513,0,0.041,0
2019-10-02T20:00:00Z,0.442,0,0.081,0
2019-10-02T21:00:00Z,0.375,0,0.145,0
2019-10-02T22:00:00Z,0.333,0,0.23,0
2019-10-02T23:00:00Z,0.323,0,0.307,0
2019-10-03T00:00:00Z,0.343,0,0.349,0
2019-10-03T01:00:00Z,0.37,0,0.354,0
2019-10-03T02:00:00Z,0.338,0,0.33,0
2019-10-03T03:00:00Z,0.167,0,0.264,0
2019-10-03T04:00:00Z,0.102,0,0.193,0
2019-10-03T05:00:00Z,0.113,0,0.138,0
2019-10-03T06:00:00Z,0.08,0,0.1,0
2019-10-03T07:00:00Z,0.041,0.098,0.074,0.004
2019-10-03T08:00:00Z,0.024,0.352,0.049,0.189
2019-10-03T09:00:00Z,0.022,0.572,0.01,0.455
2019-10-03T10:00:00Z,0.034,0.727,0.001,0.669
2019-10-03T11:00:00Z,0.062,0.799,0.012,0.798
2019-10-03T12:00:00Z,0.136,0.834,0.009,0.866
2019-10-03T13:00:00Z,0.313,0.81,0.002,0.877
2019-10-03T14:00:00Z,0.506,0.74,0,0.829
2019-10-03T15:00:00Z,0.62,0.598,0,0.716
2019-10-03T16:00:00Z,0.658,0.394,0,0.544
2019-10-03T17:00:00Z,0.66,0.151,0,0.312
2019-10-03T18:00:00Z,0.66,0.001,0,0.06
2019-10-03T19:00:00Z,0.655,0,0,0
2019-10-03T20:00:00Z,0.643,0,0,0
2019-10-03T21:00:00Z,0.661,0,0,0
2019-10-03T22:00:00Z,0.679,0,0,0
2019-10-03T23:00:00Z,0.68,0,0,0
2019-10-04T00:00:00Z,0.708,0,0.001,0
2019-10-04T01:00:00Z,0.756,0,0.001,0
2019-10-04T02:00:00Z,0.73,0,0.003,0
2019-10-04T03:00:00Z,0.526,0,0.008,0
2019-10-04T04:00:00Z,0.46,0,0.018,0
2019-10-04T05:00:00Z,0.464,0,0.034,0
2019-10-04T06:00:00Z,0.516,0,0.055,0
2019-10-04T07:00:00Z,0.474,0.059,0.075,0.003
2019-10-04T08:00:00Z,0.41,0.201,0.077,0.179
2019-10-04T09:00:00Z,0.418,0.293,0.029,0.44
2019-10-04T10:00:00Z,0.484,0.332,0.011,0.645
2019-10-04T11:00:00Z,0.546,0.349,0.048,0.77
2019-10-04T12:00:00Z,0.552,0.389,0.045,0.836
2019-10-04T13:00:00Z,0.64,0.451,0.052,0.842
2019-10-04T14:00:00Z,0.821,0.467,0.059,0.788
2019-10-04T15:00:00Z,0.91,0.32,0.06,0.655
2019-10-04T16:00:00Z,0.91,0.126,0.059,0.474
2019-10-04T17:00:00Z,0.898,0.033,0.063,0.249
2019-10-04T18:00:00Z,0.882,0,0.059,0.046
2019-10-04T19:00:00Z,0.88,0,0.048,0
2019-10-04T20:00:00Z,0.871,0,0.039,0
2019-10-04T21:00:00Z,0.85,0,0.024,0
2019-10-04T22:00:00Z,0.821,0,0.011,0
2019-10-04T23:00:00Z,0.787,0,0.003,0
2019-10-05T00:00:00Z,0.759,0,0.001,0
2019-10-05T01:00:00Z,0.735,0,0,0
2019-10-05T02:00:00Z,0.617,0,0,0
2019-10-05T03:00:00Z,0.344,0,0.001,0
2019-10-05T04:00:00Z,0.215,0,0.001,0
2019-10-05T05:00:00Z,0.192,0,0.002,0
2019-10-05T06:00:00Z,0.19,0,0.003,0
2019-10-05T07:00:00Z,0.247,0.06,0.004,0.001
2019-10-05T08:00:00Z,0.252,0.279,0.009,0.159
2019-10-05T09:00:00Z,0.21,0.502,0.008,0.411
2019-10-05T10:00:00Z,0.137,0.681,0.002,0.613
2019-10-05T11:00:00Z,0.069,0.779,0.006,0.74
2019-10-05T12:00:00Z,0.024,0.767,0.019,0.812
2019-10-05T13:00:00Z,0.01,0.685,0.022,0.824
2019-10-05T14:00:00Z,0.039,0.648,0.017,0.78
2019-10-05T15:00:00Z,0.107,0.515,0.009,0.676
2019-10-05T16:00:00Z,0.208,0.328,0.006,0.51
2019-10-05T17:00:00Z,0.333,0.111,0.008,0.287
2019-10-05T18:00:00Z,0.434,0,0.023,0.047
2019-10-05T19:00:00Z,0.501,0,0.068,0
2019-10-05T20:00:00Z,0.546,0,0.146,0
2019-10-05T21:00:00Z,0.56,0,0.247,0
2019-10-05T22:00:00Z,0.576,0,0.358,0
2019-10-05T23:00:00Z,0.587,0,0.463,0
2019-10-06T00:00:00Z,0.592,0,0.534,0
2019-10-06T01:00:00Z,0.571,0,0.558,0
2019-10-06T02:00:00Z,0.498,0,0.536,0
2019-10-06T03:00:00Z,0.263,0,0.482,0
2019-10-06T04:00:00Z,0.126,0,0.409,0
2019-10-06T05:00:00Z,0.217,0,0.326,0
2019-10-06T06:00:00Z,0.22,0,0.252,0
2019-10-06T07:00:00Z,0.215,0.076,0.201,0.001
2019-10-06T08:00:00Z,0.195,0.322,0.165,0.172
2019-10-06T09:00:00Z,0.145,0.548,0.055,0.434
2019-10-06T10:00:00Z,0.087,0.707,0.014,0.639
2019-10-06T11:00:00Z,0.051,0.784,0.055,0.769
2019-10-06T12:00:00Z,0.037,0.819,0.167,0.834
2019-10-06T13:00:00Z,0.021,0.796,0.144,0.845
2019-10-06T14:00:00Z,0.024,0.715,0.112,0.8
2019-10-06T15:00:00Z,0.052,0.571,0.093,0.688
2019-10-06T16:00:00Z,0.101,0.367,0.095,0.52
2019-10-06T17:00:00Z,0.158,0.131,0.161,0.295
2019-10-06T18:00:00Z,0.213,0,0.34,0.045
2019-10-06T19:00:00Z,0.262,0,0.584,0
2019-10-06T20:00:00Z,0.3,0,0.754,0
2019-10-06T21:00:00Z,0.335,0,0.836,0
2019-10-06T22:00:00Z,0.362,0,0.867,0
2019-10-06T23:00:00Z,0.367,0,0.869,0
2019-10-07T00:00:00Z,0.346,0,0.855,0
2019-10-07T01:00:00Z,0.302,0,0.829,0
2019-10-07T02:00:00Z,0.256,0,0.794,0
2019-10-07T03:00:00Z,0.128,0,0.756,0
2019-10-07T04:00:00Z,0.055,0,0.728,0
2019-10-07T05:00:00Z,0.111,0,0.724,0
2019-10-07T06:00:00Z,0.112,0,0.74,0
2019-10-07T07:00:00Z,0.098,0.048,0.761,0
2019-10-07T08:00:00Z,0.075,0.194,0.699,0.165
2019-10-07T09:00:00Z,0.044,0.416,0.344,0.428
2019-10-07T10:00:00Z,0.019,0.631,0.172,0.631
2019-10-07T11:00:00Z,0.007,0.725,0.473,0.757
2019-10-07T12:00:00Z,0.003,0.786,0.703,0.818
2019-10-07T13:00:00Z,0.003,0.786,0.666,0.827
2019-10-07T14:00:00Z,0.014,0.712,0.617,0.779
2019-10-07T15:00:00Z,0.045,0.557,0.59,0.675
2019-10-07T16:00:00Z,0.092,0.338,0.596,0.507
2019-10-07T17:00:00Z,0.145,0.12,0.623,0.283
2019-10-07T18:00:00Z,0.202,0,0.799,0.037
2019-10-07T19:00:00Z,0.256,0,0.905,0
2019-10-07T20:00:00Z,0.285,0,0.928,0
2019-10-07T21:00:00Z,0.295,0,0.919,0
2019-10-07T22:00:00Z,0.29,0,0.904,0
2019-10-07T23:00:00Z,0.272,0,0.882,0
2019-10-08T00:00:00Z,0.251,0,0.855,0
2019-10-08T01:00:00Z,0.231,0,0.814,0
2019-10-08T02:00:00Z,0.219,0,0.749,0
2019-10-08T03:00:00Z,0.106,0,0.682,0
2019-10-08T04:00:00Z,0.029,0,0.623,0
2019-10-08T05:00:00Z,0.174,0,0.568,0
2019-10-08T06:00:00Z,0.226,0,0.52,0
2019-10-08T07:00:00Z,0.193,0.08,0.471,0
2019-10-08T08:00:00Z,0.175,0.34,0.38,0.092
2019-10-08T09:00:00Z,0.18,0.567,0.158,0.347
2019-10-08T10:00:00Z,0.197,0.721,0.077,0.602
2019-10-08T11:00:00Z,0.22,0.794,0.191,0.735
2019-10-08T12:00:00Z,0.296,0.83,0.573,0.799
2019-10-08T13:00:00Z,0.433,0.809,0.617,0.808
2019-10-08T14:00:00Z,0.512,0.724,0.581,0.761
2019-10-08T15:00:00Z,0.519,0.587,0.526,0.654
2019-10-08T16:00:00Z,0.486,0.39,0.456,0.488
2019-10-08T17:00:00Z,0.432,0.15,0.424,0.267
2019-10-08T18:00:00Z,0.365,0,0.539,0.031
2019-10-08T19:00:00Z,0.297,0,0.716,0
2019-10-08T20:00:00Z,0.252,0,0.838,0
2019-10-08T21:00:00Z,0.237,0,0.884,0
2019-10-08T22:00:00Z,0.258,0,0.89,0
2019-10-08T23:00:00Z,0.295,0,0.883,0
2019-10-09T00:00:00Z,0.324,0,0.87,0
2019-10-09T01:00:00Z,0.325,0,0.847,0
2019-10-09T02:00:00Z,0.315,0,0.815,0
2019-10-09T03:00:00Z,0.185,0,0.789,0
2019-10-09T04:00:00Z,0.074,0,0.767,0
2019-10-09T05:00:00Z,0.061,0,0.74,0
2019-10-09T06:00:00Z,0.033,0,0.702,0
2019-10-09T07:00:00Z,0.015,0.092,0.66,0
2019-10-09T08:00:00Z,0.005,0.357,0.52,0.141
2019-10-09T09:00:00Z,0.005,0.578,0.176,0.399
2019-10-09T10:00:00Z,0.011,0.73,0.067,0.604
2019-10-09T11:00:00Z,0.023,0.813,0.162,0.733
2019-10-09T12:00:00Z,0.068,0.847,0.264,0.799
2019-10-09T13:00:00Z,0.133,0.824,0.193,0.808
2019-10-09T14:00:00Z,0.189,0.727,0.135,0.76
2019-10-09T15:00:00Z,0.233,0.586,0.107,0.654
2019-10-09T16:00:00Z,0.268,0.378,0.097,0.469
2019-10-09T17:00:00Z,0.287,0.127,0.101,0.228
2019-10-09T18:00:00Z,0.283,0,0.159,0.02
2019-10-09T19:00:00Z,0.264,0,0.354,0
2019-10-09T20:00:00Z,0.248,0,0.639,0
2019-10-09T21:00:00Z,0.224,0,0.795,0
2019-10-09T22:00:00Z,0.183,0,0.84,0
2019-10-09T23:00:00Z,0.156,0,0.843,0
2019-10-10T00:00:00Z,0.15,0,0.822,0
2019-10-10T01:00:00Z,0.179,0,0.788,0
2019-10-10T02:00:00Z,0.262,0,0.738,0
2019-10-10T03:00:00Z,0.336,0,0.662,0
2019-10-10T04:00:00Z,0.238,0,0.558,0
2019-10-10T05:00:00Z,0.183,0,0.456,0
2019-10-10T06:00:00Z,0.436,0,0.36,0
2019-10-10T07:00:00Z,0.641,0.079,0.26,0
2019-10-10T08:00:00Z,0.659,0.306,0.178,0.073
2019-10-10T09:00:00Z,0.702,0.462,0.112,0.331
2019-10-10T10:00:00Z,0.789,0.525,0.106,0.515
2019-10-10T11:00:00Z,0.853,0.486,0.143,0.656
2019-10-10T12:00:00Z,0.831,0.466,0.414,0.746
2019-10-10T13:00:00Z,0.791,0.442,0.686,0.725
2019-10-10T14:00:00Z,0.853,0.358,0.768,0.574
2019-10-10T15:00:00Z,0.911,0.231,0.71,0.25
2019-10-10T16:00:00Z,0.881,0.143,0.544,0.095
2019-10-10T17:00:00Z,0.814,0.064,0.382,0.041
2019-10-10T18:00:00Z,0.749,0,0.145,0.002
2019-10-10T19:00:00Z,0.58,0,0.023,0
2019-10-10T20:00:00Z,0.514,0,0.017,0
2019-10-10T21:00:00Z,0.509,0,0.101,0
2019-10-10T22:00:00Z,0.543,0,0.223,0
2019-10-10T23:00:00Z,0.576,0,0.219,0
2019-10-11T00:00:00Z,0.608,0,0.201,0
2019-10-11T01:00:00Z,0.648,0,0.202,0
2019-10-11T02:00:00Z,0.599,0,0.181,0
2019-10-11T03:00:00Z,0.679,0,0.111,0
2019-10-11T04:00:00Z,0.567,0,0.049,0
2019-10-11T05:00:00Z,0.328,0,0.047,0
2019-10-11T06:00:00Z,0.21,0,0.044,0
2019-10-11T07:00:00Z,0.159,0.055,0.025,0
2019-10-11T08:00:00Z,0.142,0.299,0.016,0.005
2019-10-11T09:00:00Z,0.142,0.535,0.022,0.028
2019-10-11T10:00:00Z,0.162,0.7,0.036,0.058
2019-10-11T11:00:00Z,0.208,0.784,0.118,0.092
2019-10-11T12:00:00Z,0.303,0.821,0.263,0.152
2019-10-11T13:00:00Z,0.563,0.8,0.347,0.287
2019-10-11T14:00:00Z,0.738,0.698,0.35,0.294
2019-10-11T15:00:00Z,0.807,0.554,0.408,0.173
2019-10-11T16:00:00Z,0.832,0.349,0.51,0.115
2019-10-11T17:00:00Z,0.837,0.114,0.607,0.045
2019-10-11T18:00:00Z,0.828,0,0.831,0.001
2019-10-11T19:00:00Z,0.817,0,0.933,0
2019-10-11T20:00:00Z,0.807,0,0.948,0
2019-10-11T21:00:00Z,0.797,0,0.88,0
2019-10-11T22:00:00Z,0.777,0,0.807,0
2019-10-11T23:00:00Z,0.765,0,0.755,0
2019-10-12T00:00:00Z,0.776,0,0.691,0
2019-10-12T01:00:00Z,0.812,0,0.652,0
2019-10-12T02:00:00Z,0.81,0,0.621,0
2019-10-12T03:00:00Z,0.639,0,0.572,0
2019-10-12T04:00:00Z,0.818,0,0.481,0
2019-10-12T05:00:00Z,0.774,0,0.392,0
2019-10-12T06:00:00Z,0.647,0,0.326,0
2019-10-12T07:00:00Z,0.506,0.048,0.261,0
2019-10-12T08:00:00Z,0.381,0.269,0.209,0.011
2019-10-12T09:00:00Z,0.316,0.54,0.16,0.061
2019-10-12T10:00:00Z,0.308,0.709,0.121,0.13
2019-10-12T11:00:00Z,0.346,0.783,0.08,0.228
2019-10-12T12:00:00Z,0.455,0.816,0.047,0.356
2019-10-12T13:00:00Z,0.654,0.792,0.025,0.591
2019-10-12T14:00:00Z,0.765,0.722,0.014,0.611
2019-10-12T15:00:00Z,0.812,0.581,0.015,0.437
2019-10-12T16:00:00Z,0.808,0.377,0.027,0.231
2019-10-12T17:00:00Z,0.735,0.134,0.044,0.079
2019-10-12T18:00:00Z,0.64,0,0.075,0.003
2019-10-12T19:00:00Z,0.614,0,0.087,0
2019-10-12T20:00:00Z,0.622,0,0.082,0
2019-10-12T21:00:00Z,0.584,0,0.059,0
2019-10-12T22:00:00Z,0.477,0,0.047,0
2019-10-12T23:00:00Z,0.363,0,0.088,0
2019-10-13T00:00:00Z,0.285,0,0.188,0
2019-10-13T01:00:00Z,0.22,0,0.272,0
2019-10-13T02:00:00Z,0.145,0,0.278,0
2019-10-13T03:00:00Z,0.045,0,0.267,0
2019-10-13T04:00:00Z,0.006,0,0.247,0
2019-10-13T05:00:00Z,0.001,0,0.21,0
2019-10-13T06:00:00Z,0.003,0,0.165,0
2019-10-13T07:00:00Z,0.017,0.068,0.142,0
2019-10-13T08:00:00Z,0.059,0.323,0.123,0.023
2019-10-13T09:00:00Z,0.134,0.556,0.122,0.075
2019-10-13T10:00:00Z,0.222,0.712,0.147,0.12
2019-10-13T11:00:00Z,0.346,0.789,0.206,0.147
2019-10-13T12:00:00Z,0.617,0.818,0.306,0.177
2019-10-13T13:00:00Z,0.835,0.788,0.452,0.204
2019-10-13T14:00:00Z,0.854,0.701,0.55,0.251
2019-10-13T15:00:00Z,0.775,0.556,0.571,0.329
2019-10-13T16:00:00Z,0.711,0.353,0.523,0.306
2019-10-13T17:00:00Z,0.755,0.118,0.482,0.135
2019-10-13T18:00:00Z,0.791,0,0.555,0.008
2019-10-13T19:00:00Z,0.743,0,0.676,0
2019-10-13T20:00:00Z,0.498,0,0.785,0
2019-10-13T21:00:00Z,0.296,0,0.857,0
2019-10-13T22:00:00Z,0.356,0,0.884,0
2019-10-13T23:00:00Z,0.463,0,0.861,0
2019-10-14T00:00:00Z,0.481,0,0.811,0
2019-10-14T01:00:00Z,0.52,0,0.774,0
2019-10-14T02:00:00Z,0.512,0,0.765,0
2019-10-14T03:00:00Z,0.589,0,0.767,0
2019-10-14T04:00:00Z,0.74,0,0.767,0
2019-10-14T05:00:00Z,0.807,0,0.777,0
2019-10-14T06:00:00Z,0.843,0,0.789,0
2019-10-14T07:00:00Z,0.858,0.048,0.774,0
2019-10-14T08:00:00Z,0.849,0.293,0.684,0.02
2019-10-14T09:00:00Z,0.828,0.536,0.506,0.058
2019-10-14T10:00:00Z,0.781,0.706,0.444,0.09
2019-10-14T11:00:00Z,0.708,0.79,0.468,0.125
2019-10-14T12:00:00Z,0.6,0.831,0.563,0.139
2019-10-14T13:00:00Z,0.571,0.807,0.697,0.136
2019-10-14T14:00:00Z,0.587,0.731,0.801,0.117
2019-10-14T15:00:00Z,0.666,0.582,0.844,0.078
2019-10-14T16:00:00Z,0.713,0.366,0.838,0.042
2019-10-14T17:00:00Z,0.737,0.118,0.822,0.014
2019-10-14T18:00:00Z,0.757,0,0.849,0
2019-10-14T19:00:00Z,0.746,0,0.894,0
2019-10-14T20:00:00Z,0.731,0,0.909,0
2019-10-14T21:00:00Z,0.727,0,0.874,0
2019-10-14T22:00:00Z,0.699,0,0.849,0
2019-10-14T23:00:00Z,0.653,0,0.837,0
2019-10-15T00:00:00Z,0.597,0,0.794,0
2019-10-15T01:00:00Z,0.54,0,0.713,0
2019-10-15T02:00:00Z,0.46,0,0.626,0
