timeindex,ghi,t_air,t_dp,e,tp,windspeed
2022-10-31T23:00:00Z,0.0,27.249573,-0.69351196,-0.01585661,4.656613e-07,4.8991656
2022-11-01T00:00:00Z,0.0,25.484955,1.0223083,-0.01643342,4.656613e-07,4.784077
2022-11-01T01:00:00Z,0.0,24.59082,0.800354,-0.016631413,4.656613e-07,4.6691704
2022-11-01T02:00:00Z,0.0,23.273773,2.0641785,-0.01688968,4.656613e-07,4.547065
2022-11-01T03:00:00Z,0.0,22.514374,2.2028198,-0.01743203,4.656613e-07,4.659247
2022-11-01T04:00:00Z,0.0,22.055939,2.1357117,-0.01843064,4.656613e-07,4.8885193
2022-11-01T05:00:00Z,0.0,21.267883,2.0236206,-0.018731954,4.656613e-07,4.8091674
2022-11-01T06:00:00Z,0.0,21.44159,0.64404297,-0.018163787,4.656613e-07,4.6259775
2022-11-01T07:00:00Z,44.438263,22.538544,1.3718262,-0.017079059,4.656613e-07,4.417235
2022-11-01T08:00:00Z,249.41536,26.888855,-0.36169434,-0.016579755,4.656613e-07,4.75633
2022-11-01T09:00:00Z,488.42682,28.119019,-1.0879822,-0.018826656,4.656613e-07,5.8188777
2022-11-01T10:00:00Z,695.3896,31.533752,-1.78479,-0.021951651,4.656613e-07,6.544124
2022-11-01T11:00:00Z,842.70197,32.84189,-2.2463684,-0.023389323,4.656613e-07,6.6422033
2022-11-01T12:00:00Z,918.48334,33.886047,-1.472168,-0.023484027,4.656613e-07,6.6248803
2022-11-01T13:00:00Z,913.26495,34.38147,-2.2913513,-0.021891406,4.656613e-07,6.115899
2022-11-01T14:00:00Z,828.1463,34.77722,-2.2330933,-0.019592844,4.656613e-07,5.7562184
2022-11-01T15:00:00Z,671.15204,34.85025,-2.7278748,-0.017578393,4.656613e-07,5.5988774
2022-11-01T16:00:00Z,455.50836,34.554688,-2.9800415,-0.015916884,4.656613e-07,5.5410233
2022-11-01T17:00:00Z,217.2518,33.003754,-3.274231,-0.014453399,4.656613e-07,4.8669314
2022-11-01T18:00:00Z,27.092882,30.12149,1.1314392,-0.00964108,4.656613e-07,4.063589
2022-11-01T19:00:00Z,0.0,29.27716,1.3592834,-0.010631076,4.656613e-07,3.999579
2022-11-01T20:00:00Z,0.0,27.743011,2.3251953,-0.010269519,4.656613e-07,4.135026
2022-11-01T21:00:00Z,0.0,26.924377,2.2337646,-0.011431694,4.656613e-07,4.119567
2022-11-01T22:00:00Z,0.0,25.772644,-0.75177,-0.012335629,4.656613e-07,4.206393
2022-11-01T23:00:00Z,0.0,24.765503,-0.51138306,-0.013067358,4.656613e-07,4.088212
2022-11-02T00:00:00Z,0.0,23.282684,1.0193481,-0.013420329,4.656613e-07,4.003918
2022-11-02T01:00:00Z,0.0,22.490662,-0.022521973,-0.013893819,4.656613e-07,3.9452326
2022-11-02T02:00:00Z,0.0,21.905426,0.12420654,-0.014866615,4.656613e-07,4.0958815
2022-11-02T03:00:00Z,0.0,21.41986,0.20089722,-0.016097678,4.656613e-07,4.2724543
2022-11-02T04:00:00Z,0.0,21.215576,0.16845703,-0.017388986,4.656613e-07,4.467244
2022-11-02T05:00:00Z,0.0,20.714233,-0.00039672852,-0.018249877,4.656613e-07,4.4565053
2022-11-02T06:00:00Z,0.0,21.158356,-1.2988892,-0.018146558,4.656613e-07,4.351632
2022-11-02T07:00:00Z,44.241318,21.493896,-0.986969,-0.016226811,4.656613e-07,4.123142
2022-11-02T08:00:00Z,252.15584,25.99469,0.29748535,-0.015581143,4.656613e-07,4.337737
2022-11-02T09:00:00Z,491.2329,27.160736,0.16549683,-0.017320126,4.656613e-07,5.4012094
2022-11-02T10:00:00Z,696.3085,31.235687,-0.8402405,-0.019919971,4.656613e-07,6.0146327
2022-11-02T11:00:00Z,842.35736,32.754547,-1.6321716,-0.021899993,4.656613e-07,6.4657326
2022-11-02T12:00:00Z,915.8085,33.67978,-0.31378174,-0.023991946,4.656613e-07,7.219951
2022-11-02T13:00:00Z,910.229,34.052826,-0.6028137,-0.02559318,4.656613e-07,7.350692
2022-11-02T14:00:00Z,825.8161,34.052338,0.031311035,-0.023673404,4.656613e-07,6.7050533
2022-11-02T15:00:00Z,669.75714,34.073578,-0.678772,-0.020625914,4.656613e-07,6.1482496
2022-11-02T16:00:00Z,457.28067,33.81253,-0.9891968,-0.017638639,4.656613e-07,5.7322583
2022-11-02T17:00:00Z,216.18513,32.519165,-0.5637207,-0.01492686,4.656613e-07,4.7850194
2022-11-02T18:00:00Z,26.66625,30.268524,0.9854431,-0.008995412,4.656613e-07,3.7880478
2022-11-02T19:00:00Z,0.0,29.396576,0.8305969,-0.0085735805,4.656613e-07,3.6272097
2022-11-02T20:00:00Z,0.0,28.036133,0.67871094,-0.007376948,4.656613e-07,3.5762236
2022-11-02T21:00:00Z,0.0,26.979156,0.5282898,-0.008134521,4.656613e-07,3.4431586
2022-11-02T22:00:00Z,0.0,24.514343,1.084259,-0.008599396,4.656613e-07,3.211467
2022-11-02T23:00:00Z,0.0,23.482513,1.3010254,-0.009141746,4.656613e-07,3.042439
2022-11-03T00:00:00Z,0.0,21.49292,2.7329712,-0.010200631,4.656613e-07,3.125894
2022-11-03T01:00:00Z,0.0,20.90274,0.7398987,-0.012008502,4.656613e-07,3.3317509
2022-11-03T02:00:00Z,0.0,19.790985,0.47961426,-0.014100428,4.656613e-07,3.6723394
2022-11-03T03:00:00Z,0.0,19.638977,0.44274902,-0.015322875,4.656613e-07,3.9410555
2022-11-03T04:00:00Z,0.0,19.507233,0.60717773,-0.016132107,4.656613e-07,4.1542873
2022-11-03T05:00:00Z,0.0,19.437164,0.1706543,-0.016648643,4.656613e-07,4.2798185
2022-11-03T06:00:00Z,0.0,19.863007,-0.933136,-0.01695854,4.656613e-07,4.362206
2022-11-03T07:00:00Z,43.355175,21.65921,-0.3491516,-0.016390376,4.656613e-07,4.284018
2022-11-03T08:00:00Z,250.74458,25.538757,0.16403198,-0.016355945,4.656613e-07,4.4319873
2022-11-03T09:00:00Z,490.54367,27.06897,-0.2828064,-0.017070474,4.656613e-07,5.044737
2022-11-03T10:00:00Z,696.686,31.03833,-2.016327,-0.017707527,4.656613e-07,5.3150916
2022-11-03T11:00:00Z,843.58813,32.655365,-2.3075867,-0.01695854,4.656613e-07,5.060358
2022-11-03T12:00:00Z,917.0721,33.671387,-0.9773865,-0.015727507,4.656613e-07,4.6532598
2022-11-03T13:00:00Z,910.705,34.09082,-1.8644104,-0.014875229,4.656613e-07,4.63131
2022-11-03T14:00:00Z,825.2746,34.302032,-2.1261902,-0.014263991,4.656613e-07,4.5240817
2022-11-03T15:00:00Z,668.2803,34.234924,-0.48706055,-0.012895209,4.656613e-07,4.4188595
2022-11-03T16:00:00Z,455.11456,33.87619,-1.1565552,-0.011311174,4.656613e-07,4.399197
2022-11-03T17:00:00Z,213.96979,33.28354,-1.6948242,-0.009649666,4.656613e-07,3.810148
2022-11-03T18:00:00Z,25.878542,29.998108,1.2929077,-0.005310838,4.656613e-07,3.229673
2022-11-03T19:00:00Z,0.0,28.7482,1.6903381,-0.006386952,4.656613e-07,3.242118
2022-11-03T20:00:00Z,0.0,27.519989,2.009613,-0.0057154684,4.656613e-07,3.3537061
2022-11-03T21:00:00Z,0.0,26.541443,2.118744,-0.00717034,4.656613e-07,3.362314
2022-11-03T22:00:00Z,0.0,24.537048,-0.012939453,-0.008366973,4.656613e-07,3.4879396
2022-11-03T23:00:00Z,0.0,23.812653,0.43978882,-0.009546377,4.656613e-07,3.5395572
2022-11-04T00:00:00Z,0.0,22.40384,1.5605774,-0.010674121,4.656613e-07,3.5129442
2022-11-04T01:00:00Z,0.0,21.735199,1.8356018,-0.011535012,4.656613e-07,3.3675992
2022-11-04T02:00:00Z,0.0,20.634796,1.4005737,-0.012180652,4.656613e-07,3.1509955
2022-11-04T03:00:00Z,0.0,19.785065,1.5369873,-0.0127230305,4.656613e-07,3.0499086
2022-11-04T04:00:00Z,0.0,19.38733,1.7884216,-0.013377285,4.656613e-07,3.0519688
2022-11-04T05:00:00Z,0.0,18.699463,1.8731995,-0.0141090425,4.656613e-07,3.2324655
2022-11-04T06:00:00Z,0.0,18.908691,0.4567566,-0.01492686,4.656613e-07,3.4234722
2022-11-04T07:00:00Z,42.321354,19.583221,0.046783447,-0.013911049,4.656613e-07,3.489953
2022-11-04T08:00:00Z,248.4636,24.389008,0.77749634,-0.0147288665,4.656613e-07,3.6949065
2022-11-04T09:00:00Z,487.34375,26.029724,0.31222534,-0.0145480735,4.656613e-07,4.1054416
2022-11-04T10:00:00Z,692.2881,30.369202,-1.4891052,-0.014513643,4.656613e-07,4.409955
2022-11-04T11:00:00Z,837.87744,32.143158,-2.4852905,-0.015279831,4.656613e-07,4.562732
2022-11-04T12:00:00Z,910.21265,33.131073,-1.501648,-0.016269855,4.656613e-07,4.746394
2022-11-04T13:00:00Z,902.86096,33.59195,-1.7191772,-0.015770521,4.656613e-07,4.475579
2022-11-04T14:00:00Z,816.61017,33.695587,-0.26583862,-0.013463374,4.656613e-07,3.9370522
2022-11-04T15:00:00Z,659.58295,33.743927,-0.23562622,-0.01065692,4.656613e-07,3.535564
2022-11-04T16:00:00Z,447.68085,33.62256,-0.31524658,-0.008349744,4.656613e-07,3.263019
2022-11-04T17:00:00Z,209.09604,32.8414,-3.3037415,-0.0063697225,4.656613e-07,2.8538125
2022-11-04T18:00:00Z,24.779097,29.6586,1.5332947,-0.0036063138,4.656613e-07,2.8143897
2022-11-04T19:00:00Z,0.0,28.885376,1.5082092,-0.004923437,4.656613e-07,3.0249553
2022-11-04T20:00:00Z,0.0,26.916473,2.6901855,-0.00463074,4.656613e-07,3.164365
2022-11-04T21:00:00Z,0.0,26.092407,2.6054077,-0.005965121,4.656613e-07,3.3200653
2022-11-04T22:00:00Z,0.0,24.866669,1.5089722,-0.00767826,4.656613e-07,3.3122547
2022-11-04T23:00:00Z,0.0,24.257233,1.5414124,-0.009382813,4.656613e-07,3.3973875
2022-11-05T00:00:00Z,0.0,23.342865,2.318573,-0.010631076,4.656613e-07,3.4971097
2022-11-05T01:00:00Z,0.0,22.989075,2.0811462,-0.011724391,4.656613e-07,3.5167797
2022-11-05T02:00:00Z,0.0,22.29477,1.7390137,-0.012740231,4.656613e-07,3.5558891
2022-11-05T03:00:00Z,0.0,21.905914,2.0133057,-0.013609737,4.656613e-07,3.7237604
2022-11-05T04:00:00Z,0.0,21.45935,2.410736,-0.0147288665,4.656613e-07,3.9884558
2022-11-05T05:00:00Z,0.0,20.773926,2.4689941,-0.01589107,4.656613e-07,4.3079453
2022-11-05T06:00:00Z,0.0,20.72705,0.09915161,-0.016364532,4.656613e-07,4.328847
2022-11-05T07:00:00Z,40.335762,21.184998,0.71850586,-0.015262631,4.656613e-07,4.32265
2022-11-05T08:00:00Z,240.57039,26.408234,3.4179688,-0.014771911,4.656613e-07,4.683922
2022-11-05T09:00:00Z,475.2332,27.82788,3.2321472,-0.01645062,4.656613e-07,5.739639
2022-11-05T10:00:00Z,677.9457,31.557922,1.5274048,-0.018508144,4.656613e-07,5.9042625
2022-11-05T11:00:00Z,822.649,33.146362,0.95962524,-0.018740568,4.656613e-07,5.804751
2022-11-05T12:00:00Z,895.08264,34.424408,2.177002,-0.01797438,4.656613e-07,5.718927
2022-11-05T13:00:00Z,888.8633,35.2016,2.8325195,-0.016605597,4.656613e-07,5.229555
2022-11-05T14:00:00Z,804.4339,35.344208,3.6148376,-0.0137474565,4.656613e-07,4.303007
2022-11-05T15:00:00Z,649.6549,35.451294,3.1731567,-0.010192045,4.656613e-07,3.4293182
2022-11-05T16:00:00Z,440.18146,35.35901,2.724121,-0.0071875695,4.656613e-07,3.1745508
2022-11-05T17:00:00Z,204.5833,34.216187,0.12716675,-0.00557772,4.656613e-07,2.885151
2022-11-05T18:00:00Z,23.860138,30.833038,3.9510803,-0.0043122275,4.656613e-07,3.4269335
2022-11-05T19:00:00Z,0.0,30.640106,5.524597,-0.0064299963,4.656613e-07,3.9557092
2022-11-05T20:00:00Z,0.0,29.653687,5.886627,-0.0074802665,4.656613e-07,4.319461
2022-11-05T21:00:00Z,0.0,28.714142,5.6513977,-0.009004027,4.656613e-07,4.431668
2022-11-05T22:00:00Z,0.0,26.87799,4.569702,-0.0096668955,4.656613e-07,4.0999207
2022-11-05T23:00:00Z,0.0,26.296204,4.537262,-0.009701326,4.656613e-07,3.9223485
2022-11-06T00:00:00Z,0.0,25.46225,6.073181,-0.009882119,4.656613e-07,3.7836938
2022-11-06T01:00:00Z,0.0,24.952515,6.0053406,-0.010088727,4.656613e-07,3.61748
2022-11-06T02:00:00Z,0.0,24.039642,6.1277466,-0.010596646,4.656613e-07,3.6021464
2022-11-06T03:00:00Z,0.0,23.451447,6.247925,-0.011345604,4.656613e-07,3.655377
2022-11-06T04:00:00Z,0.0,22.69101,5.127136,-0.011965457,4.656613e-07,3.634706
2022-11-06T05:00:00Z,0.0,22.07074,5.2716675,-0.012447534,4.656613e-07,3.624496
2022-11-06T06:00:00Z,0.0,22.05545,4.28067,-0.01286075,4.656613e-07,3.5781713
2022-11-06T07:00:00Z,39.154236,23.009796,2.704956,-0.011999887,4.656613e-07,3.5529199
2022-11-06T08:00:00Z,232.77567,26.368744,2.6459656,-0.011930998,4.656613e-07,3.7417798
2022-11-06T09:00:00Z,468.09482,27.655182,1.7095337,-0.013420329,4.656613e-07,4.491206
2022-11-06T10:00:00Z,671.75916,31.292938,-1.3092041,-0.015693048,4.656613e-07,4.9851947
2022-11-06T11:00:00Z,817.447,33.014618,-1.7663574,-0.01680359,4.656613e-07,5.1464486
2022-11-06T12:00:00Z,893.655,34.619324,-1.9949341,-0.01688968,4.656613e-07,5.3852696
2022-11-06T13:00:00Z,888.3874,35.44931,-1.9352112,-0.01641619,4.656613e-07,5.382459
2022-11-06T14:00:00Z,804.7621,36.102173,-2.500763,-0.0146169625,4.656613e-07,5.083523
2022-11-06T15:00:00Z,650.1472,36.17816,-2.348877,-0.01133699,4.656613e-07,4.6040115
2022-11-06T16:00:00Z,440.36194,35.959564,-2.112915,-0.008108705,4.656613e-07,4.340036
2022-11-06T17:00:00Z,204.2715,34.65634,-0.8446655,-0.0061545,4.656613e-07,3.8547013
2022-11-06T18:00:00Z,23.466284,31.754822,2.3443909,-0.0045618797,4.656613e-07,3.9798303
2022-11-06T19:00:00Z,0.0,31.327484,2.6924133,-0.009055657,4.656613e-07,4.396239
2022-11-06T20:00:00Z,0.0,29.470123,2.547882,-0.0097787995,4.656613e-07,4.6080046
2022-11-06T21:00:00Z,0.0,28.807892,1.5406799,-0.010889344,4.656613e-07,4.5782003
2022-11-06T22:00:00Z,0.0,27.154816,0.9515381,-0.011173426,4.656613e-07,4.364503
2022-11-06T23:00:00Z,0.0,26.317413,0.9515381,-0.011354219,4.656613e-07,4.1104717
2022-11-07T00:00:00Z,0.0,25.32904,2.1394043,-0.011999887,4.656613e-07,4.066102
2022-11-07T01:00:00Z,0.0,24.717133,2.106964,-0.013110403,4.656613e-07,4.0811086
2022-11-07T02:00:00Z,0.0,23.91626,2.3981934,-0.013807731,4.656613e-07,4.0155334
2022-11-07T03:00:00Z,0.0,23.151398,1.9159851,-0.01429842,4.656613e-07,3.9184604
2022-11-07T04:00:00Z,0.0,22.232605,2.0818787,-0.014771911,4.656613e-07,3.811744
2022-11-07T05:00:00Z,0.0,21.773682,2.7278137,-0.015124883,4.656613e-07,3.7431211
2022-11-07T06:00:00Z,0.0,21.51709,1.2125549,-0.015322875,4.656613e-07,3.8793304
2022-11-07T07:00:00Z,38.80962,21.879272,-0.11984253,-0.013997109,4.656613e-07,3.8586977
2022-11-07T08:00:00Z,236.66483,26.371216,1.1388245,-0.013592508,4.656613e-07,3.832984
2022-11-07T09:00:00Z,469.4897,27.80075,0.22817993,-0.013127632,4.656613e-07,3.9903078
2022-11-07T10:00:00Z,667.67303,31.269257,-0.71414185,-0.012929639,4.656613e-07,4.2508135
2022-11-07T11:00:00Z,796.6556,32.885803,-1.4493103,-0.013256766,4.656613e-07,4.290024
2022-11-07T12:00:00Z,840.4702,33.762207,-1.3755493,-0.013781915,4.656613e-07,4.531439
2022-11-07T13:00:00Z,812.2615,34.226044,-1.3246765,-0.015116268,4.656613e-07,5.2036614
2022-11-07T14:00:00Z,640.20276,34.094788,-1.8423157,-0.015503669,4.656613e-07,5.4950533
2022-11-07T15:00:00Z,472.8209,34.03409,-1.8061829,-0.0147977555,4.656613e-07,5.545433
2022-11-07T16:00:00Z,344.74097,33.962036,-1.8740234,-0.013756071,4.656613e-07,5.3637266
2022-11-07T17:00:00Z,153.38412,32.56656,0.09915161,-0.011982658,4.656613e-07,4.3823733
2022-11-07T18:00:00Z,17.033577,30.125427,1.0577087,-0.007368333,4.656613e-07,3.6627734
2022-11-07T19:00:00Z,0.0,29.672424,1.1955872,-0.00764383,4.656613e-07,3.5016088
2022-11-07T20:00:00Z,0.0,27.720825,2.94458,-0.0063955374,4.656613e-07,3.5175724
2022-11-07T21:00:00Z,0.0,26.826172,3.9518127,-0.007316703,4.656613e-07,3.52954
2022-11-07T22:00:00Z,0.0,24.100311,-1.0120544,-0.008470262,4.656613e-07,3.6081967
2022-11-07T23:00:00Z,0.0,23.41394,-0.8078003,-0.009563576,4.656613e-07,3.4877255
2022-11-08T00:00:00Z,0.0,22.031769,-0.23635864,-0.010166201,4.656613e-07,3.345758
2022-11-08T01:00:00Z,0.0,21.478607,-0.24078369,-0.010863529,4.656613e-07,3.412931
2022-11-08T02:00:00Z,0.0,20.700409,-0.33883667,-0.012085977,4.656613e-07,3.545591
2022-11-08T03:00:00Z,0.0,20.132446,-0.21200562,-0.013170676,4.656613e-07,3.5605059
2022-11-08T04:00:00Z,0.0,19.594574,-0.16998291,-0.013850775,4.656613e-07,3.4527411
2022-11-08T05:00:00Z,0.0,18.849945,0.2783203,-0.014393125,4.656613e-07,3.3981802
2022-11-08T06:00:00Z,0.0,19.375977,-0.12133789,-0.014883815,4.656613e-07,3.4571612
2022-11-08T07:00:00Z,38.054756,20.40384,0.3852234,-0.013833545,4.656613e-07,3.3010828
2022-11-08T08:00:00Z,237.76427,24.341614,0.14706421,-0.013790501,4.656613e-07,3.3021913
2022-11-08T09:00:00Z,474.9378,26.065277,-0.30197144,-0.01282632,4.656613e-07,3.6996825
2022-11-08T10:00:00Z,679.357,30.82071,-3.6856995,-0.012886594,4.656613e-07,4.3522954
2022-11-08T11:00:00Z,825.43866,32.606506,-4.7120667,-0.014444784,4.656613e-07,4.9700065
2022-11-08T12:00:00Z,899.00464,33.90973,-4.4127197,-0.01602879,4.656613e-07,5.306194
2022-11-08T13:00:00Z,893.2611,34.497437,-4.78656,-0.0163129,4.656613e-07,5.500422
2022-11-08T14:00:00Z,808.52,34.839417,-3.084015,-0.016097678,4.656613e-07,5.497958
2022-11-08T15:00:00Z,652.9205,34.86209,-3.406952,-0.0150215635,4.656613e-07,5.4056845
2022-11-08T16:00:00Z,441.77322,34.598602,-3.5315857,-0.0134547595,4.656613e-07,5.1684284
2022-11-08T17:00:00Z,203.9433,33.196686,-2.9711914,-0.010949617,4.656613e-07,4.050496
2022-11-08T18:00:00Z,22.678612,30.026733,1.5944824,-0.0060597956,4.656613e-07,3.4019964
2022-11-08T19:00:00Z,0.0,29.23227,1.3039856,-0.0069637317,4.656613e-07,3.3948903
2022-11-08T20:00:00Z,0.0,27.518005,1.3533936,-0.00612007,4.656613e-07,3.4059782
2022-11-08T21:00:00Z,0.0,26.550323,1.1358643,-0.007359748,4.656613e-07,3.4714322
2022-11-08T22:00:00Z,0.0,25.195312,-1.1993408,-0.008762959,4.656613e-07,3.396882
2022-11-08T23:00:00Z,0.0,24.588837,-1.0666199,-0.0102522895,4.656613e-07,3.4437866
2022-11-09T00:00:00Z,0.0,22.985596,0.6263428,-0.011939613,4.656613e-07,3.5511575
2022-11-09T01:00:00Z,0.0,22.41864,0.6514282,-0.013540848,4.656613e-07,3.7275114
2022-11-09T02:00:00Z,0.0,20.8302,0.6890259,-0.014952704,4.656613e-07,3.9471884
2022-11-09T03:00:00Z,0.0,20.465027,-2.4026794,-0.015744707,4.656613e-07,4.0101204
2022-11-09T04:00:00Z,0.0,20.044617,-1.8858032,-0.016063249,4.656613e-07,3.959786
2022-11-09T05:00:00Z,0.0,19.313812,-1.1012573,-0.016321486,4.656613e-07,3.8643553
2022-11-09T06:00:00Z,0.0,19.745087,-1.3357544,-0.016562553,4.656613e-07,3.7688599
2022-11-09T07:00:00Z,37.102985,19.562012,-1.349762,-0.014858,4.656613e-07,3.5585063
2022-11-09T08:00:00Z,236.07407,24.220245,-0.3963623,-0.014591118,4.656613e-07,3.3875124
2022-11-09T09:00:00Z,471.98398,25.56491,-1.2679138,-0.012929639,4.656613e-07,3.339674
2022-11-09T10:00:00Z,675.94366,29.663544,-3.3096313,-0.011207885,4.656613e-07,3.6381807
2022-11-09T11:00:00Z,820.9259,31.221893,-3.9297485,-0.010536373,4.656613e-07,3.5575354
2022-11-09T12:00:00Z,894.1473,32.460938,-2.3356018,-0.010415854,4.656613e-07,3.7320056
2022-11-09T13:00:00Z,885.18744,33.467102,-1.9359436,-0.010329764,4.656613e-07,3.991352
2022-11-09T14:00:00Z,804.38464,34.006958,-1.898346,-0.010123156,4.656613e-07,4.056479
2022-11-09T15:00:00Z,649.88464,34.04297,-1.77594,-0.009055657,4.656613e-07,3.7452419
2022-11-09T16:00:00Z,438.86865,33.74591,-2.7072144,-0.007824623,4.656613e-07,3.5701098
2022-11-09T17:00:00Z,202.17104,33.01953,-4.464325,-0.0066107605,4.656613e-07,3.098255
2022-11-09T18:00:00Z,22.153473,29.249054,-0.6175537,-0.0042433385,4.656613e-07,3.192507
2022-11-09T19:00:00Z,0.0,28.2128,-0.2112732,-0.0063783373,4.656613e-07,3.302326
2022-11-09T20:00:00Z,0.0,26.882416,2.1342468,-0.0058446024,4.656613e-07,3.3738306
2022-11-09T21:00:00Z,0.0,25.555023,1.7080383,-0.00717034,4.656613e-07,3.4142492
2022-11-09T22:00:00Z,0.0,24.65152,0.20458984,-0.008358358,4.656613e-07,3.350759
2022-11-09T23:00:00Z,0.0,23.449463,-0.11026001,-0.009400014,4.656613e-07,3.2494037
2022-11-10T00:00:00Z,0.0,22.113678,-0.027679443,-0.01023509,4.656613e-07,3.1698484
2022-11-10T01:00:00Z,0.0,21.543243,0.75982666,-0.010932388,4.656613e-07,3.0726047
2022-11-10T02:00:00Z,0.0,20.618011,0.3587036,-0.0118535245,4.656613e-07,2.9292324
2022-11-10T03:00:00Z,0.0,19.996246,0.16699219,-0.012387289,4.656613e-07,2.75186
2022-11-10T04:00:00Z,0.0,19.439148,0.7487488,-0.012705801,4.656613e-07,2.6647844
2022-11-10T05:00:00Z,0.0,18.837128,0.78930664,-0.013179291,4.656613e-07,2.678855
2022-11-10T06:00:00Z,0.0,18.174408,0.19058228,-0.013618322,4.656613e-07,2.6807954
2022-11-10T07:00:00Z,35.57684,19.222015,0.9434204,-0.011414493,4.656613e-07,2.502917
2022-11-10T08:00:00Z,223.24146,24.37616,-0.097717285,-0.011603871,4.656613e-07,2.3853357
2022-11-10T09:00:00Z,459.85703,26.012482,-1.5414734,-0.009856303,4.656613e-07,2.9393077
2022-11-10T10:00:00Z,669.97046,30.092377,-4.3131714,-0.010553602,4.656613e-07,3.7154117
2022-11-10T11:00:00Z,814.36194,31.570251,-5.4324646,-0.012740231,4.656613e-07,4.0814333
2022-11-10T12:00:00Z,890.0448,32.854736,-5.47229,-0.013489218,4.656613e-07,4.37249
2022-11-10T13:00:00Z,886.172,33.511017,-5.639679,-0.013222336,4.656613e-07,4.3670864
2022-11-10T14:00:00Z,802.7601,34.077026,-7.6349487,-0.01181048,4.656613e-07,3.8533597
2022-11-10T15:00:00Z,648.4734,34.180634,-7.791992,-0.009623851,4.656613e-07,3.4180877
2022-11-10T16:00:00Z,438.72098,34.01779,-8.156982,-0.0076180147,4.656613e-07,3.136073
2022-11-10T17:00:00Z,201.81,32.523132,-5.573303,-0.005500246,4.656613e-07,2.7375472
2022-11-10T18:00:00Z,21.907326,28.904114,-2.7669373,-0.0033135875,4.656613e-07,2.980309
2022-11-10T19:00:00Z,0.0,28.208344,-3.0021667,-0.005870417,4.656613e-07,3.1798284
2022-11-10T20:00:00Z,0.0,26.265106,-2.783905,-0.0057670986,4.656613e-07,3.197567
2022-11-10T21:00:00Z,0.0,25.290527,-4.293274,-0.006765738,4.656613e-07,3.1659606
2022-11-10T22:00:00Z,0.0,23.550629,-4.8234253,-0.00818618,4.656613e-07,3.3797817
2022-11-10T23:00:00Z,0.0,22.82425,-4.1030273,-0.009813258,4.656613e-07,3.4723797
2022-11-11T00:00:00Z,0.0,21.661163,-3.240326,-0.011388649,4.656613e-07,3.5346646
2022-11-11T01:00:00Z,0.0,21.372498,-3.255066,-0.012619711,4.656613e-07,3.5471015
2022-11-11T02:00:00Z,0.0,20.841553,-2.356964,-0.013558078,4.656613e-07,3.4819975
2022-11-11T03:00:00Z,0.0,20.525726,-2.1674805,-0.0141090425,4.656613e-07,3.3864214
2022-11-11T04:00:00Z,0.0,19.923218,-0.6736145,-0.014263991,4.656613e-07,3.3800106
2022-11-11T05:00:00Z,0.0,19.652802,-0.5549011,-0.014375924,4.656613e-07,3.3300173
2022-11-11T06:00:00Z,0.0,19.153442,-3.0095215,-0.0145480735,4.656613e-07,3.4019532
2022-11-11T07:00:00Z,35.429165,19.595581,-6.45224,-0.0139282495,4.656613e-07,3.56324
2022-11-11T08:00:00Z,232.26694,25.084778,-5.618286,-0.015357305,4.656613e-07,3.9221566
2022-11-11T09:00:00Z,467.37277,26.256226,-4.608856,-0.015761936,4.656613e-07,4.3673644
2022-11-11T10:00:00Z,670.33154,30.006989,-4.7084045,-0.015469239,4.656613e-07,4.6082234
2022-11-11T11:00:00Z,815.1332,31.921112,-4.689972,-0.014978519,4.656613e-07,4.7774715
2022-11-11T12:00:00Z,887.5833,33.3916,-4.235016,-0.015632803,4.656613e-07,5.041811
2022-11-11T13:00:00Z,881.3639,34.105133,-4.5918884,-0.014883815,4.656613e-07,4.539919
2022-11-11T14:00:00Z,797.115,34.434784,-4.9671936,-0.011991273,4.656613e-07,3.7974257
2022-11-11T15:00:00Z,642.5822,34.49695,-4.897156,-0.009176205,4.656613e-07,3.1959097
2022-11-11T16:00:00Z,433.24002,34.313873,-4.9421387,-0.0071445247,4.656613e-07,3.0529509
2022-11-11T17:00:00Z,198.05212,33.15869,-6.6505737,-0.005879032,4.656613e-07,3.0210352
2022-11-11T18:00:00Z,21.185312,29.779999,-1.9447937,-0.0052677933,4.656613e-07,3.7897494
2022-11-11T19:00:00Z,0.0,29.43161,-1.9875488,-0.009529147,4.656613e-07,4.233653
2022-11-11T20:00:00Z,0.0,27.650757,-2.275116,-0.010269519,4.656613e-07,4.413634
2022-11-11T21:00:00Z,0.0,26.898712,-3.4689026,-0.011371449,4.656613e-07,4.348449
2022-11-11T22:00:00Z,0.0,25.272766,-0.64852905,-0.011414493,4.656613e-07,4.2367983
2022-11-11T23:00:00Z,0.0,24.402313,-0.8712158,-0.011182041,4.656613e-07,4.015763
2022-11-12T00:00:00Z,0.0,23.271332,0.12643433,-0.011500582,4.656613e-07,3.8302832
2022-11-12T01:00:00Z,0.0,22.555817,0.09472656,-0.011784665,4.656613e-07,3.7295787
2022-11-12T02:00:00Z,0.0,21.714966,-0.4413452,-0.012533623,4.656613e-07,3.716865
2022-11-12T03:00:00Z,0.0,21.279724,0.03427124,-0.01336867,4.656613e-07,3.7585733
2022-11-12T04:00:00Z,0.0,20.796143,-0.14419556,-0.014212332,4.656613e-07,3.7852724
2022-11-12T05:00:00Z,0.0,20.17044,-0.052001953,-0.014823571,4.656613e-07,3.807557
