timeindex;permeate;elec
2022-07-20T14:00:00Z;0.280219;22.91666975
2022-07-20T15:00:00Z;0.573530333;30.0000028
2022-07-20T16:00:00Z;0.172014667;6.666668433
2022-07-20T17:00:00Z;0.292005667;0
2022-07-20T18:00:00Z;0;0
2022-07-20T19:00:00Z;0;0.0000009
2022-07-20T20:00:00Z;0;0.019669567
2022-07-20T21:00:00Z;0;0.0595018
2022-07-20T22:00:00Z;0;0.0125862
2022-07-20T23:00:00Z;0;0.0130003
2022-07-21T00:00:00Z;0;0
2022-07-21T01:00:00Z;0;0
2022-07-21T02:00:00Z;0;0
2022-07-21T03:00:00Z;0;0
2022-07-21T04:00:00Z;0;0.048002983
2022-07-21T05:00:00Z;0;0.48051235
2022-07-21T06:00:00Z;0;0.909090633
2022-07-21T07:00:00Z;0.733518333;0.4210109
2022-07-21T08:00:00Z;0.026904667;31.68667082
2022-07-21T09:00:00Z;0.213557333;54.1666685
2022-07-21T10:00:00Z;0.025119;52.08333525
2022-07-21T11:00:00Z;0.025119;8.7500018
2022-07-21T12:00:00Z;0;0.0000005
2022-07-21T13:00:00Z;0;4.166670183
2022-07-21T14:00:00Z;0.453539333;5.0000038
2022-07-21T15:00:00Z;0.706853667;8.75000365
2022-07-21T16:00:00Z;0.133683333;3.20E-06
2022-07-21T17:00:00Z;0.956956667;2.17E-07
2022-07-21T18:00:00Z;0;0
2022-07-21T19:00:00Z;0;0.013750367
2022-07-21T20:00:00Z;0;0.044002233
2022-07-21T21:00:00Z;0;0.083584233
2022-07-21T22:00:00Z;0;0.020251867
2022-07-21T23:00:00Z;0;2.67E-07
2022-07-22T00:00:00Z;0;0
2022-07-22T01:00:00Z;0;0
2022-07-22T02:00:00Z;0;0
2022-07-22T03:00:00Z;0;0
2022-07-22T04:00:00Z;0;0.0070037
2022-07-22T05:00:00Z;0;0.39401
2022-07-22T06:00:00Z;0;0.962003967
2022-07-22T07:00:00Z;0.00024;0.425010133
2022-07-22T08:00:00Z;0.186892667;0.027002517
2022-07-22T09:00:00Z;0.906838667;0
2022-07-22T10:00:00Z;0.00012;0
2022-07-22T11:00:00Z;0.050118;0
2022-07-22T12:00:00Z;0;0
2022-07-22T13:00:00Z;0;0
2022-07-22T14:00:00Z;0.293551333;0
2022-07-22T15:00:00Z;1.093491333;0
2022-07-22T16:00:00Z;0.465326;0
2022-07-22T17:00:00Z;0.198679333;0
2022-07-22T18:00:00Z;0;0
2022-07-22T19:00:00Z;0;0
2022-07-22T20:00:00Z;0;0
2022-07-22T21:00:00Z;0;0
2022-07-22T22:00:00Z;0;0
2022-07-22T23:00:00Z;0;0
2022-07-23T00:00:00Z;0;0
2022-07-23T01:00:00Z;0;0
2022-07-23T02:00:00Z;0;0
2022-07-23T03:00:00Z;0;0
2022-07-23T04:00:00Z;0;0.034335267
2022-07-23T05:00:00Z;0;0.369346583
2022-07-23T06:00:00Z;0;0.973756967
2022-07-23T07:00:00Z;0.786847667;5.482010783
2022-07-23T08:00:00Z;0.773515333;37.50600473
2022-07-23T09:00:00Z;0.00024;12.5000035
2022-07-23T10:00:00Z;0.025119;22.5000031
2022-07-23T11:00:00Z;0.025119;6.250003433
2022-07-23T12:00:00Z;0;0.00000235
2022-07-23T13:00:00Z;0;10.0000019
2022-07-23T14:00:00Z;0.00024;38.75000245
2022-07-23T15:00:00Z;0.280219;25.000003
2022-07-23T16:00:00Z;0.996953667;3.25E-06
2022-07-23T17:00:00Z;0.573650333;5.67E-07
2022-07-23T18:00:00Z;0;0
2022-07-23T19:00:00Z;0;3.17E-07
2022-07-23T20:00:00Z;0;0.026503017
2022-07-23T21:00:00Z;0;0.058168467
2022-07-23T22:00:00Z;0;0.074417183
2022-07-23T23:00:00Z;0;0.007000367
2022-07-24T00:00:00Z;0;0
2022-07-24T01:00:00Z;0;0
2022-07-24T02:00:00Z;0;0
2022-07-24T03:00:00Z;0;0
2022-07-24T04:00:00Z;0;0.070002567
2022-07-24T05:00:00Z;0;0.582427317
2022-07-24T06:00:00Z;0;0.943423883
2022-07-24T07:00:00Z;0.573530333;0.31901325
2022-07-24T08:00:00Z;1.066826667;34.58333788
2022-07-24T09:00:00Z;0.520201;14.1666701
2022-07-24T10:00:00Z;0.00012;30.41666945
2022-07-24T11:00:00Z;0.025119;23.3333359
2022-07-24T12:00:00Z;0;0.833334833
2022-07-24T13:00:00Z;0;2.03E-06
2022-07-24T14:00:00Z;0.40021;9.58333695
2022-07-24T15:00:00Z;0.013572333;29.1666695
2022-07-24T16:00:00Z;0.410331;17.5000019
2022-07-24T17:00:00Z;0.411996667;9.83E-07
2022-07-24T18:00:00Z;0;0
2022-07-24T19:00:00Z;0;0.00800035
2022-07-24T20:00:00Z;0;0.0185027
2022-07-24T21:00:00Z;0;0.039752333
2022-07-24T22:00:00Z;0;0.058917783
2022-07-24T23:00:00Z;0;0.004500517
2022-07-25T00:00:00Z;0;0
2022-07-25T01:00:00Z;0;0
2022-07-25T02:00:00Z;0;0
2022-07-25T03:00:00Z;0;0
2022-07-25T04:00:00Z;0;0.00200345
2022-07-25T05:00:00Z;0;0.283180817
2022-07-25T06:00:00Z;0;0.987089
2022-07-25T07:00:00Z;0.680189;0.59350995
2022-07-25T08:00:00Z;0.266886667;0.0140074
2022-07-25T09:00:00Z;0.013572333;9.1666703
2022-07-25T10:00:00Z;0.025119;31.25000275
2022-07-25T11:00:00Z;0.025119;7.9166696
2022-07-25T12:00:00Z;0;2.67E-06
2022-07-25T13:00:00Z;0;12.08333593
2022-07-25T14:00:00Z;0.266886667;36.25000255
2022-07-25T15:00:00Z;0.453539333;46.25000215
2022-07-25T16:00:00Z;0.158682333;10.41667025
2022-07-25T17:00:00Z;1.225269;1.83E-06
2022-07-25T18:00:00Z;0;0
2022-07-25T19:00:00Z;0;0.000250767
2022-07-25T20:00:00Z;0;0.02975205
2022-07-25T21:00:00Z;0;0.0238363
2022-07-25T22:00:00Z;0;0.032168717
2022-07-25T23:00:00Z;0;0
2022-07-26T00:00:00Z;0;0
2022-07-26T01:00:00Z;0;0
2022-07-26T02:00:00Z;0;0
2022-07-26T03:00:00Z;0;0
2022-07-26T04:00:00Z;0;0.017001767
2022-07-26T05:00:00Z;0;0.2837631
2022-07-26T06:00:00Z;0;0.949090717
2022-07-26T07:00:00Z;1.120156;0.560007617
2022-07-26T08:00:00Z;0.173560333;8.350337733
2022-07-26T09:00:00Z;0.333548333;37.5000025
2022-07-26T10:00:00Z;0.050118;9.58333695
2022-07-26T11:00:00Z;0.00012;2.083335917
2022-07-26T12:00:00Z;0;2.43E-06
2022-07-26T13:00:00Z;0;3.87E-06
2022-07-26T14:00:00Z;0.133563333;40.8333357
2022-07-26T15:00:00Z;0.626859667;37.91666915
2022-07-26T16:00:00Z;0.480324;20.8333365
2022-07-26T17:00:00Z;0.383666333;2.02E-06
2022-07-26T18:00:00Z;0;0
2022-07-26T19:00:00Z;0;3.67E-07
2022-07-26T20:00:00Z;0;0.076168367
2022-07-26T21:00:00Z;0;0.107667367
2022-07-26T22:00:00Z;0;0.032335517
2022-07-26T23:00:00Z;0;0.000333633
2022-07-27T00:00:00Z;0;0
2022-07-27T01:00:00Z;0;0
2022-07-27T02:00:00Z;0;0
2022-07-27T03:00:00Z;0;0
2022-07-27T04:00:00Z;0;0.04700415
2022-07-27T05:00:00Z;0;0.583178017
2022-07-27T06:00:00Z;0;0.967673367
2022-07-27T07:00:00Z;0.386877667;14.0510113
2022-07-27T08:00:00Z;0.360213;23.75000423
2022-07-27T09:00:00Z;1.120156;20.41666985
2022-07-27T10:00:00Z;0.025119;4.1666705
2022-07-27T11:00:00Z;0.00012;8.333336083
2022-07-27T12:00:00Z;0;8.17E-07
2022-07-27T13:00:00Z;0;14.16666858
2022-07-27T14:00:00Z;0.00024;39.1666691
2022-07-27T15:00:00Z;0.426874667;23.3333364
2022-07-27T16:00:00Z;0.703642333;10.83333652
2022-07-27T17:00:00Z;0.278673333;1.32E-06
2022-07-27T18:00:00Z;0;0
2022-07-27T19:00:00Z;0;0
2022-07-27T20:00:00Z;0;0.02050225
2022-07-27T21:00:00Z;0;0.0490854
2022-07-27T22:00:00Z;0;0.031251367
2022-07-27T23:00:00Z;0;0.0000004
2022-07-28T00:00:00Z;0;0
2022-07-28T01:00:00Z;0;0
2022-07-28T02:00:00Z;0;0
2022-07-28T03:00:00Z;0;0
2022-07-28T04:00:00Z;0;0.031752933
2022-07-28T05:00:00Z;0;0.5538449
2022-07-28T06:00:00Z;0;1.041588883
2022-07-28T07:00:00Z;1.293476333;0.282012833
2022-07-28T08:00:00Z;0.786847667;10.41667053
2022-07-28T09:00:00Z;0.440207;27.91666955
2022-07-28T10:00:00Z;0.025119;34.1666693
2022-07-28T11:00:00Z;0.00012;58.75000165
2022-07-28T12:00:00Z;0;15.00000228
2022-07-28T13:00:00Z;0;5.833336117
2022-07-28T14:00:00Z;0.746850667;7.5000037
2022-07-28T15:00:00Z;0.120231;0.000004
2022-07-28T16:00:00Z;0.050358;0.000003
2022-07-28T17:00:00Z;0.025359;5.67E-07
2022-07-28T18:00:00Z;0;0
2022-07-28T19:00:00Z;0;0.0000009
2022-07-28T20:00:00Z;0;0.048252283
2022-07-28T21:00:00Z;0;0.048501517
2022-07-28T22:00:00Z;0;0.02100245
2022-07-28T23:00:00Z;0;2.83E-07
2022-07-29T00:00:00Z;0;0
2022-07-29T01:00:00Z;0;0
2022-07-29T02:00:00Z;0;0
2022-07-29T03:00:00Z;0;0
2022-07-29T04:00:00Z;0;0.037003217
2022-07-29T05:00:00Z;0;0.394009833
2022-07-29T06:00:00Z;0;0.923004617
2022-07-29T07:00:00Z;1.133488333;0.438008583
2022-07-29T08:00:00Z;0.640192;0.032002117
2022-07-29T09:00:00Z;0.266886667;0
2022-07-29T10:00:00Z;0.00012;0
2022-07-29T11:00:00Z;0.050118;0
2022-07-29T12:00:00Z;0;0
2022-07-29T13:00:00Z;0;0
2022-07-29T14:00:00Z;0.080234;0
2022-07-29T15:00:00Z;0.720186;0
2022-07-29T16:00:00Z;0.038691333;0
2022-07-29T17:00:00Z;0.332002667;0
2022-07-29T18:00:00Z;0;0
2022-07-29T19:00:00Z;0;0
2022-07-29T20:00:00Z;0;0
2022-07-29T21:00:00Z;0;0
2022-07-29T22:00:00Z;0;0
2022-07-29T23:00:00Z;0;0
2022-07-30T00:00:00Z;0;0
2022-07-30T01:00:00Z;0;0
2022-07-30T02:00:00Z;0;0
2022-07-30T03:00:00Z;0;0
2022-07-30T04:00:00Z;0;0.025003583
2022-07-30T05:00:00Z;0;0.463679283
2022-07-30T06:00:00Z;0;0.93367345
2022-07-30T07:00:00Z;1.440132;0.430178067
2022-07-30T08:00:00Z;0.360213;19.19067218
2022-07-30T09:00:00Z;0.053569333;2.08333725
2022-07-30T10:00:00Z;0.025119;10.41667025
2022-07-30T11:00:00Z;0.025119;9.166669883
2022-07-30T12:00:00Z;0;14.583335
2022-07-30T13:00:00Z;0;44.58333545
2022-07-30T14:00:00Z;0.080234;22.5000031
2022-07-30T15:00:00Z;0.306883667;0.000004
2022-07-30T16:00:00Z;0.198679333;26.66666858
2022-07-30T17:00:00Z;0.878628333;1.27E-06
2022-07-30T18:00:00Z;0;0
2022-07-30T19:00:00Z;0;0.00000035
2022-07-30T20:00:00Z;0;0.01583585
2022-07-30T21:00:00Z;0;0.058418133
2022-07-30T22:00:00Z;0;0.031251483
2022-07-30T23:00:00Z;0;0.003000083
2022-07-31T00:00:00Z;0;0
2022-07-31T01:00:00Z;0;0
2022-07-31T02:00:00Z;0;0
2022-07-31T03:00:00Z;0;0
2022-07-31T04:00:00Z;0;0.0210017
2022-07-31T05:00:00Z;0;0.376762
2022-07-31T06:00:00Z;0;1.0825877
2022-07-31T07:00:00Z;0.786847667;9.9648452
2022-07-31T08:00:00Z;1.120156;40.83333958
2022-07-31T09:00:00Z;0.360213;40.8333357
2022-07-31T10:00:00Z;0.025119;12.5000035
2022-07-31T11:00:00Z;0.025119;10.0000022
2022-07-31T12:00:00Z;0;1.75E-06
2022-07-31T13:00:00Z;0;24.16666927
2022-07-31T14:00:00Z;0.440207;15.41667005
2022-07-31T15:00:00Z;0.360213;2.91667055
2022-07-31T16:00:00Z;0.00036;12.50000323
2022-07-31T17:00:00Z;0.143684333;0.0000013
2022-07-31T18:00:00Z;0;0
2022-07-31T19:00:00Z;0;0.00083385
2022-07-31T20:00:00Z;0;0.034918183
2022-07-31T21:00:00Z;0;0.064501867
2022-07-31T22:00:00Z;0;0.026669083
2022-07-31T23:00:00Z;0;1.17E-07
2022-08-01T00:00:00Z;0;0
2022-08-01T01:00:00Z;0;0
2022-08-01T02:00:00Z;0;0
2022-08-01T03:00:00Z;0;0
2022-08-01T04:00:00Z;0;0.022001
2022-08-01T05:00:00Z;0;0.4373442
2022-08-01T06:00:00Z;0;0.876257417
2022-08-01T07:00:00Z;0.716863667;1.730010183
2022-08-01T08:00:00Z;1.00018;30.06400445
2022-08-01T09:00:00Z;0.216893667;30.41666945
2022-08-01T10:00:00Z;0.025119;5.41667045
2022-08-01T11:00:00Z;0.050118;20.00000207
2022-08-01T12:00:00Z;0;0.833334117
2022-08-01T13:00:00Z;0;24.16666918
2022-08-01T14:00:00Z;0.00024;35.0000026
2022-08-01T15:00:00Z;0.250225;42.08333565
2022-08-01T16:00:00Z;0.775314;5.416669183
2022-08-01T17:00:00Z;1.066962667;0
2022-08-01T18:00:00Z;0;0
2022-08-01T19:00:00Z;0;0
2022-08-01T20:00:00Z;0;0.035168
2022-08-01T21:00:00Z;0;0.03891905
2022-08-01T22:00:00Z;0;0.05241795
2022-08-01T23:00:00Z;0;1.17E-07
2022-08-02T00:00:00Z;0;0
2022-08-02T01:00:00Z;0;0
2022-08-02T02:00:00Z;0;0
2022-08-02T03:00:00Z;0;0
2022-08-02T04:00:00Z;0;0.028502367
2022-08-02T05:00:00Z;0;0.583011567
2022-08-02T06:00:00Z;0;0.977506683
2022-08-02T07:00:00Z;0.400216;0.256011767
2022-08-02T08:00:00Z;0.066902667;9.1666713
2022-08-02T09:00:00Z;0.066902667;11.25000355
2022-08-02T10:00:00Z;0.00012;31.25000275
2022-08-02T11:00:00Z;0.025119;17.91666798
2022-08-02T12:00:00Z;0;6.67E-07
2022-08-02T13:00:00Z;0;10.4166688
2022-08-02T14:00:00Z;0.633535333;31.25000275
2022-08-02T15:00:00Z;1.200168;31.25000275
2022-08-02T16:00:00Z;1.166957667;52.91666805
2022-08-02T17:00:00Z;0.358672333;10.00000062
2022-08-02T18:00:00Z;0;0
2022-08-02T19:00:00Z;0;0
2022-08-02T20:00:00Z;0;0.0350022
2022-08-02T21:00:00Z;0;0.059251417
2022-08-02T22:00:00Z;0;0.037335383
2022-08-02T23:00:00Z;0;0.00100075
2022-08-03T00:00:00Z;0;0
2022-08-03T01:00:00Z;0;0
2022-08-03T02:00:00Z;0;0
2022-08-03T03:00:00Z;0;0
2022-08-03T04:00:00Z;0;0.006002033
2022-08-03T05:00:00Z;0;0.233849083
2022-08-03T06:00:00Z;0;1.022005083
2022-08-03T07:00:00Z;0.933517333;0.603009033
2022-08-03T08:00:00Z;0.033571333;0.45567355
2022-08-03T09:00:00Z;0.116899667;22.5000031
2022-08-03T10:00:00Z;0.00012;8.75000365
2022-08-03T11:00:00Z;0.025119;39.1666691
2022-08-03T12:00:00Z;0;22.50000223
2022-08-03T13:00:00Z;0;12.50000277
2022-08-03T14:00:00Z;0.516875667;40.8333357
2022-08-03T15:00:00Z;0.383550333;24.1666697
2022-08-03T16:00:00Z;0.491997667;22.91666955
2022-08-03T17:00:00Z;1.516936667;1.666667817
2022-08-03T18:00:00Z;0;0
2022-08-03T19:00:00Z;0;3.33E-07
2022-08-03T20:00:00Z;0;0.004753433
2022-08-03T21:00:00Z;0;0.068084367
2022-08-03T22:00:00Z;0;0.011336117
2022-08-03T23:00:00Z;0;6.83E-07
2022-08-04T00:00:00Z;0;0
2022-08-04T01:00:00Z;0;0
2022-08-04T02:00:00Z;0;0
2022-08-04T03:00:00Z;0;0
2022-08-04T04:00:00Z;0;0.020502733
2022-08-04T05:00:00Z;0;0.395180067
2022-08-04T06:00:00Z;0;0.992006717
2022-08-04T07:00:00Z;0.966848667;0.446010167
2022-08-04T08:00:00Z;0.616869667;5.4216715
2022-08-04T09:00:00Z;0.900186;31.25000275
2022-08-04T10:00:00Z;0.00012;47.91666875
2022-08-04T11:00:00Z;0.050118;34.16666842
2022-08-04T12:00:00Z;0;10.00000115
2022-08-04T13:00:00Z;0;19.58333632
2022-08-04T14:00:00Z;0.600204;27.08333625
2022-08-04T15:00:00Z;0.333553333;5.0000038
2022-08-04T16:00:00Z;0.067023667;13.7500023
2022-08-04T17:00:00Z;0.683652333;0.0000006
2022-08-04T18:00:00Z;0;0
2022-08-04T19:00:00Z;0;0
2022-08-04T20:00:00Z;0;0.01550215
2022-08-04T21:00:00Z;0;0.047833917
2022-08-04T22:00:00Z;0;0.04425075
2022-08-04T23:00:00Z;0;2.33E-07
2022-08-05T00:00:00Z;0;0
2022-08-05T01:00:00Z;0;0
2022-08-05T02:00:00Z;0;0
2022-08-05T03:00:00Z;0;0
2022-08-05T04:00:00Z;0;0.018005133
2022-08-05T05:00:00Z;0;0.48801015
2022-08-05T06:00:00Z;0;0.899005017
2022-08-05T07:00:00Z;0.533541333;0.382011883
2022-08-05T08:00:00Z;0.050237;0.0450028
2022-08-05T09:00:00Z;1.583478333;0
2022-08-05T10:00:00Z;0.050118;0
2022-08-05T11:00:00Z;0.00012;0
2022-08-05T12:00:00Z;0;0
2022-08-05T13:00:00Z;0;0
2022-08-05T14:00:00Z;0.00024;0
2022-08-05T15:00:00Z;0.666866667;0
2022-08-05T16:00:00Z;1.316948667;0
2022-08-05T17:00:00Z;0.217013667;0
2022-08-05T18:00:00Z;0;0
2022-08-05T19:00:00Z;0;0
2022-08-05T20:00:00Z;0;0
2022-08-05T21:00:00Z;0;0
2022-08-05T22:00:00Z;0;0
2022-08-05T23:00:00Z;0;0
2022-08-06T00:00:00Z;0;0
2022-08-06T01:00:00Z;0;0
2022-08-06T02:00:00Z;0;0
2022-08-06T03:00:00Z;0;0
2022-08-06T04:00:00Z;0;0.031001867
2022-08-06T05:00:00Z;0;0.333262283
2022-08-06T06:00:00Z;0;0.945924067
2022-08-06T07:00:00Z;0.633535333;0.533010667
2022-08-06T08:00:00Z;0.583538333;28.36733935
2022-08-06T09:00:00Z;0.466878667;26.25000295
2022-08-06T10:00:00Z;0.050118;25.41666965
2022-08-06T11:00:00Z;0.025119;11.66666963
2022-08-06T12:00:00Z;0;13.75000143
2022-08-06T13:00:00Z;0;35.00000182
2022-08-06T14:00:00Z;0.766860667;26.25000295
2022-08-06T15:00:00Z;0.800192;5.8333371
2022-08-06T16:00:00Z;0.700318;14.1666701
2022-08-06T17:00:00Z;0.042024667;6.250001833
2022-08-06T18:00:00Z;0;0
2022-08-06T19:00:00Z;0;0.0015002
2022-08-06T20:00:00Z;0;0.057334483
2022-08-06T21:00:00Z;0;0.053001517
2022-08-06T22:00:00Z;0;0.02466905
2022-08-06T23:00:00Z;0;2.17E-07
2022-08-07T00:00:00Z;0;0
2022-08-07T01:00:00Z;0;0
2022-08-07T02:00:00Z;0;0
2022-08-07T03:00:00Z;0;0
2022-08-07T04:00:00Z;0;0.017003983
2022-08-07T05:00:00Z;0;0.6202606
2022-08-07T06:00:00Z;0;1.0075058
2022-08-07T07:00:00Z;0.916851667;4.796348717
2022-08-07T08:00:00Z;1.366824667;26.25000642
2022-08-07T09:00:00Z;0.900186;37.08333585
2022-08-07T10:00:00Z;0.025119;13.3333368
2022-08-07T11:00:00Z;0.00012;15.0000028
2022-08-07T12:00:00Z;0;7.0833344
2022-08-07T13:00:00Z;0;2.12E-06
2022-08-07T14:00:00Z;0.483544333;27.08333625
2022-08-07T15:00:00Z;0.00024;49.58333535
2022-08-07T16:00:00Z;0.075357;21.6666698
2022-08-07T17:00:00Z;0.200348;4.5833346
2022-08-07T18:00:00Z;0;0
2022-08-07T19:00:00Z;0;6.50E-07
2022-08-07T20:00:00Z;0;0.020919417
2022-08-07T21:00:00Z;0;0.059084583
2022-08-07T22:00:00Z;0;0.05100205
2022-08-07T23:00:00Z;0;0.00650095
2022-08-08T00:00:00Z;0;0
2022-08-08T01:00:00Z;0;0
2022-08-08T02:00:00Z;0;0
2022-08-08T03:00:00Z;0;0
2022-08-08T04:00:00Z;0;0.013003183
2022-08-08T05:00:00Z;0;0.579511017
2022-08-08T06:00:00Z;0;1.007672333
2022-08-08T07:00:00Z;0.150231;0.2935117
2022-08-08T08:00:00Z;0.00024;5.08E-06
2022-08-08T09:00:00Z;0.00024;6.6666704
2022-08-08T10:00:00Z;0.050118;57.91666835
2022-08-08T11:00:00Z;0.025119;27.50000262
2022-08-08T12:00:00Z;0;9.16666855
2022-08-08T13:00:00Z;0;32.91666885
2022-08-08T14:00:00Z;1.316827667;27.5000029
2022-08-08T15:00:00Z;0.600204;37.08333585
2022-08-08T16:00:00Z;1.416941667;5.000003033
2022-08-08T17:00:00Z;0.625323;5.33E-07
2022-08-08T18:00:00Z;0;0
2022-08-08T19:00:00Z;0;0.001750133
2022-08-08T20:00:00Z;0;0.061001533
2022-08-08T21:00:00Z;0;0.054501817
2022-08-08T22:00:00Z;0;0.032752933
2022-08-08T23:00:00Z;0;0.007250783
2022-08-09T00:00:00Z;0;0
2022-08-09T01:00:00Z;0;0
2022-08-09T02:00:00Z;0;0
2022-08-09T03:00:00Z;0;0
2022-08-09T04:00:00Z;0;0.002003117
2022-08-09T05:00:00Z;0;0.379347567
2022-08-09T06:00:00Z;0;0.93125795
2022-08-09T07:00:00Z;1.016845667;0.511426117
2022-08-09T08:00:00Z;0.116899667;0.006005517
2022-08-09T09:00:00Z;0.533541333;0.000004
2022-08-09T10:00:00Z;0.025119;32.91666935
2022-08-09T11:00:00Z;0.050118;10.83333562
2022-08-09T12:00:00Z;0;5.33E-07
2022-08-09T13:00:00Z;0;5.000003
2022-08-09T14:00:00Z;1.016845667;37.91666915
2022-08-09T15:00:00Z;0.183562333;63.3333348
2022-08-09T16:00:00Z;0.425335;32.08333467
2022-08-09T17:00:00Z;0.783646333;10.0000004
2022-08-09T18:00:00Z;0;0
2022-08-09T19:00:00Z;0;0.002500333
2022-08-09T20:00:00Z;0;0.049918117
2022-08-09T21:00:00Z;0;0.059751467
2022-08-09T22:00:00Z;0;0.062835067
2022-08-09T23:00:00Z;0;0.004500033
2022-08-10T00:00:00Z;0;0
2022-08-10T01:00:00Z;0;0
2022-08-10T02:00:00Z;0;0
2022-08-10T03:00:00Z;0;0
2022-08-10T04:00:00Z;0;0.033003833
2022-08-10T05:00:00Z;0;0.501678483
2022-08-10T06:00:00Z;0;0.998672467
2022-08-10T07:00:00Z;0.900186;0.369011167
2022-08-10T08:00:00Z;1.083508333;5.000003633
2022-08-10T09:00:00Z;0.016905667;37.91666915
2022-08-10T10:00:00Z;0.025119;49.1666687
2022-08-10T11:00:00Z;0.00012;17.08333563
2022-08-10T12:00:00Z;0;3.750000983
2022-08-10T13:00:00Z;0;3.50E-06
2022-08-10T14:00:00Z;0.066902667;36.6666692
2022-08-10T15:00:00Z;0.300222;50.000002
2022-08-10T16:00:00Z;1.058631333;10.83333543
2022-08-10T17:00:00Z;0.566992667;0.00000005
2022-08-10T18:00:00Z;0;0
2022-08-10T19:00:00Z;0;5.17E-07
2022-08-10T20:00:00Z;0;0.029252283
2022-08-10T21:00:00Z;0;0.075751333
2022-08-10T22:00:00Z;0;0.010169583
2022-08-10T23:00:00Z;0;0.0000005
2022-08-11T00:00:00Z;0;0
2022-08-11T01:00:00Z;0;0
2022-08-11T02:00:00Z;0;0
2022-08-11T03:00:00Z;0;0
2022-08-11T04:00:00Z;0;0.009002933
2022-08-11T05:00:00Z;0;0.355846533
2022-08-11T06:00:00Z;0;0.953923617
2022-08-11T07:00:00Z;0.200228;0.56309195
2022-08-11T08:00:00Z;1.600144;42.09133757
2022-08-11T09:00:00Z;0.516875667;37.91666915
2022-08-11T10:00:00Z;0.00012;16.25000335
2022-08-11T11:00:00Z;0.025119;4.166668183
2022-08-11T12:00:00Z;0;3.333333983
2022-08-11T13:00:00Z;0;3.28E-06
2022-08-11T14:00:00Z;0.333553333;34.58333595
2022-08-11T15:00:00Z;0.150231;23.3333364
2022-08-11T16:00:00Z;0.367004667;14.16666882
2022-08-11T17:00:00Z;0.875309;15.41666672
2022-08-11T18:00:00Z;0;0
2022-08-11T19:00:00Z;0;0.002166667
2022-08-11T20:00:00Z;0;0.0033364
2022-08-11T21:00:00Z;0;0.057835067
2022-08-11T22:00:00Z;0;0.0371682
2022-08-11T23:00:00Z;0;0.0115003
2022-08-12T00:00:00Z;0;0
2022-08-12T01:00:00Z;0;0
2022-08-12T02:00:00Z;0;0
2022-08-12T03:00:00Z;0;0
2022-08-12T04:00:00Z;0;0.02100315
2022-08-12T05:00:00Z;0;0.2920118
2022-08-12T06:00:00Z;0;0.9840036
2022-08-12T07:00:00Z;0.866854667;0.501008833
2022-08-12T08:00:00Z;0.433547333;0.023002833
2022-08-12T09:00:00Z;0.50021;0
2022-08-12T10:00:00Z;0.00012;0
2022-08-12T11:00:00Z;0.075117;0
2022-08-12T12:00:00Z;0;0
2022-08-12T13:00:00Z;0;0
2022-08-12T14:00:00Z;0.433547333;0
2022-08-12T15:00:00Z;0.400216;0
2022-08-12T16:00:00Z;0.267010667;0
2022-08-12T17:00:00Z;0.891973667;0
2022-08-12T18:00:00Z;0;0
2022-08-12T19:00:00Z;0;0
2022-08-12T20:00:00Z;0;0
2022-08-12T21:00:00Z;0;0
2022-08-12T22:00:00Z;0;0
2022-08-12T23:00:00Z;0;0
2022-08-13T00:00:00Z;0;0
2022-08-13T01:00:00Z;0;0
2022-08-13T02:00:00Z;0;0
2022-08-13T03:00:00Z;0;0
2022-08-13T04:00:00Z;0;0.044003317
2022-08-13T05:00:00Z;0;0.456512233
2022-08-13T06:00:00Z;0;1.045089
2022-08-13T07:00:00Z;0.333553333;0.3216792
2022-08-13T08:00:00Z;0.600204;9.583338183
2022-08-13T09:00:00Z;0.383550333;1.25000395
2022-08-13T10:00:00Z;0.00012;26.25000295
2022-08-13T11:00:00Z;0.025119;34.16666882
2022-08-13T12:00:00Z;0;5.83333475
2022-08-13T13:00:00Z;0;2.50000255
2022-08-13T14:00:00Z;1.950123;36.25000255
2022-08-13T15:00:00Z;0.100234;47.08333545
2022-08-13T16:00:00Z;0.050358;32.50000243
2022-08-13T17:00:00Z;0.725317;5.000000383
2022-08-13T18:00:00Z;0;0
2022-08-13T19:00:00Z;0;0.007667017
2022-08-13T20:00:00Z;0;0.021335117
2022-08-13T21:00:00Z;0;0.03850195
2022-08-13T22:00:00Z;0;0.00433615
2022-08-13T23:00:00Z;0;0.003750033
2022-08-14T00:00:00Z;0;0
2022-08-14T01:00:00Z;0;0
2022-08-14T02:00:00Z;0;0
2022-08-14T03:00:00Z;0;0
2022-08-14T04:00:00Z;0;0.034001583
2022-08-14T05:00:00Z;0;0.4702604
2022-08-14T06:00:00Z;0;1.036088367
2022-08-14T07:00:00Z;1.366824667;0.35001235
2022-08-14T08:00:00Z;0.716863667;23.7500052
2022-08-14T09:00:00Z;0.00024;69.1666679
2022-08-14T10:00:00Z;0.00012;33.333336
2022-08-14T11:00:00Z;0.025119;22.08333607
2022-08-14T12:00:00Z;0;8.7500012
2022-08-14T13:00:00Z;0;1.2500027
2022-08-14T14:00:00Z;0.50021;25.41666965
2022-08-14T15:00:00Z;0.316887667;2.5000039
2022-08-14T16:00:00Z;0.733650333;15.41666965
2022-08-14T17:00:00Z;0.375338;1.32E-06
2022-08-14T18:00:00Z;0;0
