timeindex,ghi,t_air,e,tp,windspeed,t_dp,cum_temp,f_temp,f_heat,pv_power,rad_net,g,et_p,tp_ground,runoff,deep_drain,et_a,irrigation,swc,f_drought,delta_i50b,f_solar,biomass_gen,electricity_gen,water_harvest,ghi_kW,cum_temp_base_year,cum_temp_extension,cum_temp_cache
2022-10-24T21:00:00Z,1e-10,18.81528,1e-10,1e-10,1.21742,15.79721,99.4729704167,0.425955,1.0,1e-10,1e-10,1e-10,0.013576129,1e-10,0.4938888889,1e-10,0.013576129,0.5074650178,1499.97024158,1.0,56.7458576389,0.0038463884,1e-10,1e-10,1e-10,1e-10,99.4729704167,2640.90862875,1e-10
2022-10-24T22:00:00Z,1e-10,18.03067,1e-10,1e-10,1.61693,15.56146,99.7242483333,0.376916875,1.0,1e-10,1e-10,1e-10,0.0131058398,1e-10,0.4938888889,1e-10,0.0131058398,0.5069947286,1499.97024158,1.0,56.7458576389,0.0038560264,1e-10,1e-10,1e-10,1e-10,99.7242483333,2640.90862875,1e-10
2022-10-24T23:00:00Z,1e-10,17.66809,1e-10,1e-10,1.62402,15.46149,99.96041875,0.354255625,1.0,1e-10,1e-10,1e-10,0.011729103,1e-10,0.4938888889,1e-10,0.011729103,0.5056179918,1499.97024158,1.0,56.7458576389,0.0038651069,1e-10,1e-10,1e-10,1e-10,99.96041875,2640.90862875,1e-10
2022-10-25T00:00:00Z,1e-10,17.01511,1e-10,1e-10,1.50763,15.07858,100.1693816667,0.313444375,1.0,1e-10,1e-10,1e-10,0.0098150888,1e-10,0.4938888889,1e-10,0.0098150888,0.5037039776,1499.97024158,1.0,56.7458576389,0.003873159,1e-10,1e-10,1e-10,1e-10,100.1693816667,2640.90862875,1e-10
2022-10-25T01:00:00Z,1e-10,16.67725,1e-10,1e-10,1.46399,14.77823,100.3642670833,0.292328125,1.0,1e-10,1e-10,1e-10,0.0094102678,1e-10,0.4938888889,1e-10,0.0094102678,0.5032991566,1499.97024158,1.0,56.7458576389,0.0038806837,1e-10,1e-10,1e-10,1e-10,100.3642670833,2640.90862875,1e-10
2022-10-25T02:00:00Z,1e-10,16.3577,1e-10,1e-10,1.38028,14.46518,100.5458379167,0.27235625,1.0,1e-10,1e-10,1e-10,0.0090145297,1e-10,0.4938888889,1e-10,0.0090145297,0.5029034185,1499.97024158,1.0,56.7458576389,0.0038877075,1e-10,1e-10,1e-10,1e-10,100.5458379167,2640.90862875,1e-10
2022-10-25T03:00:00Z,1e-10,15.94641,1e-10,1e-10,1.36863,14.27527,100.7102716667,0.246650625,1.0,1e-10,1e-10,1e-10,0.007900837,1e-10,0.4938888889,1e-10,0.007900837,0.5017897258,1499.97024158,1.0,56.7458576389,0.0038940792,1e-10,1e-10,1e-10,1e-10,100.7102716667,2640.90862875,1e-10
2022-10-25T04:00:00Z,1e-10,15.70093,1e-10,1e-10,1.47169,14.05917,100.8644770833,0.231308125,1.0,1e-10,1e-10,1e-10,0.0080392523,1e-10,0.4938888889,1e-10,0.0080392523,0.5019281411,1499.97024158,1.0,56.7458576389,0.003900064,1e-10,1e-10,1e-10,1e-10,100.8644770833,2640.90862875,1e-10
2022-10-25T05:00:00Z,1e-10,15.58008,1e-10,1e-10,1.33404,13.53131,101.0136470833,0.223755,1.0,1e-10,1e-10,1e-10,0.0093738728,1e-10,0.4938888889,1e-10,0.0093738728,0.5032627616,1499.97024158,1.0,56.7458576389,0.0039058622,1e-10,1e-10,1e-10,1e-10,101.0136470833,2640.90862875,1e-10
2022-10-25T06:00:00Z,1e-10,15.38266,1e-10,1e-10,1.19141,13.12921,101.15459125,0.21141625,1.0,1e-10,1e-10,1e-10,0.0095696208,1e-10,0.4938888889,1e-10,0.0095696208,0.5034585095,1499.97024158,1.0,56.7458576389,0.0039113485,1e-10,1e-10,1e-10,1e-10,101.15459125,2640.90862875,1e-10
2022-10-25T07:00:00Z,1.05938,15.16309,1e-10,1e-10,0.78935,13.19076,101.2863866667,0.197693125,1.0,0.6064928442,0.318361883,0.0318361883,0.0067988441,1e-10,0.4938888889,1e-10,0.0067988441,0.5006877329,1499.97024158,1.0,56.7458576389,0.0039164856,1e-10,0.0002054428,1e-10,0.00105938,101.2863866667,2640.90862875,1e-10
2022-10-25T08:00:00Z,84.90799,16.56082,1e-10,1e-10,0.05032,13.80856,101.4764208333,0.28505125,1.0,47.8996077676,25.5163091385,2.5516309138,0.0371093074,1e-10,0.4938888889,1e-10,0.0371093074,0.5309981962,1499.97024158,1.0,56.7458576389,0.0039239045,0.0001467789,0.0162254697,1e-10,0.08490799,101.4764208333,2640.90862875,1e-10
2022-10-25T09:00:00Z,244.03532,18.42233,1e-10,1e-10,1.15105,15.06418,101.7440179167,0.401395625,1.0,134.1978770121,73.336804532,7.3336804532,0.0822379281,1e-10,0.4938888889,1e-10,0.0822379281,0.5761268169,1499.97024158,1.0,56.7458576389,0.0039343753,0.0005956277,0.0454580671,1e-10,0.24403532,101.7440179167,2640.90862875,1e-10
2022-10-25T10:00:00Z,414.61023,19.58469,1e-10,1e-10,0.91337,16.27225,102.0600466667,0.474043125,1.0,222.3963068147,124.5974943072,12.4597494307,0.1396370953,1e-10,0.4938888889,1e-10,0.1396370953,0.6335259841,1499.97024158,1.0,56.7458576389,0.003946777,0.0011988758,0.0753343232,1e-10,0.41461023,102.0600466667,2640.90862875,1e-10
2022-10-25T11:00:00Z,593.8341,20.88684,1e-10,1e-10,1.08888,16.4888,102.4303316667,0.5554275,1.0,310.0003144726,178.457345093,17.8457345093,0.1947097639,1e-10,0.4938888889,1e-10,0.1947097639,0.6885986527,1499.97024158,1.0,56.7458576389,0.0039613574,0.0020193439,0.1050092252,1e-10,0.5938341,102.4303316667,2640.90862875,1e-10
2022-10-25T12:00:00Z,712.68945,21.91696,1e-10,1e-10,1.50722,16.35867,102.8435383333,0.61981,1.0,365.0093705105,214.1754188969,21.4175418897,0.2205461421,1e-10,0.4938888889,1e-10,0.2205461421,0.7144350309,1499.97024158,1.0,56.7458576389,0.0039776911,0.002715587,0.123642943,1e-10,0.71268945,102.8435383333,2640.90862875,1e-10
2022-10-25T13:00:00Z,773.04205,22.78824,1e-10,1e-10,2.18438,16.36435,103.2930483333,0.674265,1.0,391.4832169338,232.3124116453,23.2312411645,0.2218720029,1e-10,0.4938888889,1e-10,0.2218720029,0.7157608917,1499.97024158,1.0,56.7458576389,0.0039955361,0.0032187152,0.1326106697,1e-10,0.77304205,103.2930483333,2640.90862875,1e-10
2022-10-25T14:00:00Z,728.1057,23.05524,1e-10,1e-10,2.89249,16.4661,103.7536833333,0.6909525,1.0,370.4499645611,218.8082667686,21.8808266769,0.1973744694,1e-10,0.4938888889,1e-10,0.1973744694,0.6912633582,1499.97024158,1.0,56.7458576389,0.0040139055,0.0031209264,0.1254858849,1e-10,0.7281057,103.7536833333,2640.90862875,1e-10
2022-10-25T15:00:00Z,616.2232,23.16977,1e-10,1e-10,3.14737,16.3635,104.2190904167,0.698110625,1.0,317.8629235648,185.1856541359,18.5185654136,0.1724551487,1e-10,0.4938888889,1e-10,0.1724551487,0.6663440375,1499.97024158,1.0,56.7458576389,0.0040325505,0.0026811176,0.1076725983,1e-10,0.6162232,104.2190904167,2640.90862875,1e-10
2022-10-25T16:00:00Z,449.14264,22.90845,1e-10,1e-10,2.91113,16.28183,104.6736091667,0.681778125,1.0,236.8037073156,134.9750765449,13.4975076545,0.1394565965,1e-10,0.4938888889,1e-10,0.1394565965,0.6333454853,1499.97024158,1.0,56.7458576389,0.0040508426,0.0019171075,0.080214673,1e-10,0.44914264,104.6736091667,2640.90862875,1e-10
2022-10-25T17:00:00Z,247.1502,22.45795,1e-10,1e-10,2.16778,16.35867,105.1093570833,0.653621875,1.0,133.7848683998,74.2728794645,7.4272879464,0.0958478227,1e-10,0.4938888889,1e-10,0.0958478227,0.5897367115,1499.97024158,1.0,56.7458576389,0.0040684568,0.0010157598,0.0453181649,1e-10,0.2471502,105.1093570833,2640.90862875,1e-10
2022-10-25T18:00:00Z,55.95705,21.51453,1e-10,1e-10,1.6365,16.76645,105.5057958333,0.594658125,1.0,31.0958077808,16.8160544877,1.6816054488,0.0401607861,1e-10,0.4938888889,1e-10,0.0401607861,0.5340496749,1499.97024158,1.0,56.7458576389,0.0040845483,0.0002100584,0.0105333657,1e-10,0.05595705,105.5057958333,2640.90862875,1e-10
2022-10-25T19:00:00Z,1e-10,20.60465,1e-10,1e-10,1.57678,16.60492,105.8643229167,0.537790625,1.0,1e-10,1e-10,1e-10,0.0211971021,1e-10,0.4938888889,1e-10,0.0211971021,0.5150859909,1499.97024158,1.0,56.7458576389,0.0040991555,1e-10,1e-10,1e-10,1e-10,105.8643229167,2640.90862875,1e-10
2022-10-25T20:00:00Z,1e-10,19.75046,1e-10,1e-10,1.60092,16.32071,106.18725875,0.48440375,1.0,1e-10,1e-10,1e-10,0.0182994885,1e-10,0.4938888889,1e-10,0.0182994885,0.5121883773,1499.97024158,1.0,56.7458576389,0.0041123571,1e-10,1e-10,1e-10,1e-10,106.18725875,2640.90862875,1e-10
2022-10-25T21:00:00Z,1e-10,19.54733,1e-10,1e-10,1.41414,16.13428,106.5017308333,0.471708125,1.0,1e-10,1e-10,1e-10,0.016874823,1e-10,0.4938888889,1e-10,0.016874823,0.5107637118,1499.97024158,1.0,56.7458576389,0.0041252535,1e-10,1e-10,1e-10,1e-10,106.5017308333,2640.90862875,1e-10
2022-10-25T22:00:00Z,1e-10,18.52798,1e-10,1e-10,1.65748,15.72125,106.77373,0.40799875,1.0,1e-10,1e-10,1e-10,0.0151275572,1e-10,0.4938888889,1e-10,0.0151275572,0.509016446,1499.97024158,1.0,56.7458576389,0.0041364405,1e-10,1e-10,1e-10,1e-10,106.77373,2640.90862875,1e-10
2022-10-25T23:00:00Z,1e-10,18.45776,1e-10,1e-10,1.71587,15.62216,107.0428033333,0.40361,1.0,1e-10,1e-10,1e-10,0.0155358343,1e-10,0.4938888889,1e-10,0.0155358343,0.5094247231,1499.97024158,1.0,56.7458576389,0.0041475369,1e-10,1e-10,1e-10,1e-10,107.0428033333,2640.90862875,1e-10
2022-10-26T00:00:00Z,1e-10,18.57736,1e-10,1e-10,1.57507,15.4606,107.31686,0.411085,1.0,1e-10,1e-10,1e-10,0.0162122644,1e-10,0.4938888889,1e-10,0.0162122644,0.5101011532,1499.97024158,1.0,56.7458576389,0.0041588692,1e-10,1e-10,1e-10,1e-10,107.31686,2640.90862875,1e-10
2022-10-26T01:00:00Z,1e-10,18.75894,1e-10,1e-10,1.24598,15.19385,107.5984825,0.42243375,1.0,1e-10,1e-10,1e-10,0.0160149208,1e-10,0.4938888889,1e-10,0.0160149208,0.5099038096,1499.97024158,1.0,56.7458576389,0.0041705466,1e-10,1e-10,1e-10,1e-10,107.5984825,2640.90862875,1e-10
2022-10-26T02:00:00Z,1e-10,17.76111,1e-10,1e-10,0.77888,14.6062,107.83852875,0.360069375,1.0,1e-10,1e-10,1e-10,0.0103189791,1e-10,0.4938888889,1e-10,0.0103189791,0.5042078679,1499.97024158,1.0,56.7458576389,0.0041805257,1e-10,1e-10,1e-10,1e-10,107.83852875,2640.90862875,1e-10
2022-10-26T03:00:00Z,1e-10,16.72659,1e-10,1e-10,0.62488,14.17834,108.03547,0.295411875,1.0,1e-10,1e-10,1e-10,0.0071286633,1e-10,0.4938888889,1e-10,0.0071286633,0.501017552,1499.97024158,1.0,56.7458576389,0.0041887307,1e-10,1e-10,1e-10,1e-10,108.03547,2640.90862875,1e-10
2022-10-26T04:00:00Z,1e-10,16.5994,1e-10,1e-10,0.69688,13.98755,108.2271116667,0.2874625,1.0,1e-10,1e-10,1e-10,0.0078875561,1e-10,0.4938888889,1e-10,0.0078875561,0.5017764449,1499.97024158,1.0,56.7458576389,0.0041967302,1e-10,1e-10,1e-10,1e-10,108.2271116667,2640.90862875,1e-10
2022-10-26T05:00:00Z,1e-10,16.1337,1e-10,0.00714,0.98855,13.62518,108.3993491667,0.25835625,1.0,1e-10,1e-10,1e-10,0.0095706222,0.00714,0.4940190514,1e-10,0.0095706222,0.4964496736,1499.97024158,1.0,56.7458576389,0.0042039328,1e-10,1e-10,1e-10,1e-10,108.3993491667,2640.90862875,1e-10
2022-10-26T06:00:00Z,1e-10,15.89389,1e-10,0.0081,1.15745,13.22177,108.5615945833,0.243368125,1.0,1e-10,1e-10,1e-10,0.0111396394,0.0081,0.4940365532,1e-10,0.0111396394,0.4970761927,1499.97024158,1.0,56.7458576389,0.0042107287,1e-10,1e-10,1e-10,1e-10,108.5615945833,2640.90862875,1e-10
2022-10-26T07:00:00Z,0.94868,15.88632,1e-10,0.01144,1.21953,13.05456,108.7235245833,0.242895,1.0,0.5416961806,0.2850946319,0.0285094632,0.0123646946,0.01144,0.4940974467,1e-10,0.0123646946,0.4950221413,1499.97024158,1.0,56.7458576389,0.0042175224,1e-10,0.0001834937,1e-10,0.00094868,108.7235245833,2640.90862875,1e-10
2022-10-26T08:00:00Z,91.05865,17.75668,1e-10,0.01144,0.88555,14.0535,108.96338625,0.3597925,1.0,51.1063522971,27.3646880951,2.7364688095,0.0404096269,0.01144,0.4940974467,1e-10,0.0404096269,0.5230670736,1499.97024158,1.0,56.7458576389,0.0042276057,0.000214063,0.0173117194,1e-10,0.09105865,108.96338625,2640.90862875,1e-10
2022-10-26T09:00:00Z,270.0137,19.41003,1e-10,0.00096,0.40205,15.87015,109.2721375,0.463126875,1.0,147.4724205113,81.1437538544,8.1143753854,0.1065235539,0.00096,0.493906389,1e-10,0.1065235539,0.5994699429,1499.97024158,1.0,56.7458576389,0.0042406203,0.0008195754,0.0499546739,1e-10,0.2700137,109.2721375,2640.90862875,1e-10
2022-10-26T10:00:00Z,464.24268,20.60907,1e-10,0.00046,1.25895,17.25064,109.63084875,0.538066875,1.0,246.5307198882,139.5128978812,13.9512897881,0.1463005798,0.00046,0.4938972743,1e-10,0.1463005798,0.6397378541,1499.97024158,1.0,56.7458576389,0.0042557909,0.0016429917,0.0835095924,1e-10,0.46424268,109.63084875,2640.90862875,1e-10
2022-10-26T11:00:00Z,656.79565,22.07642,1e-10,1e-10,1.55921,17.07861,110.0506995833,0.62977625,1.0,338.5525934758,197.3783721205,19.737837212,0.2018626017,1e-10,0.4938888889,1e-10,0.2018626017,0.6957514905,1499.97024158,1.0,56.7458576389,0.0042736159,0.0027320321,0.1146809983,1e-10,0.65679565,110.0506995833,2640.90862875,1e-10
2022-10-26T12:00:00Z,746.4471,23.10397,1e-10,1e-10,2.08398,16.69879,110.513365,0.693998125,1.0,378.8156650779,224.3201724494,22.4320172449,0.219976172,1e-10,0.4938888889,1e-10,0.219976172,0.7138650608,1499.97024158,1.0,56.7458576389,0.0042933447,0.0034373745,0.1283196747,1e-10,0.7464471,110.513365,2640.90862875,1e-10
2022-10-26T13:00:00Z,747.71204,23.68103,1e-10,1e-10,2.677,16.26569,111.0000745833,0.730064375,1.0,378.4980901646,224.7003086425,22.4700308643,0.2141931873,1e-10,0.4938888889,1e-10,0.2141931873,0.7080820761,1499.97024158,1.0,56.7458576389,0.0043141966,0.0036397305,0.1282120996,1e-10,0.74771204,111.0000745833,2640.90862875,1e-10
2022-10-26T14:00:00Z,727.33093,23.92401,1e-10,1e-10,3.00405,16.45734,111.4969083333,0.745250625,1.0,368.7773157881,218.5754350783,21.8575435078,0.205144605,1e-10,0.4938888889,1e-10,0.205144605,0.6990334938,1499.97024158,1.0,56.7458576389,0.0043355863,0.0036320849,0.1249192933,1e-10,0.72733093,111.4969083333,2640.90862875,1e-10
2022-10-26T15:00:00Z,615.5275,23.82022,1e-10,1e-10,3.19047,16.44907,111.9894175,0.73876375,1.0,316.6986459862,184.9765843385,18.4976584338,0.1784356846,1e-10,0.4938888889,1e-10,0.1784356846,0.6723245734,1499.97024158,1.0,56.7458576389,0.0043568939,0.0030619901,0.107278212,1e-10,0.6155275,111.9894175,2640.90862875,1e-10
2022-10-26T16:00:00Z,448.00424,23.2533,1e-10,1e-10,2.94956,16.70969,112.458305,0.70333125,1.0,235.9151322841,134.6329677949,13.4632967795,0.1396965771,1e-10,0.4938888889,1e-10,0.1396965771,0.6335854659,1499.97024158,1.0,56.7458576389,0.0043772765,0.002131669,0.0799136779,1e-10,0.44800424,112.458305,2640.90862875,1e-10
2022-10-26T17:00:00Z,245.98016,22.55603,1e-10,1e-10,2.72558,16.95898,112.8981395833,0.659751875,1.0,133.1200210666,73.9212623511,7.3921262351,0.0912793999,1e-10,0.4938888889,1e-10,0.0912793999,0.5851682887,1499.97024158,1.0,56.7458576389,0.0043964824,0.0011027062,0.0450929552,1e-10,0.24598016,112.8981395833,2640.90862875,1e-10
2022-10-26T18:00:00Z,54.47076,20.96658,1e-10,1e-10,2.52248,17.96622,113.2717470833,0.56041125,1.0,30.3372489238,16.3693988183,1.6369398818,0.0324862106,1e-10,0.4938888889,1e-10,0.0324862106,0.5263750994,1499.97024158,1.0,56.7458576389,0.0044128622,0.0002081922,0.0102764122,1e-10,0.05447076,113.2717470833,2640.90862875,1e-10
2022-10-26T19:00:00Z,1e-10,19.90738,1e-10,1e-10,2.03352,17.79898,113.60122125,0.49421125,1.0,1e-10,1e-10,1e-10,0.0133169918,1e-10,0.4938888889,1e-10,0.0133169918,0.5072058806,1499.97024158,1.0,56.7458576389,0.0044273576,1e-10,1e-10,1e-10,1e-10,113.60122125,2640.90862875,1e-10
2022-10-26T20:00:00Z,1e-10,19.31195,1e-10,1e-10,1.35837,17.59946,113.9058858333,0.456996875,1.0,1e-10,1e-10,1e-10,0.0086134027,1e-10,0.4938888889,1e-10,0.0086134027,0.5025022915,1499.97024158,1.0,56.7458576389,0.0044408036,1e-10,1e-10,1e-10,1e-10,113.9058858333,2640.90862875,1e-10
2022-10-26T21:00:00Z,1e-10,18.83929,1e-10,1e-10,1.45392,17.42395,114.19085625,0.427455625,1.0,1e-10,1e-10,1e-10,0.007405065,1e-10,0.4938888889,1e-10,0.007405065,0.5012939538,1499.97024158,1.0,56.7458576389,0.0044534172,1e-10,1e-10,1e-10,1e-10,114.19085625,2640.90862875,1e-10
2022-10-26T22:00:00Z,1e-10,18.64948,1e-10,1e-10,2.22617,17.74094,114.4679179167,0.4155925,1.0,1e-10,1e-10,1e-10,0.0060113731,1e-10,0.4938888889,1e-10,0.0060113731,0.4999002619,1499.97024158,1.0,56.7458576389,0.004465715,1e-10,1e-10,1e-10,1e-10,114.4679179167,2640.90862875,1e-10
2022-10-26T23:00:00Z,1e-10,18.36603,1e-10,0.00046,1.74433,17.30432,114.7331691667,0.397876875,1.0,1e-10,1e-10,1e-10,0.0061459227,0.00046,0.4938972743,1e-10,0.0061459227,0.499583197,1499.97024158,1.0,56.7458576389,0.0044775201,1e-10,1e-10,1e-10,1e-10,114.7331691667,2640.90862875,1e-10
2022-10-27T00:00:00Z,1e-10,19.07214,1e-10,0.00142,1.3031,17.2179,115.0278416667,0.44200875,1.0,1e-10,1e-10,1e-10,0.0090190076,0.00142,0.4939147746,1e-10,0.0090190076,0.5015137822,1499.97024158,1.0,56.7458576389,0.0044906712,1e-10,1e-10,1e-10,1e-10,115.0278416667,2640.90862875,1e-10
2022-10-27T01:00:00Z,1e-10,19.13544,1e-10,0.00096,1.08587,17.19519,115.3251516667,0.445965,1.0,1e-10,1e-10,1e-10,0.0083966844,0.00096,0.493906389,1e-10,0.0083966844,0.5013430734,1499.97024158,1.0,56.7458576389,0.0045039789,1e-10,1e-10,1e-10,1e-10,115.3251516667,2640.90862875,1e-10
2022-10-27T02:00:00Z,1e-10,19.00256,1e-10,0.00288,0.93483,16.94241,115.616925,0.43766,1.0,1e-10,1e-10,1e-10,0.0080209801,0.00288,0.4939413899,1e-10,0.0080209801,0.49908237,1499.97024158,1.0,56.7458576389,0.0045170769,1e-10,1e-10,1e-10,1e-10,115.616925,2640.90862875,1e-10
2022-10-27T03:00:00Z,1e-10,18.28946,1e-10,0.00764,0.40744,16.01727,115.8789858333,0.39309125,1.0,1e-10,1e-10,1e-10,0.0046359962,0.00764,0.4940281669,1e-10,0.0046359962,0.4910241632,1499.97024158,1.0,56.7458576389,0.0045288734,1e-10,1e-10,1e-10,1e-10,115.8789858333,2640.90862875,1e-10
2022-10-27T04:00:00Z,1e-10,17.88577,1e-10,0.00668,0.60646,15.69333,116.12422625,0.367860625,1.0,1e-10,1e-10,1e-10,0.0061322246,0.00668,0.4940106652,1e-10,0.0061322246,0.4934628898,1499.97024158,1.0,56.7458576389,0.0045399405,1e-10,1e-10,1e-10,1e-10,116.12422625,2640.90862875,1e-10
2022-10-27T05:00:00Z,1e-10,17.65039,1e-10,0.00764,0.39805,16.03036,116.3596591667,0.353149375,1.0,1e-10,1e-10,1e-10,0.003286835,0.00764,0.4940281669,1e-10,0.003286835,0.4896750019,1499.97024158,1.0,56.7458576389,0.0045505904,1e-10,1e-10,1e-10,1e-10,116.3596591667,2640.90862875,1e-10
2022-10-27T06:00:00Z,1e-10,17.42956,1e-10,0.00526,0.33515,15.68329,116.5858908333,0.3393475,1.0,1e-10,1e-10,1e-10,0.0030528166,0.00526,0.4939847777,1e-10,0.0030528166,0.4917775943,1499.97024158,1.0,56.7458576389,0.0045608474,1e-10,1e-10,1e-10,1e-10,116.5858908333,2640.90862875,1e-10
2022-10-27T07:00:00Z,0.61663,17.2486,1e-10,0.01382,0.44981,15.37112,116.8045825,0.3280375,1.0,0.350360685,0.1853079045,0.0185307905,0.0043855475,0.01382,0.4941408396,1e-10,0.0043855475,0.4847063871,1499.97024158,1.0,56.7458576389,0.0045707845,1e-10,0.0001186809,1e-10,0.00061663,116.8045825,2640.90862875,1e-10
2022-10-27T08:00:00Z,70.32972,17.33908,1e-10,0.00192,0.61682,15.4104,117.0270441667,0.3336925,1.0,39.6282555528,21.1352886477,2.1135288648,0.0287165942,0.00192,0.4939238893,1e-10,0.0287165942,0.5207204836,1499.97024158,1.0,56.7458576389,0.0045809149,0.0001661542,0.0134236393,1e-10,0.07032972,117.0270441667,2640.90862875,1e-10
2022-10-27T09:00:00Z,229.53615,18.8526,1e-10,0.0038,1.02867,17.10611,117.3125691667,0.4282875,1.0,126.2355197765,68.9795549495,6.897955495,0.0742802528,0.0038,0.4939581615,1e-10,0.0742802528,0.5644384143,1499.97024158,1.0,56.7458576389,0.0045939499,0.0006979857,0.0427609054,1e-10,0.22953615,117.3125691667,2640.90862875,1e-10
2022-10-27T10:00:00Z,393.89713,20.00418,1e-10,0.00192,1.30907,17.84354,117.6460766667,0.50026125,1.0,211.472576441,118.3728520466,11.8372852047,0.1184887574,0.00192,0.4939238893,1e-10,0.1184887574,0.6104926468,1499.97024158,1.0,56.7458576389,0.0046092222,0.0014037219,0.0716340287,1e-10,0.39389713,117.6460766667,2640.90862875,1e-10
2022-10-27T11:00:00Z,531.75793,21.44556,1e-10,0.00192,1.9125,17.47024,118.0396416667,0.5903475,1.0,279.123135925,159.8023899603,15.980238996,0.152490761,0.00192,0.4939238893,1e-10,0.152490761,0.6444946504,1499.97024158,1.0,56.7458576389,0.0046273097,0.0022450397,0.0945499178,1e-10,0.53175793,118.0396416667,2640.90862875,1e-10
2022-10-27T12:00:00Z,730.52484,22.52438,1e-10,1e-10,2.34599,17.43314,118.4781575,0.65777375,1.0,372.3729714023,219.535259883,21.9535259883,0.1988766726,1e-10,0.4938888889,1e-10,0.1988766726,0.6927655614,1499.97024158,1.0,56.7458576389,0.0046475463,0.003451509,0.1261372825,1e-10,0.73052484,118.4781575,2640.90862875,1e-10
2022-10-27T13:00:00Z,733.68713,23.15396,1e-10,1e-10,2.79053,17.42963,118.9429058333,0.6971225,1.0,372.872637264,220.4855823347,22.0485582335,0.1959111964,1e-10,0.4938888889,1e-10,0.1959111964,0.6898000852,1499.97024158,1.0,56.7458576389,0.0046690895,0.0036908463,0.1263065388,1e-10,0.73368713,118.9429058333,2640.90862875,1e-10
2022-10-27T14:00:00Z,675.0737,23.31088,1e-10,1e-10,3.69917,17.60339,119.4141925,0.70693,1.0,345.437285059,202.8712400384,20.2871240038,0.1692083002,1e-10,0.4938888889,1e-10,0.1692083002,0.663097189,1499.97024158,1.0,56.7458576389,0.0046910374,0.0034599534,0.1170131125,1e-10,0.6750737,119.4141925,2640.90862875,1e-10
2022-10-27T15:00:00Z,506.01678,23.19888,1e-10,1e-10,3.78607,17.87015,119.8808125,0.69993,1.0,264.612100644,152.0667323269,15.2066732327,0.1346814828,1e-10,0.4938888889,1e-10,0.1346814828,0.6285703715,1499.97024158,1.0,56.7458576389,0.004712869,0.0025797561,0.0896344629,1e-10,0.50601678,119.8808125,2640.90862875,1e-10
2022-10-27T16:00:00Z,357.5464,23.07172,1e-10,0.00096,3.38673,18.08191,120.3421341667,0.6919825,1.0,190.5194931395,107.4488334226,10.7448833423,0.1077716461,0.00096,0.493906389,1e-10,0.1077716461,0.6007180351,1499.97024158,1.0,56.7458576389,0.0047345521,0.0018104235,0.0645364002,1e-10,0.3575464,120.3421341667,2640.90862875,1e-10
2022-10-27T17:00:00Z,220.01761,22.64145,1e-10,1e-10,3.3048,17.97363,120.7855279167,0.665090625,1.0,119.4019603011,66.1190702156,6.6119070216,0.0787283513,1e-10,0.4938888889,1e-10,0.0787283513,0.5726172401,1499.97024158,1.0,56.7458576389,0.0047554861,0.0010754914,0.0404461117,1e-10,0.22001761,120.7855279167,2640.90862875,1e-10
2022-10-27T18:00:00Z,51.13451,21.53668,1e-10,1e-10,2.78856,18.42899,121.1828895833,0.5960425,1.0,28.4295625898,15.3667983991,1.5366798399,0.0334770963,1e-10,0.4938888889,1e-10,0.0334770963,0.5273659851,1499.97024158,1.0,56.7458576389,0.004774325,0.0002248936,0.0096302042,1e-10,0.05113451,121.1828895833,2640.90862875,1e-10
2022-10-27T19:00:00Z,1e-10,20.60718,1e-10,0.0086,2.31007,18.44208,121.5415220833,0.53794875,1.0,1e-10,1e-10,1e-10,0.0148043247,0.0086,0.4940456689,1e-10,0.0148043247,0.5002499936,1499.97024158,1.0,56.7458576389,0.0047913915,1e-10,1e-10,1e-10,1e-10,121.5415220833,2640.90862875,1e-10
2022-10-27T20:00:00Z,1e-10,20.28384,1e-10,0.00142,2.22256,18.69531,121.8866820833,0.51774,1.0,1e-10,1e-10,1e-10,0.0107377208,0.00142,0.4939147746,1e-10,0.0107377208,0.5032324954,1499.97024158,1.0,56.7458576389,0.0048078742,1e-10,1e-10,1e-10,1e-10,121.8866820833,2640.90862875,1e-10
2022-10-27T21:00:00Z,1e-10,20.15732,1e-10,0.00046,2.03564,18.60843,122.2265704167,0.5098325,1.0,1e-10,1e-10,1e-10,0.0099944083,0.00046,0.4938972743,1e-10,0.0099944083,0.5034316826,1499.97024158,1.0,56.7458576389,0.0048241603,1e-10,1e-10,1e-10,1e-10,122.2265704167,2640.90862875,1e-10
2022-10-27T22:00:00Z,1e-10,19.92636,0.00283,0.0043,1.61268,18.62982,122.5568354167,0.4953975,1.0,1e-10,1e-10,1e-10,0.0073827955,0.0043,0.4939672766,1e-10,0.0073827955,0.4970500721,1499.97024158,1.0,56.7458576389,0.0048400378,1e-10,1e-10,1e-10,1e-10,122.5568354167,2640.90862875,1e-10
2022-10-27T23:00:00Z,1e-10,19.52646,0.00217,0.00952,1.256,18.1535,122.8704379167,0.47040375,1.0,1e-10,1e-10,1e-10,0.006666394,0.00952,0.4940624418,1e-10,0.006666394,0.4912088357,1499.97024158,1.0,56.7458576389,0.0048551625,1e-10,1e-10,1e-10,1e-10,122.8704379167,2640.90862875,1e-10
