source,apv-system,apv-system,apv-system,atmosphere,biomass-bus,electricity-bus,irrigation-bus,precipitation-bus,solar-energy-bus,sun,water-harvest-bus,water-source
target,biomass-bus,electricity-bus,water-harvest-bus,precipitation-bus,biomass-excess,electricity-excess,apv-system,apv-system,apv-system,solar-energy-bus,water-excess,irrigation-bus
var_name,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow
2022-09-12 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.3536,3.2e-08,3.2e-08,149.71832,3.3536,3.2e-08,3.2e-08,3.2e-08,149.71832
2022-09-12 07:00:00,4.9083301,0.9693745,3.2e-08,1.376,4.9083301,0.9693745,153.45092,1.376,5.1052352,5.1052352,3.2e-08,153.45092
2022-09-12 08:00:00,42.694785,7.8999334,3.2e-08,0.7616,42.694785,7.8999334,166.26691,0.7616,42.288912,42.288911999999996,3.2e-08,166.26691
2022-09-12 09:00:00,108.34868,17.853731,3.2e-08,3.2e-08,108.34868,17.853731,184.54687,3.2e-08,98.117578,98.1175776,3.2e-08,184.54687
2022-09-12 10:00:00,184.13962,28.00707,3.2e-08,0.6144,184.13962,28.00707,201.67551,0.6144,158.05976,158.0597568,3.2e-08,201.67551
2022-09-12 11:00:00,252.18841,35.243122,3.2e-08,0.1472,252.18841,35.243122,212.44136,0.1472,203.38955,203.389552,3.2e-08,212.44136
2022-09-12 12:00:00,333.46161,43.370181,3.2e-08,3.2e-08,333.46161,43.370181,222.13654,3.2e-08,256.65293,256.652928,3.2e-08,222.13654
2022-09-12 13:00:00,394.02197,49.09555,3.2e-08,3.2e-08,394.02197,49.09555,227.60439,3.2e-08,295.88077,295.880768,3.2e-08,227.60439
2022-09-12 14:00:00,375.3124,47.138474,3.2e-08,3.2e-08,375.3124,47.138474,222.07794,3.2e-08,282.44221,282.442208,3.2e-08,222.07794
2022-09-12 15:00:00,336.91045,42.703492,3.2e-08,3.2e-08,336.91045,42.703492,218.15826,3.2e-08,252.98467,252.98467200000002,3.2e-08,218.15826
2022-09-12 16:00:00,264.17876,34.935786,3.2e-08,3.2e-08,264.17876,34.935786,206.7185,3.2e-08,202.34221,202.342208,3.2e-08,206.7185
2022-09-12 17:00:00,171.24932,24.112301,3.2e-08,3.2e-08,171.24932,24.112301,192.3975,3.2e-08,135.6858,135.6858016,3.2e-08,192.3975
2022-09-12 18:00:00,76.960204,11.982416,3.2e-08,4.8896,76.960204,11.982416,170.60159,4.8896,65.320643,65.3206432,3.2e-08,170.60159
2022-09-12 19:00:00,11.866435,2.0061001,3.2e-08,9.456,11.866435,2.0061001,153.06175,9.456,10.675955,10.6759552,3.2e-08,153.06175
2022-09-12 20:00:00,3.2e-08,3.2e-08,3.2e-08,1.0688,3.2e-08,3.2e-08,157.27877,1.0688,3.2e-08,3.2e-08,3.2e-08,157.27877
2022-09-12 21:00:00,3.2e-08,3.2e-08,3.2e-08,2.592,3.2e-08,3.2e-08,154.31096,2.592,3.2e-08,3.2e-08,3.2e-08,154.31096
2022-09-12 22:00:00,3.2e-08,3.2e-08,3.2e-08,0.1472,3.2e-08,3.2e-08,156.8182,0.1472,3.2e-08,3.2e-08,3.2e-08,156.8182
2022-09-12 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.5446,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.5446
2022-09-13 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.90452,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.90452
2022-09-13 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.48386,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.48386
2022-09-13 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.16542,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.16542
2022-09-13 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.06865,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.06865
2022-09-13 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.5334,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.5334
2022-09-13 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.51496,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.51496
2022-09-13 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.5782,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.5782
2022-09-13 07:00:00,5.3729,1.1493302,3.2e-08,1.6832,5.3729,1.1493302,153.32379,1.6832,6.0311552,6.031155200000001,3.2e-08,153.32379
2022-09-13 08:00:00,55.916124,10.442643,3.2e-08,3.2e-08,55.916124,10.442643,173.46703,3.2e-08,56.142352,56.142352,3.2e-08,173.46703
2022-09-13 09:00:00,135.45587,22.50281,3.2e-08,3.2e-08,135.45587,22.50281,195.73922,3.2e-08,124.78723,124.7872256,3.2e-08,195.73922
2022-09-13 10:00:00,222.08649,33.269486,3.2e-08,3.2e-08,222.08649,33.269486,213.17384,3.2e-08,190.15843,190.158432,3.2e-08,213.17384
2022-09-13 11:00:00,309.52329,42.087043,3.2e-08,3.2e-08,309.52329,42.087043,221.91337,3.2e-08,247.37346,247.373456,3.2e-08,221.91337
2022-09-13 12:00:00,373.99274,46.859166,3.2e-08,3.2e-08,373.99274,46.859166,227.67291,3.2e-08,280.7472,280.7472,3.2e-08,227.67291
2022-09-13 13:00:00,392.91221,48.912659,3.2e-08,3.2e-08,392.91221,48.912659,227.7901,3.2e-08,294.9447,294.944704,3.2e-08,227.7901
2022-09-13 14:00:00,379.29633,47.405382,3.2e-08,3.2e-08,379.29633,47.405382,224.812,3.2e-08,284.71907,284.719072,3.2e-08,224.812
2022-09-13 15:00:00,334.13422,42.393596,3.2e-08,3.2e-08,334.13422,42.393596,217.83417,3.2e-08,250.81406,250.81406399999997,3.2e-08,217.83417
2022-09-13 16:00:00,262.26527,34.763956,3.2e-08,3.2e-08,262.26527,34.763956,207.79879,3.2e-08,201.224,201.224,3.2e-08,207.79879
2022-09-13 17:00:00,171.82263,24.244728,3.2e-08,3.2e-08,171.82263,24.244728,194.31871,3.2e-08,136.44476,136.4447552,3.2e-08,194.31871
2022-09-13 18:00:00,79.192684,12.057829,3.2e-08,3.2e-08,79.192684,12.057829,179.49943,3.2e-08,65.836723,65.8367232,3.2e-08,179.49943
2022-09-13 19:00:00,11.130273,1.8689479,3.2e-08,3.2e-08,11.130273,1.8689479,164.1335,3.2e-08,9.9473536,9.9473536,3.2e-08,164.1335
2022-09-13 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.03445,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.03445
2022-09-13 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.48533,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.48533
2022-09-13 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.74716,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.74716
2022-09-13 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.96171,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.96171
2022-09-14 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.79018,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.79018
2022-09-14 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.6765,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.6765
2022-09-14 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.62794,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.62794
2022-09-14 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.07928,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.07928
2022-09-14 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.48796,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.48796
2022-09-14 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.58917,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.58917
2022-09-14 06:00:00,3.2e-08,3.2e-08,3.2e-08,0.1472,3.2e-08,3.2e-08,153.55872,0.1472,3.2e-08,3.2e-08,3.2e-08,153.55872
2022-09-14 07:00:00,3.6460794,0.72093747,3.2e-08,2.2848,3.6460794,0.72093747,152.77346,2.2848,3.7947648,3.7947648000000003,3.2e-08,152.77346
2022-09-14 08:00:00,34.571046,6.5954673,3.2e-08,0.6144,34.571046,6.5954673,164.08633,0.6144,35.159811,35.1598112,3.2e-08,164.08633
2022-09-14 09:00:00,96.576442,16.927214,3.2e-08,2.1376,96.576442,16.927214,179.69807,2.1376,92.501312,92.501312,3.2e-08,179.69807
2022-09-14 10:00:00,176.25254,27.901925,3.2e-08,0.9216,176.25254,27.901925,196.97533,0.9216,156.99723,156.9972256,3.2e-08,196.97533
2022-09-14 11:00:00,254.20217,36.723935,3.2e-08,3.2e-08,254.20217,36.723935,211.62901,3.2e-08,212.12258,212.1225792,3.2e-08,211.62901
2022-09-14 12:00:00,342.81813,44.006261,3.2e-08,3.2e-08,342.81813,44.006261,224.1654,3.2e-08,261.10038,261.100384,3.2e-08,224.1654
2022-09-14 13:00:00,362.88592,46.410763,3.2e-08,3.2e-08,362.88592,46.410763,221.26247,3.2e-08,277.11939,277.119392,3.2e-08,221.26247
2022-09-14 14:00:00,336.81091,44.737801,3.2e-08,3.2e-08,336.81091,44.737801,213.66952,3.2e-08,265.1684,265.16839999999996,3.2e-08,213.66952
2022-09-14 15:00:00,309.50562,41.787699,3.2e-08,3.2e-08,309.50562,41.787699,209.22056,3.2e-08,245.56715,245.5671488,3.2e-08,209.22056
2022-09-14 16:00:00,238.93721,34.313155,3.2e-08,3.2e-08,238.93721,34.313155,200.34217,3.2e-08,197.18639,197.1863872,3.2e-08,200.34217
2022-09-14 17:00:00,150.00486,22.378198,3.2e-08,3.2e-08,150.00486,22.378198,188.04204,3.2e-08,124.94406,124.94406400000001,3.2e-08,188.04204
2022-09-14 18:00:00,63.092442,10.211919,3.2e-08,3.2e-08,63.092442,10.211919,172.88311,3.2e-08,55.337866,55.3378656,3.2e-08,172.88311
2022-09-14 19:00:00,9.9409739,1.7586727,3.2e-08,3.2e-08,9.9409739,1.7586727,160.016,3.2e-08,9.3300672,9.3300672,3.2e-08,160.016
2022-09-14 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.36008,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.36008
2022-09-14 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.26727,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.26727
2022-09-14 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.40037,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.40037
2022-09-14 23:00:00,3.2e-08,3.2e-08,3.2e-08,0.3072,3.2e-08,3.2e-08,155.40408,0.3072,3.2e-08,3.2e-08,3.2e-08,155.40408
2022-09-15 00:00:00,3.2e-08,3.2e-08,3.2e-08,0.7616,3.2e-08,3.2e-08,153.3072,0.7616,3.2e-08,3.2e-08,3.2e-08,153.3072
2022-09-15 01:00:00,3.2e-08,3.2e-08,3.2e-08,2.1376,3.2e-08,3.2e-08,150.11262,2.1376,3.2e-08,3.2e-08,3.2e-08,150.11262
2022-09-15 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.0464,3.2e-08,3.2e-08,148.99688,3.0464,3.2e-08,3.2e-08,3.2e-08,148.99688
2022-09-15 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.3536,3.2e-08,3.2e-08,149.30782,3.3536,3.2e-08,3.2e-08,3.2e-08,149.30782
2022-09-15 04:00:00,3.2e-08,3.2e-08,3.2e-08,23.6576,3.2e-08,3.2e-08,129.78005,23.6576,3.2e-08,3.2e-08,3.2e-08,129.78005
2022-09-15 05:00:00,3.2e-08,3.2e-08,3.2e-08,31.8976,3.2e-08,3.2e-08,121.56618,31.8976,3.2e-08,3.2e-08,3.2e-08,121.56618
2022-09-15 06:00:00,3.2e-08,3.2e-08,3.2e-08,4.112,3.2e-08,3.2e-08,148.2431,4.112,3.2e-08,3.2e-08,3.2e-08,148.2431
2022-09-15 07:00:00,3.2006119,0.67003085,3.2e-08,37.696,3.2006119,0.67003085,115.60112,37.696,3.5164896,3.5164896,3.2e-08,115.60112
2022-09-15 08:00:00,44.419183,8.5115048,3.2e-08,2.1376,44.419183,8.5115048,164.01057,2.1376,45.527123,45.527123200000005,3.2e-08,164.01057
2022-09-15 09:00:00,114.1164,20.032579,3.2e-08,2.8992,114.1164,20.032579,178.15776,2.8992,110.14952,110.14952,3.2e-08,178.15776
2022-09-15 10:00:00,166.48041,25.612558,3.2e-08,1.8304,166.48041,25.612558,189.93174,1.8304,143.68011,143.6801088,3.2e-08,189.93174
2022-09-15 11:00:00,196.39083,28.522856,3.2e-08,0.6144,196.39083,28.522856,196.12282,0.6144,161.66733,161.667328,3.2e-08,196.12282
2022-09-15 12:00:00,302.30932,40.038955,3.2e-08,0.3072,302.30932,40.038955,213.32797,0.3072,234.65843,234.65843199999998,3.2e-08,213.32797
2022-09-15 13:00:00,374.32413,47.050213,3.2e-08,3.2e-08,374.32413,47.050213,222.33333,3.2e-08,281.80973,281.809728,3.2e-08,222.33333
2022-09-15 14:00:00,375.75826,46.994221,3.2e-08,3.2e-08,375.75826,46.994221,221.66974,3.2e-08,281.91094,281.91094400000003,3.2e-08,221.66974
2022-09-15 15:00:00,331.6695,42.089445,3.2e-08,3.2e-08,331.6695,42.089445,214.31048,3.2e-08,248.83066,248.83065599999998,3.2e-08,214.31048
2022-09-15 16:00:00,256.14153,34.247458,3.2e-08,3.2e-08,256.14153,34.247458,203.18228,3.2e-08,197.85424,197.85424,3.2e-08,203.18228
2022-09-15 17:00:00,155.17149,22.684252,3.2e-08,3.2e-08,155.17149,22.684252,188.05543,3.2e-08,126.91229,126.91228799999999,3.2e-08,188.05543
2022-09-15 18:00:00,73.167178,11.674344,3.2e-08,3.2e-08,73.167178,11.674344,174.32551,3.2e-08,63.499146,63.499145600000006,3.2e-08,174.32551
2022-09-15 19:00:00,9.5858469,1.6526151,3.2e-08,3.2e-08,9.5858469,1.6526151,160.79235,3.2e-08,8.7785664,8.778566399999999,3.2e-08,160.79235
2022-09-15 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.14208,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.14208
2022-09-15 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.97652,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.97652
2022-09-15 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.11807,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.11807
2022-09-15 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.34821,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.34821
2022-09-16 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.90411,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.90411
2022-09-16 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.7432,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.7432
2022-09-16 02:00:00,3.2e-08,3.2e-08,3.2e-08,0.3072,3.2e-08,3.2e-08,153.26102,0.3072,3.2e-08,3.2e-08,3.2e-08,153.26102
2022-09-16 03:00:00,3.2e-08,3.2e-08,3.2e-08,1.0688,3.2e-08,3.2e-08,152.04415,1.0688,3.2e-08,3.2e-08,3.2e-08,152.04415
2022-09-16 04:00:00,3.2e-08,3.2e-08,3.2e-08,2.592,3.2e-08,3.2e-08,150.14006,2.592,3.2e-08,3.2e-08,3.2e-08,150.14006
2022-09-16 05:00:00,3.2e-08,3.2e-08,3.2e-08,24.416,3.2e-08,3.2e-08,128.49642,24.416,3.2e-08,3.2e-08,3.2e-08,128.49642
2022-09-16 06:00:00,3.2e-08,3.2e-08,3.2e-08,14.3456,3.2e-08,3.2e-08,138.53591,14.3456,3.2e-08,3.2e-08,3.2e-08,138.53591
2022-09-16 07:00:00,3.7688856,0.79853338,3.2e-08,24.416,3.7688856,0.79853338,129.86558,24.416,4.1894208,4.1894208,3.2e-08,129.86558
2022-09-16 08:00:00,40.106683,7.6451136,3.2e-08,9.1488,40.106683,7.6451136,156.48565,9.1488,40.836778,40.8367776,3.2e-08,156.48565
2022-09-16 09:00:00,93.596551,16.692246,3.2e-08,13.1168,93.596551,16.692246,165.76039,13.1168,91.079542,91.0795424,3.2e-08,165.76039
2022-09-16 10:00:00,142.60015,23.895213,3.2e-08,3.0464,142.60015,23.895213,185.91546,3.0464,132.81695,132.8169536,3.2e-08,185.91546
2022-09-16 11:00:00,209.95677,32.058278,3.2e-08,2.4448,209.95677,32.058278,204.28514,2.4448,182.48289,182.4828896,3.2e-08,204.28514
2022-09-16 12:00:00,298.98067,40.763465,3.2e-08,0.1472,298.98067,40.763465,221.26931,0.1472,238.76188,238.7618752,3.2e-08,221.26931
2022-09-16 13:00:00,366.3779,46.785618,3.2e-08,3.2e-08,366.3779,46.785618,227.24279,3.2e-08,279.64925,279.649248,3.2e-08,227.24279
2022-09-16 14:00:00,354.89189,44.698284,3.2e-08,3.2e-08,354.89189,44.698284,220.53494,3.2e-08,266.20059,266.2005856,3.2e-08,220.53494
2022-09-16 15:00:00,279.48567,36.939831,3.2e-08,3.2e-08,279.48567,36.939831,206.19397,3.2e-08,214.94083,214.940832,3.2e-08,206.19397
2022-09-16 16:00:00,195.58103,27.912784,3.2e-08,3.2e-08,195.58103,27.912784,193.89423,3.2e-08,158.19637,158.196368,3.2e-08,193.89423
2022-09-16 17:00:00,137.90664,20.623447,3.2e-08,3.2e-08,137.90664,20.623447,186.10955,3.2e-08,114.70324,114.70324160000001,3.2e-08,186.10955
2022-09-16 18:00:00,65.551392,10.507919,3.2e-08,0.3072,65.551392,10.507919,173.96388,0.3072,57.007568,57.007568,3.2e-08,173.96388
2022-09-16 19:00:00,9.1156566,1.5769643,3.2e-08,3.2e-08,9.1156566,1.5769643,162.27273,3.2e-08,8.3737888,8.3737888,3.2e-08,162.27273
2022-09-16 20:00:00,3.2e-08,3.2e-08,3.2e-08,0.1472,3.2e-08,3.2e-08,157.52059,0.1472,3.2e-08,3.2e-08,3.2e-08,157.52059
2022-09-16 21:00:00,3.2e-08,3.2e-08,3.2e-08,1.216,3.2e-08,3.2e-08,153.57185,1.216,3.2e-08,3.2e-08,3.2e-08,153.57185
2022-09-16 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.70156,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.70156
2022-09-16 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.64217,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.64217
2022-09-17 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.75294,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.75294
2022-09-17 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.17367,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.17367
2022-09-17 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.9863,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.9863
2022-09-17 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.64234,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.64234
2022-09-17 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.38141,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.38141
2022-09-17 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.29,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.29
2022-09-17 06:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.02963,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.02963
2022-09-17 07:00:00,3.9224299,0.92833174,3.2e-08,3.2e-08,3.9224299,0.92833174,153.15624,3.2e-08,4.8471904,4.8471904,3.2e-08,153.15624
2022-09-17 08:00:00,44.725576,9.3959887,3.2e-08,3.2e-08,44.725576,9.3959887,168.57663,3.2e-08,50.106144,50.106144,3.2e-08,168.57663
2022-09-17 09:00:00,111.74826,21.042165,3.2e-08,3.2e-08,111.74826,21.042165,185.14952,3.2e-08,115.47232,115.47232,3.2e-08,185.14952
2022-09-17 10:00:00,198.09296,31.581106,3.2e-08,0.3072,198.09296,31.581106,213.693,0.3072,179.04736,179.04736,3.2e-08,213.693
2022-09-17 11:00:00,252.9446,36.663584,3.2e-08,3.2e-08,252.9446,36.663584,215.85219,3.2e-08,211.6824,211.6824,3.2e-08,215.85219
2022-09-17 12:00:00,355.63005,46.008198,3.2e-08,3.2e-08,355.63005,46.008198,224.10233,3.2e-08,274.15441,274.1544128,3.2e-08,224.10233
2022-09-17 13:00:00,377.11263,47.175998,3.2e-08,3.2e-08,377.11263,47.175998,222.41686,3.2e-08,282.82168,282.82168,3.2e-08,222.41686
2022-09-17 14:00:00,366.4292,45.9633,3.2e-08,3.2e-08,366.4292,45.9633,219.33772,3.2e-08,274.8071,274.807104,3.2e-08,219.33772
2022-09-17 15:00:00,301.95674,38.891719,3.2e-08,3.2e-08,301.95674,38.891719,209.70208,3.2e-08,227.82278,227.82278399999998,3.2e-08,209.70208
2022-09-17 16:00:00,228.50089,31.085304,3.2e-08,3.2e-08,228.50089,31.085304,200.09178,3.2e-08,178.05566,178.055664,3.2e-08,200.09178
2022-09-17 17:00:00,149.34774,21.430112,3.2e-08,3.2e-08,149.34774,21.430112,190.14779,3.2e-08,119.72752,119.72752,3.2e-08,190.14779
2022-09-17 18:00:00,69.702409,10.604158,3.2e-08,3.2e-08,69.702409,10.604158,177.27801,3.2e-08,57.731098,57.7310976,3.2e-08,177.27801
2022-09-17 19:00:00,7.978424,1.3187682,3.2e-08,3.2e-08,7.978424,1.3187682,164.41191,3.2e-08,7.0177888,7.0177888,3.2e-08,164.41191
2022-09-17 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.80477,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.80477
2022-09-17 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.03902,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.03902
2022-09-17 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.49523,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.49523
2022-09-17 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.53265,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.53265
2022-09-18 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.65502,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.65502
2022-09-18 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.84467,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.84467
2022-09-18 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.42563,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.42563
2022-09-18 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.40932,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.40932
2022-09-18 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.27814,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.27814
2022-09-18 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.20521,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.20521
2022-09-18 06:00:00,3.2e-08,3.2e-08,3.2e-08,0.1472,3.2e-08,3.2e-08,152.27703,0.1472,3.2e-08,3.2e-08,3.2e-08,152.27703
2022-09-18 07:00:00,3.4202304,0.70215059,3.2e-08,3.6608,3.4202304,0.70215059,150.15336,3.6608,3.688512,3.688512,3.2e-08,150.15336
2022-09-18 08:00:00,44.121123,8.3620604,3.2e-08,0.3072,44.121123,8.3620604,167.37817,0.3072,44.737811,44.737811199999996,3.2e-08,167.37817
2022-09-18 09:00:00,122.72842,20.733169,3.2e-08,0.4544,122.72842,20.733169,188.91624,0.4544,114.41991,114.4199136,3.2e-08,188.91624
2022-09-18 10:00:00,223.48915,32.727176,3.2e-08,0.3072,223.48915,32.727176,212.29028,0.3072,187.10746,187.10745599999998,3.2e-08,212.29028
2022-09-18 11:00:00,313.66108,41.090589,3.2e-08,3.2e-08,313.66108,41.090589,227.2922,3.2e-08,241.62061,241.620608,3.2e-08,227.2922
2022-09-18 12:00:00,367.34985,45.914826,3.2e-08,3.2e-08,367.34985,45.914826,235.63362,3.2e-08,275.21696,275.21696,3.2e-08,235.63362
2022-09-18 13:00:00,377.89881,47.011839,3.2e-08,3.2e-08,377.89881,47.011839,234.04056,3.2e-08,283.12019,283.12019200000003,3.2e-08,234.04056
2022-09-18 14:00:00,369.8014,46.077945,3.2e-08,3.2e-08,369.8014,46.077945,231.33701,3.2e-08,277.05365,277.0536512,3.2e-08,231.33701
2022-09-18 15:00:00,329.53702,41.543501,3.2e-08,3.2e-08,329.53702,41.543501,226.19786,3.2e-08,246.88774,246.887744,3.2e-08,226.19786
2022-09-18 16:00:00,245.58425,31.864229,3.2e-08,3.2e-08,245.58425,31.864229,211.72978,3.2e-08,183.99069,183.99068799999998,3.2e-08,211.72978
2022-09-18 17:00:00,172.38944,23.108274,3.2e-08,3.2e-08,172.38944,23.108274,199.44143,3.2e-08,130.21627,130.2162688,3.2e-08,199.44143
2022-09-18 18:00:00,76.395525,10.970333,3.2e-08,3.2e-08,76.395525,10.970333,183.39747,3.2e-08,60.002899,60.0028992,3.2e-08,183.39747
2022-09-18 19:00:00,8.3997632,1.3234009,3.2e-08,3.2e-08,8.3997632,1.3234009,167.68993,3.2e-08,7.0633344,7.0633344,3.2e-08,167.68993
2022-09-18 20:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.10163,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.10163
2022-09-18 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.57227,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.57227
