source,ac-elec-bus,ac-elec-bus,ac-elec-bus,ac-elec-bus,ac-elec-bus,battery-storage,battery-storage,bottled-water,brine-bus,condensed-water,dc-elec-bus,dc-elec-bus,diesel,diesel-bus,diesel-generator,drinking-water-bus,drinking-water-bus,drinking-water-bus,drinking-water-storage,drinking-water-storage,electricity-grid,groundwater,groundwater-bus,inverter,photovoltaics,precipitation,rainwater-harvesting,seawater-bus,seawater-reverse-osmosis,seawater-reverse-osmosis,seawater-source,service-water-bus,service-water-bus,service-water-bus,service-water-bus,service-water-storage,service-water-storage,solar-resource,water pump,water-filtration-system,water-truck,wind-resource,wind-turbine
target,elec-demand,electricity-excess,seawater-reverse-osmosis,water pump,water-filtration-system,nan,dc-elec-bus,drinking-water-bus,brine-excess,service-water-bus,battery-storage,inverter,diesel-bus,diesel-generator,ac-elec-bus,drinking-water-demand,drinking-water-storage,excess-drinking-water,nan,drinking-water-bus,ac-elec-bus,groundwater-bus,water pump,ac-elec-bus,dc-elec-bus,precipitation-bus,service-water-bus,seawater-reverse-osmosis,brine-bus,drinking-water-bus,seawater-bus,excess-service-water,service-water-demand,service-water-storage,water-filtration-system,nan,service-water-bus,solar-bus,service-water-bus,drinking-water-bus,service-water-bus,wind-bus,dc-elec-bus
var_name,flow,flow,flow,flow,flow,storage_content,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,storage_content,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,storage_content,flow,flow,flow,flow,flow,flow,flow
2022-01-03 16:00:00,61.26857655,26.158792,0.0,4.4718243,0.025119,0.0,0.0,0.0,-0.0,0.0033,0.0,97.791822,0.0,0.0,-0.0,0.025119,0.0,0.0,0.0,0.0,0.0,10.940243,10.940243,91.924312,97.791822,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,10.518424,0.4,0.025119,1.179234,0.0,0.0,10.940243,0.025119,0.0,0.0,0.0
2022-01-03 17:00:00,57.709412,29.984188,0.0,3.6711494,0.025119,0.0,0.0,0.0,-0.0,0.0033,0.0,97.223264,0.0,0.0,-0.0,0.025119,0.0,0.0,0.0,0.0,0.0,8.9814053,8.9814053,91.389869,97.223264,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.559586333,0.4,0.025119,1.571234,0.0,0.0,8.9814053,0.025119,0.0,0.0,0.0
2022-01-03 18:00:00,57.23574403,26.149619,0.0,0.16730138,0.0126,0.073571054,0.0,0.0,-0.0,0.0033,0.079968536,88.899218,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,83.565265,88.979186,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,1.963234,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-01-03 19:00:00,68.52625698,0.97594696,0.0,0.16730138,0.0126,0.91963817,0.0,0.0,-0.0,0.0033,0.91963817,74.129899,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,69.682105,75.049537,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,2.355234,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-01-03 20:00:00,74.81383373,0.0,0.0,0.0,0.0126,0.0,0.84606712,0.0,-0.0,0.0033,0.0,55.14327,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,22.99176,0.0,-0.0,51.834674,54.297203,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,2.3457442,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-01-03 21:00:00,69.31682103,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,26.153627,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,44.745012,0.0,-0.0,24.584409,26.153627,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,2.3362544,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-01-03 22:00:00,53.4925187,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,1.1371142,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,52.436231,0.0,-0.0,1.0688874,1.1371142,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,2.3267646,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-01-03 23:00:00,17.60883818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,17.608838,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.3299986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 00:00:00,4.146103183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.1461032,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.3332326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 01:00:00,20.81361238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,20.813612,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.3364666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 02:00:00,39.13360503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,39.133605,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.3397006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 03:00:00,44.0694313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,44.069431,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.3429346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 04:00:00,51.41653057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,51.416531,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.3461686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04 05:00:00,54.93213047,0.0,0.0,1.9385064,5.1458233,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,5.145823333,0.0,0.0,0.0,0.0,62.01646,4.7425233,4.7425233,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.1458233,1.9380053,0.4,0.0,4.7425233,5.1458233,0.0,0.0,0.0
2022-01-04 06:00:00,57.99868868,0.0,0.0,1.2095816,3.362521,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.362521,0.0,0.0,0.0,0.0,62.570791,2.959221,2.959221,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.362521,1.5298421,0.4,0.0,2.959221,3.362521,0.0,0.0,0.0
2022-01-04 07:00:00,52.6536043,0.0,0.0,5.1020133,3.162533,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.162533,0.0,0.0,0.0,0.0,60.918151,12.48199,12.48199,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.722756667,0.0,3.162533,1.1216788,0.4,0.0,12.48199,3.162533,0.0,0.0,0.0
2022-01-04 08:00:00,52.70190603,0.0,0.0,5.9554658,4.2791697,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.279169667,0.0,0.0,0.0,0.0,62.936542,14.569947,14.569947,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,10.69407733,0.0,4.2791697,0.71351555,0.4,0.0,14.569947,4.2791697,0.0,0.0,0.0
2022-01-04 09:00:00,52.10190403,0.0,0.0,3.3859936,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,55.487898,8.2837763,8.2837763,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.687076333,0.0,0.0,0.30535229,0.4,0.0,8.2837763,0.0,0.0,0.0,0.0
2022-01-04 10:00:00,54.49606537,0.0,0.0,1.8911781,4.9292807,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.929280667,0.0,0.0,0.0,0.0,61.316524,4.6267354,4.6267354,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.9292807,0.0,0.29924524,0.0,4.6267354,4.9292807,0.0,0.0,0.0
2022-01-04 11:00:00,51.68273998,0.0,0.0,1.6388165,4.012637,0.0,0.0,0.0,-0.0,0.0033,0.0,4.9748746,0.0,0.0,-0.0,4.012637,0.0,0.0,0.0,0.0,52.657811,4.009337,4.009337,4.6763822,4.9748746,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.012637,0.0,0.0,0.0,4.009337,4.012637,0.0,0.0,0.0
2022-01-04 12:00:00,52.23023973,0.0,0.0,1.5297646,3.7458433,0.0,0.0,0.0,-0.0,0.0033,0.0,33.118451,0.0,0.0,-0.0,3.745843333,0.0,0.0,0.0,0.0,26.374504,3.7425433,3.7425433,31.131344,33.118451,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.7458433,0.0,0.0,0.0,3.7425433,3.7458433,0.0,0.0,0.0
2022-01-04 13:00:00,57.65607743,1.1041867,0.0,0.16215113,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,62.68342,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967,0.3967,58.922415,62.68342,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0,0.392,0.0,0.0,0.3967,0.0,0.0,0.0,0.0
2022-01-04 14:00:00,64.69784453,11.293622,0.0,3.3734195,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,84.43073,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.253014,8.253014,79.364886,84.43073,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7.856314,0.4,0.0,0.784,0.0,0.0,8.253014,0.0,0.0,0.0,0.0
2022-01-04 15:00:00,69.01531375,17.750451,0.0,4.3568816,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,96.938986,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.659038,10.659038,91.122647,96.938986,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,10.26233767,0.4,0.0,1.176,0.0,0.0,10.659038,0.0,0.0,0.0,0.0
2022-01-04 16:00:00,52.96190778,38.820406,0.0,4.3924289,0.025119,0.0,0.0,0.0,-0.0,0.0033,0.0,102.34028,0.0,0.0,-0.0,0.025119,0.0,0.0,0.0,0.0,0.0,10.746003,10.746003,96.199862,102.34028,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,10.32418433,0.4,0.025119,1.568,0.0,0.0,10.746003,0.025119,0.0,0.0,0.0
2022-01-04 17:00:00,53.69523602,37.528353,0.0,3.8822662,0.025119,0.0,0.0,0.0,-0.0,0.0033,0.0,101.20316,0.0,0.0,-0.0,0.025119,0.0,0.0,0.0,0.0,0.0,9.497899,9.497899,95.130974,101.20316,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.07608,0.4,0.025119,1.96,0.0,0.0,9.497899,0.025119,0.0,0.0,0.0
2022-01-04 18:00:00,51.70282413,35.958089,0.0,0.16730138,0.0126,0.073571054,0.0,0.0,-0.0,0.0033,0.079968536,93.447675,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,87.840814,93.527643,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,2.352,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-01-04 19:00:00,60.29035252,12.685735,0.0,0.16730138,0.0126,0.91963817,0.0,0.0,-0.0,0.0033,0.91963817,77.82552,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,73.155989,78.745159,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,2.744,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-01-04 20:00:00,69.39957208,0.0,0.0,0.0,0.0126,0.0,0.84606712,0.0,-0.0,0.0033,0.0,57.417499,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,15.439723,0.0,-0.0,53.972449,56.571432,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,2.7345102,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-01-04 21:00:00,67.79616402,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,27.43288,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,42.021857,0.0,-0.0,25.786907,27.43288,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,2.7250204,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-01-04 22:00:00,54.11808302,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,1.2792535,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,52.928185,0.0,-0.0,1.2024983,1.2792535,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,2.7155306,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-01-04 23:00:00,17.20841982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,17.20842,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7187646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 00:00:00,9.528595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,9.528595,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7219986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 01:00:00,21.8669346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,21.866935,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7252326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 02:00:00,33.4927776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,33.492778,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7284666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 03:00:00,41.18192953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,41.18193,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7317006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 04:00:00,47.45644193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,47.456442,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7349346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05 05:00:00,51.23605212,0.0,0.0,1.7000738,4.562502,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.562502,0.0,0.0,0.0,0.0,57.498628,4.159202,4.159202,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.562502,2.3267713,0.4,0.0,4.159202,4.562502,0.0,0.0,0.0
2022-01-05 06:00:00,50.94044087,0.0,0.0,1.3594558,3.7291857,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.729185667,0.0,0.0,0.0,0.0,56.029082,3.3258857,3.3258857,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.7291857,1.9186081,0.4,0.0,3.3258857,3.7291857,0.0,0.0,0.0
2022-01-05 07:00:00,51.52626538,0.0,0.0,4.4103846,4.9791597,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.979159667,0.0,0.0,0.0,0.0,60.91581,10.789932,10.789932,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.214072,0.0,4.9791597,1.5104448,0.4,0.0,10.789932,4.9791597,0.0,0.0,0.0
2022-01-05 08:00:00,52.60357002,0.0,0.0,5.4346629,3.112523,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.112523,0.0,0.0,0.0,0.0,61.150756,13.295811,13.295811,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,10.58658833,0.0,3.112523,1.1022816,0.4,0.0,13.295811,3.112523,0.0,0.0,0.0
2022-01-05 09:00:00,48.96191152,0.0,0.0,3.5426406,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,52.504552,8.6670107,8.6670107,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.070310667,0.0,0.0,0.69411829,0.4,0.0,8.6670107,0.0,0.0,0.0,0.0
2022-01-05 10:00:00,47.56024657,0.0,0.0,1.6933104,4.5459553,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.545955333,0.0,0.0,0.0,0.0,53.799512,4.1426553,4.1426553,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.5459553,0.28595502,0.4,0.0,4.1426553,4.5459553,0.0,0.0,0.0
2022-01-05 11:00:00,53.07690378,0.0,0.0,1.5208622,4.0042997,0.0,0.0,0.0,-0.0,0.0033,0.0,4.8327354,0.0,0.0,-0.0,4.004299667,0.0,0.0,0.0,0.0,54.059294,3.7207637,3.7207637,4.5427712,4.8327354,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.0042997,0.0,0.28023592,0.0,3.7207637,4.0042997,0.0,0.0,0.0
2022-01-05 12:00:00,49.72441113,0.0,0.0,1.5229541,3.7291817,0.0,0.0,0.0,-0.0,0.0033,0.0,32.834173,0.0,0.0,-0.0,3.729181667,0.0,0.0,0.0,0.0,24.112425,3.7258817,3.7258817,30.864122,32.834173,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.7291817,0.0,0.0,0.0,3.7258817,3.7291817,0.0,0.0,0.0
2022-01-05 13:00:00,51.22858378,7.6652913,0.0,0.16215113,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,62.82556,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967,0.3967,59.056026,62.82556,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0,0.392,0.0,0.0,0.3967,0.0,0.0,0.0,0.0
2022-01-05 14:00:00,62.14118068,13.531328,0.0,3.4251556,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,84.146451,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3795857,8.3795857,79.097664,84.146451,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7.982885667,0.4,0.0,0.784,0.0,0.0,8.3795857,0.0,0.0,0.0,0.0
2022-01-05 15:00:00,64.65783408,22.152778,0.0,4.7128675,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,97.365404,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.529951,11.529951,91.523479,97.365404,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,11.133251,0.4,0.0,1.176,0.0,0.0,11.529951,0.0,0.0,0.0,0.0
2022-01-05 16:00:00,59.97357573,31.766705,0.0,4.7016833,0.025119,0.0,0.0,0.0,-0.0,0.0033,0.0,102.62456,0.0,0.0,-0.0,0.025119,0.0,0.0,0.0,0.0,0.0,11.502589,11.502589,96.467083,102.62456,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,11.08077,0.4,0.025119,1.568,0.0,0.0,11.502589,0.025119,0.0,0.0,0.0
2022-01-05 17:00:00,58.44523045,32.890686,0.0,3.9285491,0.00012,0.0,0.0,0.0,-0.0,0.0033,0.0,101.3453,0.0,0.0,-0.0,0.00012,0.0,0.0,0.0,0.0,0.0,9.6111293,9.6111293,95.264585,101.3453,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.214309333,0.4,0.00012,1.96,0.0,0.0,9.6111293,0.00012,0.0,0.0,0.0
2022-01-05 18:00:00,63.1116467,24.148433,0.0,0.16730138,0.0126,0.073571054,0.0,0.0,-0.0,0.0033,0.079968536,93.021257,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,87.439981,93.101225,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,2.352,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-01-05 19:00:00,71.56601073,0.87563342,0.0,0.16730138,0.0126,0.91963817,0.0,0.0,-0.0,0.0033,0.91963817,77.256963,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,72.621546,78.176601,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,2.744,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-01-05 20:00:00,72.22325688,0.0,0.0,0.0,0.0126,0.0,0.84606712,0.0,-0.0,0.0033,0.0,56.564663,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,19.065074,0.0,-0.0,53.170783,55.718596,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,2.7345102,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-01-05 21:00:00,70.33513783,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,26.437905,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,45.496107,0.0,-0.0,24.851631,26.437905,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,2.7250204,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-01-05 22:00:00,56.20051943,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,1.1371142,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,55.144232,0.0,-0.0,1.0688874,1.1371142,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,2.7155306,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-01-05 23:00:00,20.49268118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,20.492681,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7187646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 00:00:00,8.373595067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,8.3735951,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7219986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 01:00:00,22.2936071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,22.293607,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7252326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 02:00:00,32.19777527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,32.197775,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7284666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 03:00:00,37.96943067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,37.969431,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7317006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 04:00:00,46.38320108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,46.383201,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7349346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06 05:00:00,55.98146238,0.0,0.0,1.4957021,4.06251,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.06251,0.0,0.0,0.0,0.0,61.539674,3.65921,3.65921,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.06251,2.3267713,0.4,0.0,3.65921,4.06251,0.0,0.0,0.0
2022-01-06 06:00:00,57.91234988,0.0,0.0,1.7954472,4.7958313,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.795831333,0.0,0.0,0.0,0.0,64.503628,4.3925313,4.3925313,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.7958313,1.9186081,0.4,0.0,4.3925313,4.7958313,0.0,0.0,0.0
2022-01-06 07:00:00,57.85542162,0.0,0.0,4.684878,4.7791657,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.779165667,0.0,0.0,0.0,0.0,67.319465,11.461475,11.461475,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7.085609667,0.0,4.7791657,1.5104448,0.4,0.0,11.461475,4.7791657,0.0,0.0,0.0
